agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
reflection-v1,gpt-4.1-mini,tw-simple-1,10,"Welcome to another fast paced episode of TextWorld! First, it would be good if you could ensure that the chest drawer is open. After that, retrieve the old key from the chest drawer. Having taken the old key, look and see that the wooden door is unlocked with the old key. After that, doublecheck that the wooden door is opened. After that, make an effort to take a trip east. Once you get through with that, ensure that the refrigerator inside the kitchen is open. And then, recover the lettuce from the refrigerator. Then, place the lettuce on the stove inside the kitchen. Alright, thanks!",True,1.0,9,20,8,23665,302,23967,0.018932,0.0009664000000000001,0.0198984,1765374909.924942,,7.075087070465088,0.1111111111111111,4.17240372178412e-05,,1765374926.000029
reflection-v1,gpt-4.1-mini,tw-simple-1,20,"Welcome to another life changing round of TextWorld! First step, make it so that the chest drawer inside the bedroom is opened. Then, recover the old key from the chest drawer in the bedroom. Having picked up the old key, make it so that the wooden door inside the bedroom is unlocked. If you have unlocked the wooden door, make it so that the wooden door inside the bedroom is open. After that, travel east. And then, ensure that the screen door in the kitchen is open. And then, venture east. And then, travel south. After that, pick-up the lettuce from the floor of the garden. And then, make an attempt to take a trip north. After that, head west. If you can accomplish that, rest the lettuce on the stove. Once that's all handled, you can stop!",True,1.0,12,20,12,33291,371,33662,0.0266328,0.0011872000000000002,0.02782,1765374927.3771038,,11.312953233718872,0.08333333333333333,2.9707088111223337e-05,,1765374950.690057
reflection-v1,gpt-4.1-mini,tw-simple-1,30,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, ensure that the chest drawer in the bedroom is open. And then, retrieve the old key from the chest drawer within the bedroom. And then, make it so that the wooden door inside the bedroom is unlocked. Then, open the wooden door. After that, take a trip east. Then, look and see that the screen door is ajar. Then, head east. After that, travel south. And then, pick up the apple from the floor of the garden. Then, go to the north. After that, make an effort to head west. And then, sit the apple on the stove inside the kitchen. And once you've done that, you win!",True,1.0,14,20,12,41255,471,41726,0.033004,0.0015072000000000002,0.0345112,1765374951.8881369,,14.216298580169678,0.07142857142857142,2.3965872597421273e-05,,1765374980.1044354
reflection-v1,gpt-4.1-mini,tw-simple-1,40,The dinner is almost ready! It's only missing a grilled half of a bag of chips.,False,0.75,20,20,9,54895,867,55762,0.043916000000000004,0.0027744,0.04669040000000001,1765374981.3269372,,27.354684591293335,0.0375,1.3450019726695598e-05,,1765375028.6816218
reflection-v1,gpt-4.1-mini,tw-simple-1,50,The dinner is almost ready! It's only missing a grilled apple.,False,0.75,20,20,12,55415,913,56328,0.044332,0.0029216,0.04725360000000001,1765375027.479104,,26.45785927772522,0.0375,1.3314870046868342e-05,,1765375073.9369633
reflection-v1,gpt-4.1-mini,tw-simple-1,60,The dinner is almost ready! It's only missing a grilled bell pepper.,True,1.0,14,20,8,39459,729,40188,0.031567200000000004,0.0023328000000000003,0.033900000000000007,1765375075.2558558,,17.771323919296265,0.07142857142857142,2.4883049666567136e-05,,1765375107.0271797
reflection-v1,gpt-4.1-mini,tw-simple-1,70,,False,0.6,20,20,12,57060,908,57968,0.045648,0.0029056,0.0485536,1765375108.3360767,,22.177232027053833,0.03,1.0350538227987855e-05,,1765375150.5133088
reflection-v1,gpt-4.1-mini,tw-simple-1,80,,False,0.5,20,20,12,57415,867,58282,0.045932,0.0027744,0.048706400000000004,1765375151.87779,,23.56311535835266,0.025,8.578978072132047e-06,,1765375195.4409053
reflection-v1,gpt-4.1-mini,tw-simple-1,90,,False,0.0,20,20,9,54857,868,55725,0.043885600000000004,0.0027776,0.0466632,1765375196.8930104,,25.465304136276245,0.0,0.0,,1765375242.3583145
reflection-v1,gpt-4.1-mini,tw-simple-1,100,,False,0.0,20,20,9,54515,898,55413,0.043612000000000005,0.0028736000000000005,0.0464856,1765375243.6417997,,23.565264225006104,0.0,0.0,,1765375287.207064
