step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First stop, attempt to head south. Okay, and then, make an effort to go south. Then, try to head east. And then, travel north. Then, make an effort to venture north. Then, attempt to travel east. After that, attempt to go north. Okay, and then, take a trip north. That done, try to move north. Then, make an attempt to head east. Next, venture east. Then, attempt to take a trip north. After that, go to the west. Then, make an attempt to go to the north. Then, take a trip north. Then, try to go to the east. After that, move north. And then, attempt to move east. After that, attempt to move east. Once you accomplish that, take a trip south. Okay, and then, make an attempt to go east. Then, take a trip south. And then, move south. If you can finish that, go to the east. Then, go to the north. That done, travel west. Once you accomplish that, try to go to the north. Then, travel east. After that, make an effort to take a trip east. Once you get around to doing that, attempt to go north. With that accomplished, make an attempt to take a trip north. Then, make an attempt to head east. After that, attempt to take a trip south. Okay, and then, venture west. And then, pick-up the coin from the floor of the sweaty kitchen. Got that? Good!",,Scullery,"You find yourself in a scullery. An ordinary one. You begin to take stock of what's in the room.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
1,,,I will follow the instructions and first attempt to go south.,go south,,"You are in a sauna. A typical one. You decide to start listing off everything you see in the room, as if you were in a text adventure.



You need an unblocked exit? You should try going east. There is an exit to the north. Don't worry, it is unguarded. There is an unblocked exit to the south. There is an unblocked exit to the west.",Sauna,"You are in a sauna. A typical one. You decide to start listing off everything you see in the room, as if you were in a text adventure.



You need an unblocked exit? You should try going east. There is an exit to the north. Don't worry, it is unguarded. There is an unblocked exit to the south. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
2,,,I will attempt to go south again as instructed.,go south,,"You are in a closet. A stuffed one. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going north. There is an unblocked exit to the south. There is an unblocked exit to the west.",Stuffed Closet,"You are in a closet. A stuffed one. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going north. There is an unblocked exit to the south. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
3,,,I will now attempt to go east as instructed.,go east,,"You arrive in a laundry place. A standard kind of place.



You need an unblocked exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked. You need an unguarded exit? You should try going west.",Laundry Place,"You arrive in a laundry place. A standard kind of place.



You need an unblocked exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
4,,,I will now attempt to go north as instructed.,go north,,"You are in a basement. A spacious one. I guess you better just go and list everything you see here.



There is an unblocked exit to the east. There is an unguarded exit to the north. There is an unguarded exit to the south. There is an unblocked exit to the west.",Spacious Basement,"You are in a basement. A spacious one. I guess you better just go and list everything you see here.



There is an unblocked exit to the east. There is an unguarded exit to the north. There is an unguarded exit to the south. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
5,,,I will attempt to go north as instructed.,go north,,"You are in a study. A silent kind of place.



There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the south. Don't worry, it is unguarded. There is an unblocked exit to the west.",Silent Study,"You are in a study. A silent kind of place.



There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the south. Don't worry, it is unguarded. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
6,,,I will attempt to go east as instructed.,go east,,"You arrive in a launderette. A typical one. You decide to start listing off everything you see in the room, as if you were in a text adventure.



There is an unguarded exit to the east. There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. You need an unblocked exit? You should try going west.",Launderette,"You arrive in a launderette. A typical one. You decide to start listing off everything you see in the room, as if you were in a text adventure.



There is an unguarded exit to the east. There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
7,,,I will attempt to go north as instructed.,go north,,"You arrive in a lounge. An entertaining kind of place.



There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an unblocked exit to the south. You don't like doors? Why not try going west, that entranceway is unblocked.",Entertaining Lounge,"You arrive in a lounge. An entertaining kind of place.



There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an unblocked exit to the south. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
8,,,I will attempt to go north as instructed.,go north,,"You are in a restroom. A typical one. You decide to start listing off everything you see in the room, as if you were in a text adventure.



There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Restroom,"You are in a restroom. A typical one. You decide to start listing off everything you see in the room, as if you were in a text adventure.



There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
9,,,I will attempt to go east as instructed.,go east,,"You find yourself in a cookery. A balmy one. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an unguarded exit to the west.",Balmy Cookery,"You find yourself in a cookery. A balmy one. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
