step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"It's time to explore the amazing world of TextWorld! First of all, open the door. And then, go to the north. And then, make an attempt to travel north. After that, go to the east. And then, take a trip north. Following that, move west. If you can do that, make an effort to travel north. And then, make an effort to go to the east. If you can get around to doing that, try to take a trip east. After that, move east. After that, head south. Okay, and then, go west. Then, take a trip south. And then, venture south. Then, attempt to go to the west. Then, recover the mug from the stand within the studio. And if you do that, you're the winner!",,Bedchamber,"You arrive in a bedchamber. An usual one.



There is a closed door leading north. There is an unblocked exit to the east.",You are carrying nothing.,0 of 1,0.0,False,
1,,I should open the door to the north first.,open door,,You open door.,Bedchamber,"You arrive in a bedchamber. An usual one.



There is an open door leading north. There is an unblocked exit to the east.",You are carrying nothing.,0 of 1,0.0,False,
2,,I should go north through the open door.,go north,,"A rusty placard tells you that you are now in the attic.

You see a workbench. The workbench is ordinary. But the thing is empty, unfortunately.

There is an open door leading south. You don't like doors? Why not try going east, that entranceway is unguarded. There is an unblocked exit to the north.",Attic,"A rusty placard tells you that you are now in the attic.

You see a workbench. The workbench is ordinary. But the thing is empty, unfortunately.

There is an open door leading south. You don't like doors? Why not try going east, that entranceway is unguarded. There is an unblocked exit to the north.",You are carrying nothing.,0 of 1,0.0,False,
3,,I should try to go north from the attic.,go north,,"You are in a cubicle. A typical one.



You need an unblocked exit? You should try going east. There is an exit to the north. Don't worry, it is unguarded. There is an exit to the south. Don't worry, it is unguarded.",Cubicle,"You are in a cubicle. A typical one.



You need an unblocked exit? You should try going east. There is an exit to the north. Don't worry, it is unguarded. There is an exit to the south. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
4,,I should go east from the cubicle.,go east,,"You arrive in a salon. A standard one.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a dresser. A dresser... Is that really what you were looking for? What a letdown! The dresser is empty!

There is an unblocked exit to the east. You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",Salon,"You arrive in a salon. A standard one.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a dresser. A dresser... Is that really what you were looking for? What a letdown! The dresser is empty!

There is an unblocked exit to the east. You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
5,,I should go north from the salon.,go north,,"You arrive in a pantry. An usual kind of place. Let's see what's in here.



There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You need an unguarded exit? You should try going west.",Pantry,"You arrive in a pantry. An usual kind of place. Let's see what's in here.



There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
6,,I should go east from the pantry.,go east,,"You arrive in a steam room. An usual kind of place.

You can make out an opened drawer. What a letdown! The drawer is empty! If you haven't noticed it already, there seems to be something there by the wall, it's a table. The table is typical. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the table. You scan the room for a rack, and you find a rack. The rack is typical. Unfortunately, there isn't a thing on it.

There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",Steam Room,"You arrive in a steam room. An usual kind of place.

You can make out an opened drawer. What a letdown! The drawer is empty! If you haven't noticed it already, there seems to be something there by the wall, it's a table. The table is typical. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the table. You scan the room for a rack, and you find a rack. The rack is typical. Unfortunately, there isn't a thing on it.

There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
7,,I should go north from the steam room.,go north,,"You've just walked into a workshop.

You rest your hand against a wall, but you miss the wall and fall onto a chair. However, the chair, like an empty chair, has nothing on it. Aw, here you were, all excited for there to be things on it!

There is an unblocked exit to the east. There is an unguarded exit to the south. There is an unguarded exit to the west.",Workshop,"You've just walked into a workshop.

You rest your hand against a wall, but you miss the wall and fall onto a chair. However, the chair, like an empty chair, has nothing on it. Aw, here you were, all excited for there to be things on it!

There is an unblocked exit to the east. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
8,,I should go west from the workshop.,go west,,"Well, here we are in a laundry place.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Laundry Place,"Well, here we are in a laundry place.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
9,,I should go south from the laundry place.,go south,,"You arrive in a pantry. An usual kind of place. Let's see what's in here.



There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You need an unguarded exit? You should try going west.",Pantry,"You arrive in a pantry. An usual kind of place. Let's see what's in here.



There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
