step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Your first objective is to open the portal in the bar. After that, go to the south. And then, recover the passkey from the plate inside the dish-pit. If you can get your hands on the passkey, unlock the gateway with the passkey. Then, ensure that the gateway inside the dish-pit is open. After that, go south. And then, try to take a trip west. And then, take a trip west. If you can get through with that, make an attempt to venture west. Once you accomplish that, take a trip north. And then, make an effort to go east. Then, lift the sandwich from the floor of the parlor. And if you do that, you're the winner!",,Bar,"Well, here we are in the bar. You begin to take stock of what's here.



There is a closed portal leading south. There is an open door leading north.",You are carrying nothing.,0 of 1,0.0,False,
1,"- Starting location is the Bar.
- There is a closed portal leading south in the Bar.
- There is an open door leading north in the Bar.
- Task: Open the portal in the Bar.",The first objective is to open the portal in the Bar. I should try to open the portal leading south.,open portal,,You open portal.,Bar,"Well, here we are in the bar. You begin to take stock of what's here.



There is an open portal leading south. There is an open door leading north.",You are carrying nothing.,0 of 1,0.0,False,
2,"- Starting location is the Bar.
- The portal leading south in the Bar is now open.
- There is an open door leading north in the Bar.
- Task: After opening the portal, go south.","The portal is open, so I should go south through the portal as the next step.",go south,,"Well, here we are in a dish-pit.

You can make out a plate. The plate is normal. On the plate you make out a passkey. It doesn't get more TextWorld than this!

There is an open portal leading north. There is a closed gateway leading south.",Dish-Pit,"Well, here we are in a dish-pit.

You can make out a plate. The plate is normal. On the plate you make out a passkey. It doesn't get more TextWorld than this!

There is an open portal leading north. There is a closed gateway leading south.",You are carrying nothing.,0 of 1,0.0,False,
3,"- Location is now Dish-Pit.
- There is a plate with a passkey on it in the Dish-Pit.
- There is an open portal leading north and a closed gateway leading south in the Dish-Pit.
- Task: Recover the passkey from the plate inside the Dish-Pit.",I should take the passkey from the plate in the Dish-Pit.,take passkey from plate,,You take the passkey from the plate.,Dish-Pit,"Well, here we are in a dish-pit.

You can make out a plate. The plate is normal. But the thing is empty.

There is an open portal leading north. There is a closed gateway leading south.",You are carrying: a passkey.,0 of 1,0.0,False,
4,"- Location is Dish-Pit.
- I am carrying a passkey taken from the plate.
- There is a closed gateway leading south in the Dish-Pit.
- Task: Unlock the gateway with the passkey and ensure it is open.",I should unlock the closed gateway leading south with the passkey.,unlock gateway with passkey,,You unlock gateway.,Dish-Pit,"Well, here we are in a dish-pit.

You can make out a plate. The plate is normal. But the thing is empty.

There is an open portal leading north. There is a closed gateway leading south.",You are carrying: a passkey.,0 of 1,0.0,False,
5,"- Location is Dish-Pit.
- I am carrying a passkey.
- The gateway leading south is unlocked but still closed.
- Task: Ensure the gateway inside the Dish-Pit is open.",I should open the unlocked gateway leading south.,open gateway,,You open gateway.,Dish-Pit,"Well, here we are in a dish-pit.

You can make out a plate. The plate is normal. But the thing is empty.

There is an open portal leading north. There is an open gateway leading south.",You are carrying: a passkey.,0 of 1,0.0,False,
6,"- Location is Dish-Pit.
- I am carrying a passkey.
- The gateway leading south is now open.
- Task: Go south, then west twice, then west again, then north, then east, then take the sandwich from the parlor floor.",I should go south through the open gateway as the next step.,go south,,"You are in a shower. A standard one.

Hey, want to see a drawer? Look over there, a drawer. Something scurries by right in the corner of your eye. Probably nothing. The drawer is empty, what a horrible day!

There is an open gateway leading north. There is an open gate leading west.

There is a cucumber on the floor.",Shower,"You are in a shower. A standard one.

Hey, want to see a drawer? Look over there, a drawer. Something scurries by right in the corner of your eye. Probably nothing. The drawer is empty, what a horrible day!

There is an open gateway leading north. There is an open gate leading west.

There is a cucumber on the floor.",You are carrying: a passkey.,0 of 1,0.0,False,
7,"- Location is Shower.
- There is an open gateway leading north and an open gate leading west.
- There is a cucumber on the floor.
- I am carrying a passkey.
- Task: Take a trip west twice, then west again, then north, then east, then take the sandwich from the parlor floor.",I should go west through the open gate as the next step.,go west,,"You find yourself in a sauna.



There is an open gate leading east. There is an open hatch leading west.",Sauna,"You find yourself in a sauna.



There is an open gate leading east. There is an open hatch leading west.",You are carrying: a passkey.,0 of 1,0.0,False,
8,"- Location is Sauna.
- There is an open gate leading east and an open hatch leading west.
- I am carrying a passkey.
- Task: Take a trip west again, then north, then east, then take the sandwich from the parlor floor.",I should go west through the open hatch as the next step.,go west,,"Fancy seeing you here. Here, by the way, being the closet. You start to take note of what's in the room.

A locked standard looking coffer is close by. You make out an opened normal looking trunk in the corner. What a letdown! The trunk is empty! You make out a table. The table is usual. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it?

There is an open hatch leading east. There is an open passageway leading north. There is an exit to the west. Don't worry, it is unguarded.",Closet,"Fancy seeing you here. Here, by the way, being the closet. You start to take note of what's in the room.

A locked standard looking coffer is close by. You make out an opened normal looking trunk in the corner. What a letdown! The trunk is empty! You make out a table. The table is usual. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it?

There is an open hatch leading east. There is an open passageway leading north. There is an exit to the west. Don't worry, it is unguarded.",You are carrying: a passkey.,0 of 1,0.0,False,
9,"- Location is Closet.
- There is a locked coffer, an empty trunk, and a table with nothing on it.
- There is an open hatch leading east, an open passageway leading north, and an unguarded exit to the west.
- I am carrying a passkey.
- Task: Take a trip north, then east, then take the sandwich from the parlor floor.",I should go north through the open passageway as the next step.,go north,,"You arrive in a parlor. An usual kind of place.

You make out a locked locker.

There is an open passageway leading south. You need an unblocked exit? You should try going north. You need an unguarded exit? You should try going west.

There is a sandwich on the floor.",Parlor,"You arrive in a parlor. An usual kind of place.

You make out a locked locker.

There is an open passageway leading south. You need an unblocked exit? You should try going north. You need an unguarded exit? You should try going west.

There is a sandwich on the floor.",You are carrying: a passkey.,0 of 1,0.0,False,
