step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, move west. And then, try to move south. And then, make an attempt to go to the south. With that done, retrieve the American style passkey from the basket. After that, go north. Then, unlock the American style gate in the study. And then, open the American style gate. After that, go to the east. And then, open the gate inside the sauna. After opening the gate, make an attempt to venture east. Then, make an attempt to move east. With that done, try to venture south. After that, pick-up the non-euclidean latchkey from the floor of the spare room. And then, go north. After that, make absolutely sure that the non-euclidean passageway is unlocked. After that, open the non-euclidean passageway. Then, move north. With that over with, move east. After that, make an effort to head south. Then, recover the stapler from the floor of the studio. Got that? Good!",,Washroom,"You've entered a washroom.



You need an unguarded exit? You should try going south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
1,"- Starting location is the washroom.
- Unguarded exits: west and south.","I will follow the instructions step-by-step, starting by moving west.",go west,,"You've just walked into a closet.

You see a case. You make out a shelf. The shelf is normal. But the thing is empty, unfortunately. Sometimes, just sometimes, TextWorld can just be the worst.

There is an open door leading north. There is an open gateway leading south. You need an unblocked exit? You should try going east.",Closet,"You've just walked into a closet.

You see a case. You make out a shelf. The shelf is normal. But the thing is empty, unfortunately. Sometimes, just sometimes, TextWorld can just be the worst.

There is an open door leading north. There is an open gateway leading south. You need an unblocked exit? You should try going east.",You are carrying nothing.,0 of 1,0.0,False,
2,"- Starting location was the washroom.
- Moved west to the closet.
- Closet has a case and a shelf (empty).
- Exits from closet: north, south, east.","Next, I need to try moving south from the closet.",go south,,"You are in a study. An ordinary kind of place.



There is a closed American style gate leading east. There is an open gateway leading north. There is an unguarded exit to the south.",Study,"You are in a study. An ordinary kind of place.



There is a closed American style gate leading east. There is an open gateway leading north. There is an unguarded exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
3,"- Starting location was the washroom.
- Moved west to the closet.
- Moved south to the study.
- Study has a closed American style gate east, open gateway north, unguarded exit south.",I need to try moving south again from the study.,go south,,"You've entered a parlor. You begin looking for stuff.

You can see a locked locker. You make out a basket. The basket contains an American style passkey. I mean, just wow! Isn't TextWorld just the best?

You need an unblocked exit? You should try going north.",Parlor,"You've entered a parlor. You begin looking for stuff.

You can see a locked locker. You make out a basket. The basket contains an American style passkey. I mean, just wow! Isn't TextWorld just the best?

You need an unblocked exit? You should try going north.",You are carrying nothing.,0 of 1,0.0,False,
4,"- Starting location was the washroom.
- Moved west to the closet.
- Moved south to the study.
- Moved south to the parlor.
- Parlor has a locked locker and a basket containing an American style passkey.",I should take the American style passkey from the basket.,take American style passkey from basket,,You take the American style passkey from the basket.,Parlor,"You've entered a parlor. You begin looking for stuff.

You can see a locked locker. You make out a basket. The basket is empty! What a waste of a day!

You need an unblocked exit? You should try going north.",You are carrying: an American style passkey.,0 of 1,0.0,False,
5,"- Starting location was the washroom.
- Moved west to the closet.
- Moved south to the study.
- Moved south to the parlor.
- Took the American style passkey from the basket.
- Carrying the American style passkey.",I should go north back to the study.,go north,,"You are in a study. An ordinary kind of place.



There is a closed American style gate leading east. There is an open gateway leading north. There is an unguarded exit to the south.",Study,"You are in a study. An ordinary kind of place.



There is a closed American style gate leading east. There is an open gateway leading north. There is an unguarded exit to the south.",You are carrying: an American style passkey.,0 of 1,0.0,False,
6,"- Starting location was the washroom.
- Moved west to the closet.
- Moved south to the study.
- Moved south to the parlor.
- Took the American style passkey from the basket.
- Returned north to the study.
- Carrying the American style passkey.",I should unlock the American style gate in the study with the American style passkey.,unlock American style gate with American style passkey,,You unlock American style gate.,Study,"You are in a study. An ordinary kind of place.



There is a closed American style gate leading east. There is an open gateway leading north. There is an unguarded exit to the south.",You are carrying: an American style passkey.,0 of 1,0.0,False,
7,"- Starting location was the washroom.
- Moved west to the closet.
- Moved south to the study.
- Moved south to the parlor.
- Took the American style passkey from the basket.
- Returned north to the study.
- Unlocked the American style gate with the American style passkey.
- Carrying the American style passkey.",I should open the American style gate in the study.,open American style gate,,You open American style gate.,Study,"You are in a study. An ordinary kind of place.



There is an open American style gate leading east. There is an open gateway leading north. There is an unguarded exit to the south.",You are carrying: an American style passkey.,0 of 1,0.0,False,
8,"- Starting location was the washroom.
- Moved west to the closet.
- Moved south to the study.
- Moved south to the parlor.
- Took the American style passkey from the basket.
- Returned north to the study.
- Unlocked and opened the American style gate leading east.
- Carrying the American style passkey.",I should go east through the open American style gate.,go east,,"You find yourself in a sauna. A typical one.

You see a board. The board is ordinary. But oh no! there's nothing on this piece of trash.

There is a closed gate leading east. There is an open American style gate leading west. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded.",Sauna,"You find yourself in a sauna. A typical one.

You see a board. The board is ordinary. But oh no! there's nothing on this piece of trash.

There is a closed gate leading east. There is an open American style gate leading west. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: an American style passkey.,0 of 1,0.0,False,
9,"- Starting location was the washroom.
- Moved west to the closet.
- Moved south to the study.
- Moved south to the parlor.
- Took the American style passkey from the basket.
- Returned north to the study.
- Unlocked and opened the American style gate leading east.
- Went east to the sauna.
- Sauna has a closed gate leading east.
- Carrying the American style passkey.",I should open the gate inside the sauna.,open gate,,"(gate)
You open gate.",Sauna,"You find yourself in a sauna. A typical one.

You see a board. The board is ordinary. But oh no! there's nothing on this piece of trash.

There is an open gate leading east. There is an open American style gate leading west. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: an American style passkey.,0 of 1,0.0,False,
