step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,,,Bedroom,"You arrive in a bedroom. A typical kind of place. Let's see what's in here.

You can see a chest drawer. You can make out a closed antique trunk. You can make out a king-size bed. The king-size bed is normal. But oh no! there's nothing on this piece of trash.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 8,0.0,False,
1,,,I should examine the chest drawer to see if there is anything useful inside.,open chest drawer,,You open the chest drawer.,Bedroom,"You arrive in a bedroom. A typical kind of place. Let's see what's in here.

You can see a chest drawer. What a letdown! The chest drawer is empty! You can make out a closed antique trunk. You can make out a king-size bed. The king-size bed is normal. But oh no! there's nothing on this piece of trash.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 8,0.0,False,
2,,,I should examine the antique trunk to see if it can be opened or contains anything.,open antique trunk,,"You open the antique trunk, revealing an old key.


Your score has just gone up by one point.",Bedroom,"You arrive in a bedroom. A typical kind of place. Let's see what's in here.

You can see a chest drawer. What a letdown! The chest drawer is empty! You can make out an opened antique trunk. The antique trunk contains an old key. You wonder idly who left that here. You can make out a king-size bed. The king-size bed is normal. But oh no! there's nothing on this piece of trash.

There is a closed wooden door leading east.",You are carrying nothing.,1 of 8,0.125,False,
3,,,I should take the old key from the antique trunk to use it later.,take old key from antique trunk,,"You take the old key from the antique trunk.



Your score has just gone up by one point.",Bedroom,"You arrive in a bedroom. A typical kind of place. Let's see what's in here.

You can see a chest drawer. What a letdown! The chest drawer is empty! You can make out an opened antique trunk. What a letdown! The antique trunk is empty! You can make out a king-size bed. The king-size bed is normal. But oh no! there's nothing on this piece of trash.

There is a closed wooden door leading east.",You are carrying: an old key.,2 of 8,0.25,False,
4,,,I should use the old key to unlock the closed wooden door leading east.,unlock wooden door with old key,,"You unlock wooden door.


Your score has just gone up by one point.",Bedroom,"You arrive in a bedroom. A typical kind of place. Let's see what's in here.

You can see a chest drawer. What a letdown! The chest drawer is empty! You can make out an opened antique trunk. What a letdown! The antique trunk is empty! You can make out a king-size bed. The king-size bed is normal. But oh no! there's nothing on this piece of trash.

There is a closed wooden door leading east.",You are carrying: an old key.,3 of 8,0.375,False,
5,,,I should go east through the now unlocked wooden door.,go east,,You have to open the wooden door first.,Bedroom,"You arrive in a bedroom. A typical kind of place. Let's see what's in here.

You can see a chest drawer. What a letdown! The chest drawer is empty! You can make out an opened antique trunk. What a letdown! The antique trunk is empty! You can make out a king-size bed. The king-size bed is normal. But oh no! there's nothing on this piece of trash.

There is a closed wooden door leading east.",You are carrying: an old key.,3 of 8,0.375,False,
6,,,I need to open the unlocked wooden door before going east.,open wooden door,,"You open wooden door.


Your score has just gone up by one point.",Bedroom,"You arrive in a bedroom. A typical kind of place. Let's see what's in here.

You can see a chest drawer. What a letdown! The chest drawer is empty! You can make out an opened antique trunk. What a letdown! The antique trunk is empty! You can make out a king-size bed. The king-size bed is normal. But oh no! there's nothing on this piece of trash.

There is an open wooden door leading east.",You are carrying: an old key.,4 of 8,0.5,False,
7,,,"Now that the wooden door is open, I should go east through it.",go east,,"Well, here we are in a kitchen. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You can see a closed refrigerator. You see a counter! The counter is ordinary. However, the counter, like an empty counter, has nothing on it. You see a stove. You shudder, but continue examining the stove. The stove is usual. But the thing hasn't got anything on it. You scan the room for a kitchen island, and you find a kitchen island. You see a note on the kitchen island.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.



Your score has just gone up by one point.",Kitchen,"Well, here we are in a kitchen. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You can see a closed refrigerator. You see a counter! The counter is ordinary. However, the counter, like an empty counter, has nothing on it. You see a stove. You shudder, but continue examining the stove. The stove is usual. But the thing hasn't got anything on it. You scan the room for a kitchen island, and you find a kitchen island. You see a note on the kitchen island.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: an old key.,5 of 8,0.625,False,
8,,,I should examine the note on the kitchen island to see if it contains any useful information.,examine note on kitchen island,,I only understood you as far as wanting to examine the note.,Kitchen,"Well, here we are in a kitchen. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You can see a closed refrigerator. You see a counter! The counter is ordinary. However, the counter, like an empty counter, has nothing on it. You see a stove. You shudder, but continue examining the stove. The stove is usual. But the thing hasn't got anything on it. You scan the room for a kitchen island, and you find a kitchen island. You see a note on the kitchen island.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: an old key.,5 of 8,0.625,False,
9,,,I should take the note from the kitchen island to read it more closely.,take note from kitchen island,,You take the note from the kitchen island.,Kitchen,"Well, here we are in a kitchen. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You can see a closed refrigerator. You see a counter! The counter is ordinary. However, the counter, like an empty counter, has nothing on it. You see a stove. You shudder, but continue examining the stove. The stove is usual. But the thing hasn't got anything on it. You scan the room for a kitchen island, and you find a kitchen island. But oh no! there's nothing on this piece of trash.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: a note and an old key.,5 of 8,0.625,False,
10,,,I should read the note I just took to understand its contents.,examine note,,The dinner is almost ready! It's only missing a grilled half of a bag of chips.,Kitchen,"Well, here we are in a kitchen. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You can see a closed refrigerator. You see a counter! The counter is ordinary. However, the counter, like an empty counter, has nothing on it. You see a stove. You shudder, but continue examining the stove. The stove is usual. But the thing hasn't got anything on it. You scan the room for a kitchen island, and you find a kitchen island. But oh no! there's nothing on this piece of trash.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: a note and an old key.,5 of 8,0.625,False,
11,,,I should check the refrigerator to see if it contains a bag of chips to grill.,open refrigerator,,"You open the refrigerator, revealing a lettuce and an apple.",Kitchen,"Well, here we are in a kitchen. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You can see an opened refrigerator. The refrigerator contains a lettuce and an apple. You see a counter! The counter is ordinary. However, the counter, like an empty counter, has nothing on it. You see a stove. You shudder, but continue examining the stove. The stove is usual. But the thing hasn't got anything on it. You scan the room for a kitchen island, and you find a kitchen island. But oh no! there's nothing on this piece of trash.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: a note and an old key.,5 of 8,0.625,False,
12,,,"Since there is no bag of chips in the refrigerator, I should explore the other exits to find the missing grilled half of a bag of chips. I will go north first.",go north,,"You make a grand eccentric entrance into a bathroom.

You can see a toilet. You make out a closed bath, which looks typical, in the corner. You can make out a sink. On the sink you make out a toothbrush.

You need an unguarded exit? You should try going south.",Bathroom,"You make a grand eccentric entrance into a bathroom.

You can see a toilet. You make out a closed bath, which looks typical, in the corner. You can make out a sink. On the sink you make out a toothbrush.

You need an unguarded exit? You should try going south.",You are carrying: a note and an old key.,5 of 8,0.625,False,
13,,,"There is nothing useful in the bathroom for the grilled half of a bag of chips, so I should go back south to the kitchen and try another exit.",go south,,"Well, here we are in a kitchen. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You can see an opened refrigerator. The refrigerator contains a lettuce and an apple. You see a counter! The counter is ordinary. However, the counter, like an empty counter, has nothing on it. You see a stove. You shudder, but continue examining the stove. The stove is usual. But the thing hasn't got anything on it. You scan the room for a kitchen island, and you find a kitchen island. But oh no! there's nothing on this piece of trash.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.",Kitchen,"Well, here we are in a kitchen. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You can see an opened refrigerator. The refrigerator contains a lettuce and an apple. You see a counter! The counter is ordinary. However, the counter, like an empty counter, has nothing on it. You see a stove. You shudder, but continue examining the stove. The stove is usual. But the thing hasn't got anything on it. You scan the room for a kitchen island, and you find a kitchen island. But oh no! there's nothing on this piece of trash.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: a note and an old key.,5 of 8,0.625,False,
14,,,I should try going west through the open wooden door to see if I can find the grilled half of a bag of chips.,go west,,"You arrive in a bedroom. A typical kind of place. Let's see what's in here.

You can see a chest drawer. What a letdown! The chest drawer is empty! You can make out an opened antique trunk. What a letdown! The antique trunk is empty! You can make out a king-size bed. The king-size bed is normal. But oh no! there's nothing on this piece of trash.

There is an open wooden door leading east.",Bedroom,"You arrive in a bedroom. A typical kind of place. Let's see what's in here.

You can see a chest drawer. What a letdown! The chest drawer is empty! You can make out an opened antique trunk. What a letdown! The antique trunk is empty! You can make out a king-size bed. The king-size bed is normal. But oh no! there's nothing on this piece of trash.

There is an open wooden door leading east.",You are carrying: a note and an old key.,5 of 8,0.625,False,
15,,,"Since the bedroom is empty, I should go back east to the kitchen and try the closed screen door leading east.",go east,,"Well, here we are in a kitchen. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You can see an opened refrigerator. The refrigerator contains a lettuce and an apple. You see a counter! The counter is ordinary. However, the counter, like an empty counter, has nothing on it. You see a stove. You shudder, but continue examining the stove. The stove is usual. But the thing hasn't got anything on it. You scan the room for a kitchen island, and you find a kitchen island. But oh no! there's nothing on this piece of trash.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.",Kitchen,"Well, here we are in a kitchen. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You can see an opened refrigerator. The refrigerator contains a lettuce and an apple. You see a counter! The counter is ordinary. However, the counter, like an empty counter, has nothing on it. You see a stove. You shudder, but continue examining the stove. The stove is usual. But the thing hasn't got anything on it. You scan the room for a kitchen island, and you find a kitchen island. But oh no! there's nothing on this piece of trash.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: a note and an old key.,5 of 8,0.625,False,
16,,,I should try to unlock the closed screen door leading east with the old key I am carrying.,unlock screen door with old key,,That's unlocked at the moment.,Kitchen,"Well, here we are in a kitchen. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You can see an opened refrigerator. The refrigerator contains a lettuce and an apple. You see a counter! The counter is ordinary. However, the counter, like an empty counter, has nothing on it. You see a stove. You shudder, but continue examining the stove. The stove is usual. But the thing hasn't got anything on it. You scan the room for a kitchen island, and you find a kitchen island. But oh no! there's nothing on this piece of trash.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: a note and an old key.,5 of 8,0.625,False,
17,,,"The screen door is now unlocked, so I should go east through the screen door to explore the next room.",go east,,You have to open the screen door first.,Kitchen,"Well, here we are in a kitchen. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You can see an opened refrigerator. The refrigerator contains a lettuce and an apple. You see a counter! The counter is ordinary. However, the counter, like an empty counter, has nothing on it. You see a stove. You shudder, but continue examining the stove. The stove is usual. But the thing hasn't got anything on it. You scan the room for a kitchen island, and you find a kitchen island. But oh no! there's nothing on this piece of trash.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: a note and an old key.,5 of 8,0.625,False,
18,,,I need to open the unlocked screen door before I can go east through it.,open screen door,,You open screen door.,Kitchen,"Well, here we are in a kitchen. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You can see an opened refrigerator. The refrigerator contains a lettuce and an apple. You see a counter! The counter is ordinary. However, the counter, like an empty counter, has nothing on it. You see a stove. You shudder, but continue examining the stove. The stove is usual. But the thing hasn't got anything on it. You scan the room for a kitchen island, and you find a kitchen island. But oh no! there's nothing on this piece of trash.

There is an open screen door leading east. There is an open wooden door leading west. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: a note and an old key.,5 of 8,0.625,False,
19,,,"Now that the screen door is open, I should go east through it to explore the next room.",go east,,"You find yourself in a backyard. A standard one. You start to take note of what's in the room.

You make out a set of chairs. The set of chairs is usual. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You see a gleam over in a corner, where you can see a bbq. But the thing is empty. You make out a patio table. You shudder, but continue examining the patio table. But the thing is empty, unfortunately. Aw, here you were, all excited for there to be things on it!

There is an open screen door leading west. You don't like doors? Why not try going south, that entranceway is unguarded.",Backyard,"You find yourself in a backyard. A standard one. You start to take note of what's in the room.

You make out a set of chairs. The set of chairs is usual. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You see a gleam over in a corner, where you can see a bbq. But the thing is empty. You make out a patio table. You shudder, but continue examining the patio table. But the thing is empty, unfortunately. Aw, here you were, all excited for there to be things on it!

There is an open screen door leading west. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying: a note and an old key.,5 of 8,0.625,False,
20,,,I should go south through the unguarded entranceway in the backyard to explore further.,go south,,"Well, here we are in a garden.



You need an unblocked exit? You should try going north.

There is a bell pepper, a milk, a tomato plant and a shovel on the floor.",Garden,"Well, here we are in a garden.



You need an unblocked exit? You should try going north.

There is a bell pepper, a milk, a tomato plant and a shovel on the floor.",You are carrying: a note and an old key.,5 of 8,0.625,True,
