step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, make an attempt to take a trip west. After that, attempt to move south. Then, move west. With that accomplished, make an effort to head west. With that accomplished, travel south. And then, attempt to head south. With that over with, go to the east. And then, make an effort to go to the east. That done, venture north. With that over with, head north. Then, travel north. After that, make an effort to move east. And then, attempt to venture east. With that done, travel south. And then, venture east. After that, make an effort to go north. Following that, lift the coin from the floor of the attic. That's it!",,Dish-Pit,"You arrive in a dish-pit. A typical kind of place.



There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
1,,I am in the dish-pit.,"I will follow the instructions step-by-step, starting by moving west.",go west,,"Okay, so you're in a launderette, cool, but is it usual? You better believe it is.



You need an unblocked exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded.",Launderette,"Okay, so you're in a launderette, cool, but is it usual? You better believe it is.



You need an unblocked exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
2,,I went west to the launderette.,"Next, I should attempt to move south as instructed.",go south,,"You are in a vault. A typical one. You begin to take stock of what's here.



There is an unblocked exit to the north. You don't like doors? Why not try going west, that entranceway is unguarded.",Vault,"You are in a vault. A typical one. You begin to take stock of what's here.



There is an unblocked exit to the north. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
3,,I went south to the vault.,"Next, I should move west as per the instructions.",go west,,"You've just shown up in a sauna.



You need an unblocked exit? You should try going east. There is an unblocked exit to the west.",Sauna,"You've just shown up in a sauna.



You need an unblocked exit? You should try going east. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
4,,I went west to the sauna.,"Next, I should attempt to head west again as instructed.",go west,,"You find yourself in a cookery. A standard one.



There is an unblocked exit to the east. You don't like doors? Why not try going south, that entranceway is unblocked.",Cookery,"You find yourself in a cookery. A standard one.



There is an unblocked exit to the east. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
5,,I went west to the cookery.,"Next, I should travel south as instructed.",go south,,"You are in an office. A standard kind of place.



There is an unblocked exit to the north. You need an unblocked exit? You should try going south.",Office,"You are in an office. A standard kind of place.



There is an unblocked exit to the north. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
6,,I went south to the office.,"Next, I should attempt to head south again as instructed.",go south,,"You find yourself in a workshop.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded.",Workshop,"You find yourself in a workshop.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
7,,I went south to the workshop.,"Next, I should go east as instructed.",go east,,"Well, here we are in the cubicle.



You don't like doors? Why not try going east, that entranceway is unblocked. You don't like doors? Why not try going west, that entranceway is unblocked.",Cubicle,"Well, here we are in the cubicle.



You don't like doors? Why not try going east, that entranceway is unblocked. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
8,,I went east to the cubicle.,"Next, I should attempt to go east again as instructed.",go east,,"Well, here we are in a lounge.



You need an unguarded exit? You should try going north. There is an exit to the west. Don't worry, it is unguarded.",Lounge,"Well, here we are in a lounge.



You need an unguarded exit? You should try going north. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
9,,I went east to the lounge.,"Next, I should venture north as instructed.",go north,,"You are in a spare room. An ordinary kind of place.



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded.",Spare Room,"You are in a spare room. An ordinary kind of place.



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
