agent_name,model_name,eval_name,task_id,type,task,correct_answer,agent_answer,reward,steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,episode_id,episode,question,stop_time
react-v1,gpt-4.1-mini,simple-qa-100,0,Art,,20,20,1.0,2,4992,170,5162,0.0039936,0.0005440000000000001,0.0045376,1760495461.4834433,,3.8206992149353027,0.5,0.00019372336303758234,,0,Answer the following question:,At what age was Ken Noda invited by President Ronald Reagan and First Lady Nancy Reagan to perform at the White House?,1760495465.3041425
react-v1,gpt-4.1-mini,simple-qa-100,0,Art,,Knoedler,Knoedler,1.0,2,5077,183,5260,0.0040616,0.0005856,0.004647200000000001,1760495466.3766437,,3.577746868133545,0.5,0.00019011406844106463,,1,Answer the following question:,"Which art dealership did Peter Arrell Browne Widener buy ""Portrait of Elena Grimaldi Cattaneo"" from in 1906?",1760495469.9543905
react-v1,gpt-4.1-mini,simple-qa-100,0,Music,,Anna Bruun Tordenskjold,Anna Bruun Tordenskjold,1.0,4,11158,309,11467,0.0089264,0.0009888,0.009915199999999999,1760495471.0226927,,7.527076959609985,0.25,8.720676724513822e-05,,2,Answer the following question:,What was composer Sigrid Ingeborg Henriette Wienecke's mother's name?,1760495478.5497696
react-v1,gpt-4.1-mini,simple-qa-100,0,Geography,,"77,482.49","The forest cover area of Madhya Pradesh according to the India State of Forest Report 2019 is 77,482 square kilometers.",1.0,17,314509,1622,316131,0.2516072,0.0051904,0.25679759999999996,1760495479.6411223,,631.6237988471985,0.058823529411764705,3.163245616532387e-06,,3,Answer the following question:,What is the forest cover area of Madhya Pradesh in square kilometers according to the India State of Forest Report 2019?,1760496111.2649212
react-v1,gpt-4.1-mini,simple-qa-100,0,TV shows,,Alison Garrs,Alison Garrs,1.0,2,5012,132,5144,0.0040096,0.0004224000000000001,0.004432,1760496112.4053905,,3.1880412101745605,0.5,0.00019440124416796267,,4,Answer the following question:,Who kills Daryl Garrs in Happy Valley?,1760496115.5934317
react-v1,gpt-4.1-mini,simple-qa-100,0,Politics,,165,Delaware,0.0,5,16339,380,16719,0.0130712,0.001216,0.0142872,1760496116.6953766,,9.666744470596313,0.0,0.0,,5,Answer the following question:,Which district did Mary Ann Arty serve in the Pennsylvania House of Representatives in 1981?,1760496126.362121
react-v1,gpt-4.1-mini,simple-qa-100,0,Science and technology,,1843,1843,1.0,3,7473,219,7692,0.0059784,0.0007008000000000001,0.0066792,1760496127.4342277,,5.12079930305481,0.3333333333333333,0.00013000520020800833,,6,Answer the following question:,"In what year did Augustus De Morgan publish the article ""Trochoidal Curve"" in the Penny Cyclopaedia?",1760496132.555027
react-v1,gpt-4.1-mini,simple-qa-100,0,Music,,1946.,1946,1.0,4,11201,324,11525,0.0089608,0.0010368,0.009997599999999999,1760496133.6600254,,7.883612632751465,0.25,8.676789587852495e-05,,7,Answer the following question:,In what year was American music producer George Avakian discharged from the U.S. Army?,1760496141.543638
react-v1,gpt-4.1-mini,simple-qa-100,0,Art,,the Slade School of Art ,Slade School of Art,1.0,2,5047,143,5190,0.0040376000000000006,0.00045760000000000006,0.0044952,1760496142.61642,,3.6613616943359375,0.5,0.0001926782273603083,,8,Answer the following question:,From what school did Phyllida Barlow graduate in 1966?,1760496146.2777817
react-v1,gpt-4.1-mini,simple-qa-100,0,TV shows,,Peters,Peters,1.0,5,14827,429,15256,0.0118616,0.0013728000000000002,0.0132344,1760496147.404134,,23.59747004508972,0.2,6.554798112218144e-05,,9,Answer the following question:,"What is the surname of the psychiatrist who prescribes medication for Marie Hanson for her periodic blackouts in Season 1, Episode 20 of Ally McBeal?",1760496171.001604
react-v1,gpt-4.1-mini,simple-qa-100,0,Art,,Second Empire style,Second Empire,1.0,2,4955,135,5090,0.0039640000000000005,0.00043200000000000004,0.004396000000000001,1760496172.1391,,3.7068138122558594,0.5,0.00019646365422396856,,10,Answer the following question:,"What is the architectural style of the Odd Fellows Hall building in Eureka, California?",1760496175.845914
react-v1,gpt-4.1-mini,simple-qa-100,0,Politics,,September 1989,September 1989,1.0,2,5041,168,5209,0.0040328000000000004,0.0005376,0.0045704000000000005,1760496176.9626415,,3.5810234546661377,0.5,0.0001919754271453254,,11,Answer the following question:,"In what month and year was Nikolai Talyzin dismissed from Nikolai Ryzhkov's government, along with many other conservatives, during the period of perestroika?",1760496180.543665
react-v1,gpt-4.1-mini,simple-qa-100,0,Politics,,13 May 2004,"David Crombie was appointed an Officer of the Order of Canada on July 29, 2004.",0.0,3,11032,292,11324,0.008825600000000001,0.0009344,0.009760000000000001,1760496181.649477,,6.390096426010132,0.0,0.0,,12,Answer the following question:,"What day, month, and year was David Crombie appointed an Officer of the Order of Canada?",1760496188.0395734
react-v1,gpt-4.1-mini,simple-qa-100,0,Geography,,Ahmedabad,Ahmedabad,1.0,2,5052,145,5197,0.0040416,0.000464,0.0045056,1760496189.1161833,,3.5911672115325928,0.5,0.00019241870309794111,,13,Answer the following question:,In which city in India is the flyover bridge named after Sam Manekshaw?,1760496192.7073505
react-v1,gpt-4.1-mini,simple-qa-100,0,Music,,12,5,0.0,4,17078,431,17509,0.0136624,0.0013792000000000001,0.0150416,1760496193.7711713,,8.845484495162964,0.0,0.0,,14,Answer the following question:,"What total number of newly discovered pieces of music by Maddalena Casulana were played for the first time in 400 years on March 8, 2022, as part of BBC Radio 3's programming for International Women's Day?",1760496202.6166558
react-v1,gpt-4.1-mini,simple-qa-100,0,Science and technology,,Garfield,Garfield,1.0,3,11397,280,11677,0.0091176,0.000896,0.0100136,1760496203.7120776,,6.318850994110107,0.3333333333333333,8.56384345294168e-05,,15,Answer the following question:,What is the surname of the individual who won the Herman Skolnik Award in 1977?,1760496210.0309286
react-v1,gpt-4.1-mini,simple-qa-100,0,Geography,,1586,1586,1.0,4,13854,292,14146,0.011083200000000001,0.0009344,0.012017600000000002,1760496211.0944662,,7.759397268295288,0.25,7.06913615156228e-05,,16,Answer the following question:,"What year was the municipality of Cómbita, Boyacá, Colombia, founded?",1760496218.8538635
react-v1,gpt-4.1-mini,simple-qa-100,0,Other,,September 2022,September 2022,1.0,2,5062,134,5196,0.0040495999999999996,0.0004288,0.0044784,1760496219.9624596,,3.44583797454834,0.5,0.00019245573518090838,,17,Answer the following question:,"In which month and year was Hakyung Lee, the mother of the children whose bodies were found in a suitcase in New Zealand, arrested in South Korea?",1760496223.4082975
react-v1,gpt-4.1-mini,simple-qa-100,0,Other,,"154,965",,0.0,20,640798,1816,642614,0.5126384,0.0058112,0.5184496000000001,1760496224.5305383,,308.23568201065063,0.0,0.0,,18,Answer the following question:,"As of 31 March 2017, how many post offices does the Indian Postal Service have?",1760496532.7662203
react-v1,gpt-4.1-mini,simple-qa-100,0,Sports,,57,"Isco was given a yellow card around the 25th minute, plus or minus one minute, in the 2014 Champions League semi-final between Real Madrid and Bayern.",0.0,14,124012,1463,125475,0.09920960000000001,0.0046816,0.1038912,1760496533.899491,,68.4708685874939,0.0,0.0,,19,Answer the following question:,"Within plus or minus one minute, when was Isco given a yellow card in the Champions League semi-final between Real Madrid and Bayern in 2014?",1760496602.3703597
react-v1,gpt-4.1-mini,simple-qa-100,0,Politics,,1985,1985,1.0,6,20794,602,21396,0.0166352,0.0019264,0.018561599999999998,1760496603.4537997,,36.5462327003479,0.16666666666666666,4.673770798280052e-05,,20,Answer the following question:,In which year was John B. Mortimer appointed a Judge of the High Court of Hong Kong?,1760496640.0000324
react-v1,gpt-4.1-mini,simple-qa-100,0,Politics,,Cornelius Holmboe,Cornelius Holmboe,1.0,4,21800,393,22193,0.01744,0.0012576000000000002,0.0186976,1760496641.0571482,,8.45479965209961,0.25,4.5059252917586624e-05,,21,Answer the following question:,Who was Christopher Hornsrud's Minister of Justice and the Police when he formed his Labour Party cabinet in 1928?,1760496649.5119479
react-v1,gpt-4.1-mini,simple-qa-100,0,TV shows,,Arnold,Arnold,1.0,2,4939,112,5051,0.0039512,0.00035840000000000004,0.0043096,1760496650.6543972,,3.331907033920288,0.5,0.00019798059790140566,,22,Answer the following question:,"On The Flintstones, what is the name of the character that delivers newspapers?",1760496653.9863043
react-v1,gpt-4.1-mini,simple-qa-100,0,Music,,F Major,D major,0.0,5,23837,381,24218,0.019069600000000003,0.0012192000000000001,0.020288800000000003,1760496655.0576684,,10.806283235549927,0.0,0.0,,23,Answer the following question:,"In what key was ""I Offer My Life"" by Don Moen composed?",1760496665.8639517
react-v1,gpt-4.1-mini,simple-qa-100,0,Sports,,16 February 1994,16 February 1994,1.0,2,5089,124,5213,0.0040712,0.00039680000000000005,0.004468,1760496666.9365687,,3.390174388885498,0.5,0.0001918281220026856,,24,Answer the following question:,"What day, month, and year was Eyþór Ingólfsson Melsteð born?",1760496670.3267431
react-v1,gpt-4.1-mini,simple-qa-100,0,Politics,,28 August 1901.,The date when politician George John Sandys was promoted to Lieutenant is not found in the available sources.,0.0,14,214114,1228,215342,0.1712912,0.0039296,0.1752208,1760496671.415683,,122.36333274841309,0.0,0.0,,25,Answer the following question:,"On what date (month, day, year) was politician George John Sandys promoted to Lieutenant?",1760496793.7790158
react-v1,gpt-4.1-mini,simple-qa-100,0,Science and technology,,September 2015.,September 2015,1.0,3,11068,267,11335,0.0088544,0.0008544,0.0097088,1760496794.8538177,,6.178890705108643,0.3333333333333333,8.82223202470225e-05,,26,Answer the following question:,What were the month and year when Telegram announced that the app had 60 million active users and delivered 12 billion daily messages?,1760496801.0327084
react-v1,gpt-4.1-mini,simple-qa-100,0,Other,, Dr. Lorne Warneke,Dr. Lorne Warneke,1.0,2,5016,146,5162,0.0040127999999999995,0.0004672,0.00448,1760496802.107093,,3.71356463432312,0.5,0.00019372336303758234,,27,Answer the following question:,Who opened the first gender clinic in Canada at the Grey Nuns Community Hospital in 1996?,1760496805.8206577
react-v1,gpt-4.1-mini,simple-qa-100,0,Other,,19 of July of 2023,Yanfei Bao went missing on 19 July 2023.,1.0,2,5055,139,5194,0.004044,0.00044479999999999997,0.004488799999999999,1760496806.9004347,,3.499742269515991,0.5,0.00019252984212552945,,28,Answer the following question:,"What day, month, and year did the Christchurch, New Zealand, real estate agent Yanfei Bao go missing?",1760496810.400177
react-v1,gpt-4.1-mini,simple-qa-100,0,Other,,"May 26, 2011","May 26, 2011",1.0,7,51588,599,52187,0.041270400000000006,0.0019168000000000002,0.04318720000000001,1760496811.4928591,,16.693196058273315,0.14285714285714285,1.916186023339146e-05,,29,Answer the following question:,"On what day, month, and year did the Canadian Centre for Inquiry's Think Again! TV document one of Popoff's performances in Toronto?",1760496828.1860552
react-v1,gpt-4.1-mini,simple-qa-100,0,Politics,,August 2011,November 2024,0.0,5,27803,501,28304,0.022242400000000002,0.0016032000000000002,0.0238456,1760496829.2741034,,27.021004915237427,0.0,0.0,,30,Answer the following question:,"What month and year did Anna Paola Concia, an Italian politician and LGBT rights activist, marry her wife, Ricarda Trautmann, in Frankfurt?",1760496856.2951083
react-v1,gpt-4.1-mini,simple-qa-100,0,Music,,Stones Under Rushing Water,Stones Under Rushing Water,1.0,2,4986,154,5140,0.0039888,0.0004928,0.0044816,1760496857.4426212,,3.4891693592071533,0.5,0.0001945525291828794,,31,Answer the following question:,What Needtobreathe song is the first to feature Sara Watkins?,1760496860.9317906
react-v1,gpt-4.1-mini,simple-qa-100,0,History,,"American Cancer Society, the American Public Health Association, the American Heart Association, and the National Tuberculosis Association","The American Cancer Society, the American Heart Association, the National Tuberculosis Association, and the American Public Health Association",1.0,4,12792,353,13145,0.0102336,0.0011296000000000001,0.0113632,1760496862.0327933,,8.21754240989685,0.25,7.607455306200075e-05,,32,Answer the following question:,What four health organizations wrote to President John F. Kennedy calling for a National Commission on Smoking?,1760496870.2503357
react-v1,gpt-4.1-mini,simple-qa-100,0,Politics,,"Julio Corzo
",Julio Corzo,1.0,2,5041,187,5228,0.0040328000000000004,0.0005984,0.0046312,1760496871.3375783,,3.760535717010498,0.5,0.00019127773527161438,,33,Answer the following question:,Who was Carlos Menem's first Minister of Social Assistance and Public Health?,1760496875.098114
react-v1,gpt-4.1-mini,simple-qa-100,0,Science and technology,,21 May 2009,February 2015,0.0,7,35366,815,36181,0.028292800000000003,0.002608,0.030900800000000003,1760496876.1841168,,20.95125102996826,0.0,0.0,,34,Answer the following question:,"What was the date, month, and year when the Air Force Space Command allayed fears of GPS failure, saying, ""There's only a small risk we will not continue to exceed our performance standard""?",1760496897.1353679
react-v1,gpt-4.1-mini,simple-qa-100,0,Science and technology,,10.1515/thli.2008.007,10.1515/THLI.2008.001,0.0,2,5043,169,5212,0.0040344,0.0005408,0.0045752,1760496898.257046,,3.685286283493042,0.0,0.0,,35,Answer the following question:,"What's the DOI of the paper ""Multidimensional Scaling and Other Techniques for Uncovering Universals?""",1760496901.9423323
react-v1,gpt-4.1-mini,simple-qa-100,0,Politics,,444,444,1.0,2,5060,180,5240,0.004048,0.000576,0.0046240000000000005,1760496903.0279315,,3.75040864944458,0.5,0.00019083969465648855,,36,Answer the following question:,How many people in the First Chamber of the Reichstag voted in favor of the Enabling Act of 1933?,1760496906.77834
