agent_name,model_name,eval_name,task_id,type,task,correct_answer,agent_answer,reward,steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,episode_id,episode,question,stop_time
react-v1,gpt-4.1-mini,mmlu-pro-100,0,chemistry,,A,A,1.0,3,7602,208,7810,0.0060816,0.0006656,0.0067472,1760495013.8176758,,5.544397592544556,0.3333333333333333,0.00012804097311139564,,0,Answer the following multiple-choice question:,Body temperature on the average is 98.6°F. What is thison (a)theCelsius scale and (b) the Kelvin scale?,1760495019.3620734
react-v1,gpt-4.1-mini,mmlu-pro-100,0,computer science,,C,A,0.0,2,5313,359,5672,0.0042504000000000005,0.0011488,0.005399200000000001,1760495020.4288177,,8.515866041183472,0.0,0.0,,1,Answer the following multiple-choice question:,"This question is based on the following declarations: String strA = ""CARROT"", strB = ""Carrot"", strC = ""car""; Given that all uppercase letters precede all lowercase letters when considering alphabetical order, which is true?",1760495028.9446838
react-v1,gpt-4.1-mini,mmlu-pro-100,0,other,,B,B,1.0,1,2352,44,2396,0.0018816,0.0001408,0.0020224,1760495030.035063,,0.7131855487823486,1.0,0.00041736227045075126,,2,Answer the following multiple-choice question:,What are the tallest trees on Earth?,1760495030.7482486
react-v1,gpt-4.1-mini,mmlu-pro-100,0,psychology,,E,E,1.0,1,2369,78,2447,0.0018952,0.0002496,0.0021448,1760495031.8651218,,1.138148546218872,1.0,0.0004086636697997548,,3,Answer the following multiple-choice question:,"According to the Gestalt organizing principles of perception, when you look at, ""i n car n a t e,"" you tend to notice the word car rather than in, nate, at, or ate, because of",1760495033.0032704
react-v1,gpt-4.1-mini,mmlu-pro-100,0,law,,F,F,1.0,1,2584,162,2746,0.0020672,0.0005184,0.0025856,1760495034.0724666,,2.4110987186431885,1.0,0.0003641660597232338,,4,Answer the following multiple-choice question:,"A state has a statute generally prohibiting the installation and use of radar detection devices in any motor vehicle operating on the roadways within the state. This prohibition was enacted to prevent motorists from evading radar or speed checkpoints on county and state highways. A neighboring state has no such regulation in effect. By the same token, Congress has taken no action on the matter. A resident of the neighboring state has installed a radar detection device in his automobile. While driving to visit his mother he is arrested and charged with violating the aforementioned state statute. The resident files a complaint challenging the constitutionality of the state statute. As applied to the resident, the state prohibition against the use of radar detection devices is likely to be held",1760495036.4835653
react-v1,gpt-4.1-mini,mmlu-pro-100,0,physics,,H,H,1.0,1,2382,86,2468,0.0019056000000000001,0.0002752,0.0021808,1760495037.5850208,,1.1177282333374023,1.0,0.0004051863857374392,,5,Answer the following multiple-choice question:,The highest ocean tides occur when Earth and the Moon are,1760495038.702749
react-v1,gpt-4.1-mini,mmlu-pro-100,0,business,,C,C,1.0,2,4821,170,4991,0.0038568,0.0005440000000000001,0.0044008,1760495039.7967644,,4.737075567245483,0.5,0.0002003606491685033,,6,Answer the following multiple-choice question:,How much interest will George pay on a 6-month loan of $300 at 8% interest?,1760495044.53384
react-v1,gpt-4.1-mini,mmlu-pro-100,0,other,,A,A,1.0,1,2462,90,2552,0.0019696,0.000288,0.0022576000000000002,1760495045.5946012,,1.7391705513000488,1.0,0.00039184952978056425,,7,Answer the following multiple-choice question:,Which of the following is an example of devolution?,1760495047.3337717
react-v1,gpt-4.1-mini,mmlu-pro-100,0,math,,C,C,1.0,2,4911,211,5122,0.0039288,0.0006752,0.004604,1760495048.418302,,4.189121723175049,0.5,0.0001952362358453729,,8,Answer the following multiple-choice question:,(i + 1)(5 – 5i)(5 + 5i) =,1760495052.6074238
react-v1,gpt-4.1-mini,mmlu-pro-100,0,physics,,A,F,0.0,2,5032,226,5258,0.0040256,0.0007232,0.0047488,1760495053.6848195,,3.6171586513519287,0.0,0.0,,9,Answer the following multiple-choice question:,"In an experiment with a stellar interferometer, the fringes from the star Betelgeuse had zero visibility for a wave-length in the middle of the visible spectrum for a separa-tion of the mirrors of 3m. Estimate the angle subtended by Betelgeuse in arc seconds.",1760495057.301978
react-v1,gpt-4.1-mini,mmlu-pro-100,0,psychology,,I,C,0.0,1,2348,67,2415,0.0018784,0.0002144,0.0020927999999999997,1760495058.3741624,,1.1540377140045166,0.0,0.0,,10,Answer the following multiple-choice question:,The primary research method used by developmental psychologists is,1760495059.5282001
react-v1,gpt-4.1-mini,mmlu-pro-100,0,business,,D,B,0.0,3,7775,352,8127,0.00622,0.0011264,0.0073463999999999995,1760495060.6428747,,6.8079750537872314,0.0,0.0,,11,Answer the following multiple-choice question:,"On October 17, Thomas Long purchased two $1,000 bonds, bearing 6% interest payable January 1 and July 1, at 98. Find his total cost, and the net proceeds to the seller. Assume a brokerage fee of $5 per bond.",1760495067.4508498
react-v1,gpt-4.1-mini,mmlu-pro-100,0,law,,I,B,0.0,1,2570,141,2711,0.002056,0.00045120000000000007,0.0025072000000000002,1760495068.5678344,,1.2579677104949951,0.0,0.0,,12,Answer the following multiple-choice question:,"A defendant, a nurse at a nursing home, is charged with murdering a resident at the home by adding an allegedly lethal substance to the resident's food. At trial, to prove that the substance added to the resident's food could result in death, the prosecutor, without first calling any witnesses, offers to read into evidence several pages from a standard medical treatise that support the prosecution's claim that the substance the defendant added to the food is lethal. Is the evidence offered admissible?",1760495069.825802
react-v1,gpt-4.1-mini,mmlu-pro-100,0,other,,C,C,1.0,1,2499,105,2604,0.0019992,0.00033600000000000004,0.0023352,1760495070.893681,,1.0018699169158936,1.0,0.00038402457757296467,,13,Answer the following multiple-choice question:,Ace Co. issued 1000 shares of its $10 par value common stock for $15 per share in cash. How should this transaction be reported in Ace's statement of cash flows for the year of issuance?,1760495071.895551
react-v1,gpt-4.1-mini,mmlu-pro-100,0,computer science,,C,C,1.0,2,4753,121,4874,0.0038024000000000005,0.00038720000000000003,0.004189600000000001,1760495073.0077212,,2.446178436279297,0.5,0.0002051702913418137,,14,Answer the following multiple-choice question:,Let x = 1. What is x << 3 in Python 3?,1760495075.4538996
