step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Kitchen,"You arrive in a kitchen. An usual one.

You can make out a closed fridge. Look out! It's a- oh, never mind, it's just an oven. You can see a table. The table is massive. But the thing is empty, unfortunately. You can make out a counter. What a coincidence, weren't you just thinking about a counter? The counter is vast. On the counter you make out a red apple and a cookbook. You can make out a stove. The stove is conventional. But the thing hasn't got anything on it.",You are carrying nothing.,0 of 3,0.0,False,
1,,,I should examine the cookbook on the counter to find a recipe for a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
orange bell pepper

Directions:
dice the orange bell pepper
  fry the orange bell pepper
  prepare meal",Kitchen,"You arrive in a kitchen. An usual one.

You can make out a closed fridge. Look out! It's a- oh, never mind, it's just an oven. You can see a table. The table is massive. But the thing is empty, unfortunately. You can make out a counter. What a coincidence, weren't you just thinking about a counter? The counter is vast. On the counter you make out a red apple and a cookbook. You can make out a stove. The stove is conventional. But the thing hasn't got anything on it.",You are carrying nothing.,0 of 3,0.0,False,
2,,,I should take the orange bell pepper from the counter to start preparing the meal.,take orange bell pepper from counter,,You can't see any such thing.,Kitchen,"You arrive in a kitchen. An usual one.

You can make out a closed fridge. Look out! It's a- oh, never mind, it's just an oven. You can see a table. The table is massive. But the thing is empty, unfortunately. You can make out a counter. What a coincidence, weren't you just thinking about a counter? The counter is vast. On the counter you make out a red apple and a cookbook. You can make out a stove. The stove is conventional. But the thing hasn't got anything on it.",You are carrying nothing.,0 of 3,0.0,False,
3,,,I should take the cookbook from the counter to check the recipe for a delicious meal.,take cookbook from counter,,You take the cookbook from the counter.,Kitchen,"You arrive in a kitchen. An usual one.

You can make out a closed fridge. Look out! It's a- oh, never mind, it's just an oven. You can see a table. The table is massive. But the thing is empty, unfortunately. You can make out a counter. What a coincidence, weren't you just thinking about a counter? The counter is vast. On the counter you make out a red apple. You can make out a stove. The stove is conventional. But the thing hasn't got anything on it.",You are carrying: a cookbook.,0 of 3,0.0,False,
4,,,I should examine the cookbook to find a recipe for a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
orange bell pepper

Directions:
dice the orange bell pepper
  fry the orange bell pepper
  prepare meal",Kitchen,"You arrive in a kitchen. An usual one.

You can make out a closed fridge. Look out! It's a- oh, never mind, it's just an oven. You can see a table. The table is massive. But the thing is empty, unfortunately. You can make out a counter. What a coincidence, weren't you just thinking about a counter? The counter is vast. On the counter you make out a red apple. You can make out a stove. The stove is conventional. But the thing hasn't got anything on it.",You are carrying: a cookbook.,0 of 3,0.0,False,
5,,,I need to find the orange bell pepper to follow the recipe. I will look around the kitchen to see if the orange bell pepper is on the counter or table.,look,,"You arrive in a kitchen. An usual one.

You can make out a closed fridge. Look out! It's a- oh, never mind, it's just an oven. You can see a table. The table is massive. But the thing is empty, unfortunately. You can make out a counter. What a coincidence, weren't you just thinking about a counter? The counter is vast. On the counter you make out a red apple. You can make out a stove. The stove is conventional. But the thing hasn't got anything on it.",Kitchen,"You arrive in a kitchen. An usual one.

You can make out a closed fridge. Look out! It's a- oh, never mind, it's just an oven. You can see a table. The table is massive. But the thing is empty, unfortunately. You can make out a counter. What a coincidence, weren't you just thinking about a counter? The counter is vast. On the counter you make out a red apple. You can make out a stove. The stove is conventional. But the thing hasn't got anything on it.",You are carrying: a cookbook.,0 of 3,0.0,False,
6,,,I should examine the cookbook to find a recipe for a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
orange bell pepper

Directions:
dice the orange bell pepper
  fry the orange bell pepper
  prepare meal",Kitchen,"You arrive in a kitchen. An usual one.

You can make out a closed fridge. Look out! It's a- oh, never mind, it's just an oven. You can see a table. The table is massive. But the thing is empty, unfortunately. You can make out a counter. What a coincidence, weren't you just thinking about a counter? The counter is vast. On the counter you make out a red apple. You can make out a stove. The stove is conventional. But the thing hasn't got anything on it.",You are carrying: a cookbook.,0 of 3,0.0,False,
7,,,I need to find the orange bell pepper on the counter or elsewhere in the kitchen to start preparing the meal.,look counter,,"The counter is wobbly.

On the counter is a red apple.",Kitchen,"You arrive in a kitchen. An usual one.

You can make out a closed fridge. Look out! It's a- oh, never mind, it's just an oven. You can see a table. The table is massive. But the thing is empty, unfortunately. You can make out a counter. What a coincidence, weren't you just thinking about a counter? The counter is vast. On the counter you make out a red apple. You can make out a stove. The stove is conventional. But the thing hasn't got anything on it.",You are carrying: a cookbook.,0 of 3,0.0,False,
8,,,I should check the cookbook to find a recipe for a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
orange bell pepper

Directions:
dice the orange bell pepper
  fry the orange bell pepper
  prepare meal",Kitchen,"You arrive in a kitchen. An usual one.

You can make out a closed fridge. Look out! It's a- oh, never mind, it's just an oven. You can see a table. The table is massive. But the thing is empty, unfortunately. You can make out a counter. What a coincidence, weren't you just thinking about a counter? The counter is vast. On the counter you make out a red apple. You can make out a stove. The stove is conventional. But the thing hasn't got anything on it.",You are carrying: a cookbook.,0 of 3,0.0,False,
9,,,I need to find and take the orange bell pepper from the kitchen to follow the recipe.,look counter,,"The counter is wobbly.

On the counter is a red apple.",Kitchen,"You arrive in a kitchen. An usual one.

You can make out a closed fridge. Look out! It's a- oh, never mind, it's just an oven. You can see a table. The table is massive. But the thing is empty, unfortunately. You can make out a counter. What a coincidence, weren't you just thinking about a counter? The counter is vast. On the counter you make out a red apple. You can make out a stove. The stove is conventional. But the thing hasn't got anything on it.",You are carrying: a cookbook.,0 of 3,0.0,False,
