step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Welcome to another fast paced session of TextWorld! First of all, you could, like, travel west. Then, attempt to venture west. And then, go north. And then, make an effort to head east. And then, move east. Then, head east. With that done, attempt to venture north. Okay, and then, attempt to move west. After that, try to venture west. Then, try to head west. Next, retrieve the Comic Strip Calendar from the chair. Once that's all handled, you can stop!",,Shower,"You've entered a shower.



You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
1,"- Current location is Shower.
- Exits from Shower are north and west.",I will go west as the first step.,go west,,"You've entered a cubicle. You begin to take stock of what's here.



There is an unguarded exit to the east. There is an unguarded exit to the west.",Cubicle,"You've entered a cubicle. You begin to take stock of what's here.



There is an unguarded exit to the east. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
2,"- Current location is Cubicle.
- Exits from Cubicle are east and west.
- Came from Shower by going west.",I will go west again as the next step.,go west,,"Well, here we are in the laundry place.



You need an unguarded exit? You should try going east. There is an exit to the north. Don't worry, it is unblocked.",Laundry Place,"Well, here we are in the laundry place.



You need an unguarded exit? You should try going east. There is an exit to the north. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
3,"- Current location is Laundry Place.
- Exits from Laundry Place are east and north.
- Came from Cubicle by going west.",I will go north as the next step.,go north,,"You find yourself in a steam room. An ordinary one. You begin looking for stuff.

Oh, great. Here's a board. Looks like someone's already been here and taken everything off it, though.

You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded. You need an unblocked exit? You should try going south.",Steam Room,"You find yourself in a steam room. An ordinary one. You begin looking for stuff.

Oh, great. Here's a board. Looks like someone's already been here and taken everything off it, though.

You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
4,"- Current location is Steam Room.
- Exits from Steam Room are east, north, and south.
- Came from Laundry Place by going north.",I will go east as the next step.,go east,,"You arrive in an attic. A typical one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You make out a closed case, which looks normal, in the room. You scan the room for a shelf, and you find a shelf. Now why would someone leave that there? However, the shelf, like an empty shelf, has nothing on it. Oh! Why couldn't there just be stuff on it?

There is an unblocked exit to the east. There is an unguarded exit to the north. There is an unblocked exit to the west.",Attic,"You arrive in an attic. A typical one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You make out a closed case, which looks normal, in the room. You scan the room for a shelf, and you find a shelf. Now why would someone leave that there? However, the shelf, like an empty shelf, has nothing on it. Oh! Why couldn't there just be stuff on it?

There is an unblocked exit to the east. There is an unguarded exit to the north. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
5,"- Current location is Attic.
- Exits from Attic are east, north, and west.
- There is a closed case and an empty shelf in the Attic.
- Came from Steam Room by going east.",I will go east as the next step.,go east,,"You've entered a vault.

You make out a display. I mean, just wow! Isn't TextWorld just the best? What a letdown! The display is empty!

There is an unguarded exit to the east. There is an exit to the north. Don't worry, it is unguarded. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Vault,"You've entered a vault.

You make out a display. I mean, just wow! Isn't TextWorld just the best? What a letdown! The display is empty!

There is an unguarded exit to the east. There is an exit to the north. Don't worry, it is unguarded. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
6,"- Current location is Vault.
- Exits from Vault are east, north, south, and west.
- Came from Attic by going east.",I will go east as the next step.,go east,,"You are in a pantry. An usual one. You decide to start listing off everything you see in the room, as if you were in a text adventure.



There is an unguarded exit to the east. You need an unblocked exit? You should try going north. You need an unblocked exit? You should try going west.",Pantry,"You are in a pantry. An usual one. You decide to start listing off everything you see in the room, as if you were in a text adventure.



There is an unguarded exit to the east. You need an unblocked exit? You should try going north. You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
7,"- Current location is Pantry.
- Exits from Pantry are east, north, and west.
- Came from Vault by going east.",I will go north as the next step.,go north,,"Well, here we are in the workshop.

You see a gleam over in a corner, where you can see a trunk. You make out an opened suitcase. The suitcase is empty! What a waste of a day!

You need an unblocked exit? You should try going east. There is an unguarded exit to the north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",Workshop,"Well, here we are in the workshop.

You see a gleam over in a corner, where you can see a trunk. You make out an opened suitcase. The suitcase is empty! What a waste of a day!

You need an unblocked exit? You should try going east. There is an unguarded exit to the north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
8,"- Current location is Workshop.
- Exits from Workshop are east, north, south, and west.
- There is a trunk and an empty opened suitcase in the Workshop.
- Came from Pantry by going north.",I will go east as the next step.,go east,,"You arrive in a washroom. A normal kind of place.



You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going south, that entranceway is unguarded. You need an unguarded exit? You should try going west.",Washroom,"You arrive in a washroom. A normal kind of place.



You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going south, that entranceway is unguarded. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
9,"- Current location is Washroom.
- Exits from Washroom are north, south, and west.
- Came from Workshop by going east.",I will go north as the next step.,go north,,"Ah, the bathroom. This is some kind of bathroom, really great usual vibes in this place, a wonderful usual atmosphere. And now, well, you're in it.

You scan the room for a cabinet, and you find a cabinet. You see a counter. But there isn't a thing on it.

You don't like doors? Why not try going south, that entranceway is unguarded. You need an unguarded exit? You should try going west.",Bathroom,"Ah, the bathroom. This is some kind of bathroom, really great usual vibes in this place, a wonderful usual atmosphere. And now, well, you're in it.

You scan the room for a cabinet, and you find a cabinet. You see a counter. But there isn't a thing on it.

You don't like doors? Why not try going south, that entranceway is unguarded. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
