step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! First of all, you could, like, travel north. Then, make an effort to travel north. After that, attempt to go to the west. And then, venture south. And then, venture west. And then, take a trip south. After that, try to go west. Then, venture south. Okay, and then, take a trip south. Then, travel east. With that accomplished, make an attempt to take a trip south. Then, take a trip east. And then, try to venture east. With that over with, go to the east. With that accomplished, venture east. And then, venture north. And then, move west. Once you get around to doing that, make an effort to take a trip west. Next, make an attempt to venture west. And then, travel west. Once you accomplish that, move north. After that, move north. And then, go north. And then, take a trip north. And then, make an effort to go west. If you can get around to doing that, try to take a trip south. Then, try to go to the south. Then, move west. Following that, venture south. With that over with, attempt to head south. And then, attempt to head south. With that done, make an effort to go to the south. That done, go west. Then, travel west. Following that, head west. Following that, go to the north. Following that, travel east. And then, venture north. And then, make an attempt to take a trip west. And then, make an attempt to head west. Once you get through with that, make an attempt to head west. With that over with, try to head north. Then, try to go west. Once you get around to doing that, attempt to go to the west. With that done, make an attempt to travel north. After that, try to go to the north. With that done, make an attempt to take a trip west. Then, travel west. Then, move south. Once you succeed at that, make an effort to take a trip west. Then, make an attempt to venture south. Following that, travel west. And then, try to go to the west. And then, move west. And then, travel north. Then, make an effort to travel west. With that done, go to the south. Then, head south. Once you manage that, move south. That done, make an effort to venture south. Following that, make an attempt to take a trip east. And then, make an effort to go east. Then, try to move south. Following that, attempt to go to the east. With that over with, try to go east. And then, retrieve the coin from the floor of the sleepy bedroom. Alright, thanks!",,Attic,"You find yourself in an attic. An usual kind of place. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
1,,I will go north to exit the attic as suggested.,go north,,"You find yourself in a still kind of place. That is to say, you're in a studio. You decide to just list off a complete list of everything you see in the room, because hey, why not?



There is an exit to the east. Don't worry, it is unguarded. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",Still Studio,"You find yourself in a still kind of place. That is to say, you're in a studio. You decide to just list off a complete list of everything you see in the room, because hey, why not?



There is an exit to the east. Don't worry, it is unguarded. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
2,,I will go north to continue moving forward as per the instructions.,go north,,"You are in a vault. A normal kind of place.



There is an unblocked exit to the east. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",Vault,"You are in a vault. A normal kind of place.



There is an unblocked exit to the east. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
3,,I will go west as the entranceway is unguarded and unblocked.,go west,,"You've just shown up in an austere study.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south.",Austere Study,"You've just shown up in an austere study.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
4,,I will go south as it is suggested as an unblocked exit.,go south,,"You arrive in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unblocked exit? You should try going north. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",Kitchen,"You arrive in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unblocked exit? You should try going north. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
5,,I will go west as there is an unblocked exit in that direction.,go west,,"You are in a studio. A silent one.



You need an unblocked exit? You should try going east. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded.",Silent Studio,"You are in a studio. A silent one.



You need an unblocked exit? You should try going east. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
6,,I will go south as the entranceway is unguarded.,go south,,"You find yourself in a vault. A roomy one. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.",Roomy Vault,"You find yourself in a vault. A roomy one. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
7,,I will go south as the entranceway is unblocked.,go south,,"Ah, the pantry. This is some kind of pantry, really great messy vibes in this place, a wonderful messy atmosphere. And now, well, you're in it.



You don't like doors? Why not try going north, that entranceway is unguarded.",Messy Pantry,"Ah, the pantry. This is some kind of pantry, really great messy vibes in this place, a wonderful messy atmosphere. And now, well, you're in it.



You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
8,,I will go north as the entranceway is unguarded.,go north,,"You find yourself in a vault. A roomy one. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.",Roomy Vault,"You find yourself in a vault. A roomy one. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
9,,I will go west as the exit is unguarded.,go west,,"Well, here we are in a clean restroom.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. There is an unguarded exit to the south.",Clean Restroom,"Well, here we are in a clean restroom.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. There is an unguarded exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
10,,I will go north as the entranceway is unblocked.,go north,,"You're now in the spacious closet. You can barely contain your excitement.



There is an unblocked exit to the south.",Spacious Closet,"You're now in the spacious closet. You can barely contain your excitement.



There is an unblocked exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
11,,I will go south as it is the only unblocked exit.,go south,,"Well, here we are in a clean restroom.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. There is an unguarded exit to the south.",Clean Restroom,"Well, here we are in a clean restroom.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. There is an unguarded exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
12,,I will go east as the exit is unguarded.,go east,,"You find yourself in a vault. A roomy one. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.",Roomy Vault,"You find yourself in a vault. A roomy one. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
13,,I will go north as the exit is unblocked.,go north,,"You are in a studio. A silent one.



You need an unblocked exit? You should try going east. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded.",Silent Studio,"You are in a studio. A silent one.



You need an unblocked exit? You should try going east. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
14,,I will go east as it is an unblocked exit.,go east,,"You arrive in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unblocked exit? You should try going north. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",Kitchen,"You arrive in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unblocked exit? You should try going north. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
15,,I will go north as it is an unblocked exit.,go north,,"You've just shown up in an austere study.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south.",Austere Study,"You've just shown up in an austere study.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
16,,I will go west as the instructions suggest trying to go west.,go west,,You can't go that way.,Austere Study,"You've just shown up in an austere study.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
17,,"Since going west is not possible, I will try going east as it is unguarded.",go east,,"You are in a vault. A normal kind of place.



There is an unblocked exit to the east. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",Vault,"You are in a vault. A normal kind of place.



There is an unblocked exit to the east. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
18,,I will go west as the entranceway is unguarded.,go west,,"You've just shown up in an austere study.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south.",Austere Study,"You've just shown up in an austere study.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
19,,I will go north as the entranceway is unblocked.,go north,,"You've just sauntered into a roomy cellar. The room is well lit.



You need an unguarded exit? You should try going south.",Roomy Cellar,"You've just sauntered into a roomy cellar. The room is well lit.



You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
20,,I will go south as it is the only exit.,go south,,"You've just shown up in an austere study.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south.",Austere Study,"You've just shown up in an austere study.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
21,,I will go south as it is suggested as an unblocked exit.,go south,,"You arrive in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unblocked exit? You should try going north. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",Kitchen,"You arrive in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unblocked exit? You should try going north. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
22,,I will go west as there is an unblocked exit in that direction.,go west,,"You are in a studio. A silent one.



You need an unblocked exit? You should try going east. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded.",Silent Studio,"You are in a studio. A silent one.



You need an unblocked exit? You should try going east. There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
23,,I will go south as the entranceway is unguarded.,go south,,"You find yourself in a vault. A roomy one. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.",Roomy Vault,"You find yourself in a vault. A roomy one. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
