step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, make an attempt to take a trip west. After that, attempt to move south. Then, move west. With that accomplished, make an effort to head west. With that accomplished, travel south. And then, attempt to head south. With that over with, go to the east. And then, make an effort to go to the east. That done, venture north. With that over with, head north. Then, travel north. After that, make an effort to move east. And then, attempt to venture east. With that done, travel south. And then, venture east. After that, make an effort to go north. Following that, lift the coin from the floor of the attic. That's it!",,Dish-Pit,"You arrive in a dish-pit. A typical kind of place.



There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
1,,I am in the dish-pit.,"I will follow the instructions step-by-step, starting by going west.",go west,,"Okay, so you're in a launderette, cool, but is it usual? You better believe it is.



You need an unblocked exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded.",Launderette,"Okay, so you're in a launderette, cool, but is it usual? You better believe it is.



You need an unblocked exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
2,,I went west to the launderette.,"Next, I should attempt to move south as instructed.",go south,,"You are in a vault. A typical one. You begin to take stock of what's here.



There is an unblocked exit to the north. You don't like doors? Why not try going west, that entranceway is unguarded.",Vault,"You are in a vault. A typical one. You begin to take stock of what's here.



There is an unblocked exit to the north. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
3,,I went south to the vault.,Now I should move west as the next step.,go west,,"You've just shown up in a sauna.



You need an unblocked exit? You should try going east. There is an unblocked exit to the west.",Sauna,"You've just shown up in a sauna.



You need an unblocked exit? You should try going east. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
4,,I went west to the sauna.,"Next, I should attempt to go west again.",go west,,"You find yourself in a cookery. A standard one.



There is an unblocked exit to the east. You don't like doors? Why not try going south, that entranceway is unblocked.",Cookery,"You find yourself in a cookery. A standard one.



There is an unblocked exit to the east. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
5,,I went west to the cookery.,"Next, I should go south.",go south,,"You are in an office. A standard kind of place.



There is an unblocked exit to the north. You need an unblocked exit? You should try going south.",Office,"You are in an office. A standard kind of place.



There is an unblocked exit to the north. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
6,,I went south to the office.,I should go west next.,go west,,You can't go that way.,Office,"You are in an office. A standard kind of place.



There is an unblocked exit to the north. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
7,,I tried to go west from the office but couldn't.,"Since west is blocked, I should try going south as suggested.",go south,,"You find yourself in a workshop.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded.",Workshop,"You find yourself in a workshop.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
8,,I went south from the office to the workshop.,I should now go west as per the original instructions.,go west,,You can't go that way.,Workshop,"You find yourself in a workshop.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
9,,I tried to go west from the workshop but couldn't.,"Since west is blocked, I will try to go east as suggested.",go east,,"Well, here we are in the cubicle.



You don't like doors? Why not try going east, that entranceway is unblocked. You don't like doors? Why not try going west, that entranceway is unblocked.",Cubicle,"Well, here we are in the cubicle.



You don't like doors? Why not try going east, that entranceway is unblocked. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
10,,I went east from the workshop to the cubicle.,I should try going east again as the entranceway is unblocked.,go east,,"Well, here we are in a lounge.



You need an unguarded exit? You should try going north. There is an exit to the west. Don't worry, it is unguarded.",Lounge,"Well, here we are in a lounge.



You need an unguarded exit? You should try going north. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
11,,I went east from the cubicle to the lounge.,I should go north from the lounge as suggested.,go north,,"You are in a spare room. An ordinary kind of place.



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded.",Spare Room,"You are in a spare room. An ordinary kind of place.



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
12,,I went north from the lounge to the spare room.,I should go north again from the spare room as there is an unblocked exit.,go north,,"You've entered a restroom.



There is an exit to the north. Don't worry, it is unguarded. You need an unguarded exit? You should try going south.",Restroom,"You've entered a restroom.



There is an exit to the north. Don't worry, it is unguarded. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
13,,I went north from the spare room to the restroom.,I should go north again from the restroom as there is an unblocked exit.,go north,,"You are in a kitchen.



You need an unguarded exit? You should try going east. There is an unguarded exit to the south.",Kitchen,"You are in a kitchen.



You need an unguarded exit? You should try going east. There is an unguarded exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
14,,I went north from the restroom to the kitchen.,I should go east from the kitchen as there is an unguarded exit that way.,go east,,"You find yourself in a basement. A standard one.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unblocked exit? You should try going west.",Basement,"You find yourself in a basement. A standard one.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
15,,I went east from the kitchen to the basement.,I should go east from the basement as the entranceway is unguarded.,go east,,"You find yourself in a salon. A normal kind of place. You begin to take stock of what's here.



You need an unguarded exit? You should try going south. There is an exit to the west. Don't worry, it is unguarded.",Salon,"You find yourself in a salon. A normal kind of place. You begin to take stock of what's here.



You need an unguarded exit? You should try going south. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
16,,I went east from the basement to the salon.,I should go south from the salon as suggested.,go south,,"You arrive in a cookhouse. An usual kind of place.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded.",Cookhouse,"You arrive in a cookhouse. An usual kind of place.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
17,,I went south from the salon to the cookhouse.,I should go east from the cookhouse as the entranceway is unblocked.,go east,,"You arrive in a studio. An usual one. Let's see what's in here.



There is an exit to the north. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Studio,"You arrive in a studio. An usual one. Let's see what's in here.



There is an exit to the north. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
18,,I went east from the cookhouse to the studio.,I should go north from the studio as the exit is unblocked.,go north,,"You arrive in an attic. An usual kind of place.



There is an unguarded exit to the south.

There is a coin on the floor.",Attic,"You arrive in an attic. An usual kind of place.



There is an unguarded exit to the south.

There is a coin on the floor.",You are carrying nothing.,0 of 1,0.0,False,
19,,I went north from the studio to the attic.,I should take the coin from the floor in the attic.,take coin from floor,,"You pick up the coin from the ground.



Your score has just gone up by one point.


                               *** The End ***

You scored 1 out of a possible 1, in 20 turns.


Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command?
>",Attic,"You arrive in an attic. An usual kind of place.



There is an unguarded exit to the south.",You are carrying: a coin.,1 of 1,1.0,True,
