agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
modular-v3,gpt-5.2,tw-cooking-2,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.5714285714285714,17,30,20,95720,1049,96769,0.16751,0.014686000000000001,0.182196,1767311419.0857143,,111.72561550140381,0.03361344537815126,5.9050788106580764e-06,,1767311547.8113298
modular-v3,gpt-5.2,tw-cooking-2,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,19,33,22,110718,1178,111896,0.1937565,0.016492,0.2102485,1767311549.027103,,120.35436820983887,0.05263157894736842,8.936869950668478e-06,,1767311688.3814712
modular-v3,gpt-5.2,tw-cooking-2,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,28,37,25,162617,1570,164187,0.28457975,0.02198,0.30655975,1767311689.5948803,,183.193359375,0.03571428571428571,6.090616187639703e-06,,1767311900.7882397
modular-v3,gpt-5.2,tw-cooking-2,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,23,42,28,139165,1358,140523,0.24353875000000003,0.019012,0.26255075000000005,1767311901.9406927,,158.18493390083313,0.043478260869565216,7.11627278096824e-06,,1767312083.1256266
modular-v3,gpt-5.2,tw-cooking-2,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,39,60,40,233722,2352,236074,0.40901350000000003,0.032928,0.44194150000000004,1767312084.3362134,,261.94987630844116,0.02564102564102564,4.235959910875404e-06,,1767312385.2860897
modular-v3,gpt-5.2,tw-cooking-2,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,25,46,31,150131,1371,151502,0.26272924999999997,0.019194,0.28192324999999996,1767312386.5013707,,167.33855819702148,0.04,6.6005729297303e-06,,1767312578.8399289
modular-v3,gpt-5.2,tw-cooking-2,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,28,51,34,163827,1643,165470,0.28669725,0.023001999999999998,0.30969925000000004,1767312580.0358183,,188.84836268424988,0.03571428571428571,6.0433915513386116e-06,,1767312796.884181
modular-v3,gpt-5.2,tw-cooking-2,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,26,55,37,168373,1702,170075,0.29465275,0.023828,0.31848075000000003,1767312798.0842328,,190.46376633644104,0.038461538461538464,5.879758929883875e-06,,1767313014.5479991
modular-v3,gpt-5.2,tw-cooking-2,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,44,61,41,280259,3034,283293,0.49045324999999995,0.042476,0.5329292499999999,1767313015.7485585,,320.31215381622314,0.022727272727272728,3.5299142583826638e-06,,1767313380.0607123
modular-v3,gpt-5.2,tw-cooking-2,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,33,66,44,220746,2152,222898,0.38630549999999997,0.030128,0.41643349999999996,1767313381.3124628,,261.1349022388458,0.030303030303030304,4.486356988398281e-06,,1767313675.447365
