agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
actor-only,gpt-5.2,tw-simple-1,10,"Welcome to another fast paced episode of TextWorld! First, it would be good if you could ensure that the chest drawer is open. After that, retrieve the old key from the chest drawer. Having taken the old key, look and see that the wooden door is unlocked with the old key. After that, doublecheck that the wooden door is opened. After that, make an effort to take a trip east. Once you get through with that, ensure that the refrigerator inside the kitchen is open. And then, recover the lettuce from the refrigerator. Then, place the lettuce on the stove inside the kitchen. Alright, thanks!",True,1.0,9,20,8,21934,67,22001,0.038384499999999995,0.000938,0.039322499999999996,1767203976.2955647,,6.877739667892456,0.1111111111111111,4.545247943275306e-05,,1767203992.1733043
actor-only,gpt-5.2,tw-simple-1,20,"Welcome to another life changing round of TextWorld! First step, make it so that the chest drawer inside the bedroom is opened. Then, recover the old key from the chest drawer in the bedroom. Having picked up the old key, make it so that the wooden door inside the bedroom is unlocked. If you have unlocked the wooden door, make it so that the wooden door inside the bedroom is open. After that, travel east. And then, ensure that the screen door in the kitchen is open. And then, venture east. And then, travel south. After that, pick-up the lettuce from the floor of the garden. And then, make an attempt to take a trip north. After that, head west. If you can accomplish that, rest the lettuce on the stove. Once that's all handled, you can stop!",True,1.0,13,20,12,33493,90,33583,0.058612750000000005,0.00126,0.05987275,1767203993.3486474,,37.69436526298523,0.07692307692307693,2.9776970491022243e-05,,1767204044.0430126
actor-only,gpt-5.2,tw-simple-1,30,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, ensure that the chest drawer in the bedroom is open. And then, retrieve the old key from the chest drawer within the bedroom. And then, make it so that the wooden door inside the bedroom is unlocked. Then, open the wooden door. After that, take a trip east. Then, look and see that the screen door is ajar. Then, head east. After that, travel south. And then, pick up the apple from the floor of the garden. Then, go to the north. After that, make an effort to head west. And then, sit the apple on the stove inside the kitchen. And once you've done that, you win!",True,1.0,13,20,12,34076,90,34166,0.059633000000000005,0.00126,0.060893,1767204045.129644,,10.96369481086731,0.07692307692307693,2.9268863782707956e-05,,1767204069.0933387
actor-only,gpt-5.2,tw-simple-1,40,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, ensure that the antique trunk is open. After that, pick up the old key from the antique trunk inside the bedroom. After that, make absolutely sure that the wooden door is unlocked. Then, open the wooden door. After that, move east. After that, venture south. Then, retrieve the half of a bag of chips from the couch within the living room. And then, venture north. That done, sit the half of a bag of chips on the stove. And once you've done that, you win!",True,1.0,10,20,9,23340,83,23423,0.040845,0.001162,0.042007,1767204070.2148335,,35.73389458656311,0.1,4.269307945182086e-05,,1767204115.948728
actor-only,gpt-5.2,tw-simple-1,50,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, make absolutely sure that the chest drawer is open. If you have pulled open the chest drawer, take the old key from the chest drawer in the bedroom. With the old key, doublecheck that the wooden door within the bedroom is unlocked with the old key. Then, ensure that the wooden door is open. And then, attempt to take a trip east. With that over with, doublecheck that the screen door is ajar. After that, go east. Following that, make an effort to go to the south. And then, pick up the apple from the floor of the garden. If you have taken the apple, go to the north. And then, move west. With that accomplished, place the apple on the stove within the kitchen. Once that's all handled, you can stop!",True,1.0,13,20,12,31843,90,31933,0.055725250000000004,0.00126,0.05698525,1767204117.0395467,,29.787266969680786,0.07692307692307693,3.131556696833996e-05,,1767204159.8268137
actor-only,gpt-5.2,tw-simple-1,60,"Welcome to TextWorld! First, it would be good if you could open the chest drawer inside the bedroom. After pulling open the chest drawer, retrieve the old key from the chest drawer. After taking the old key, unlock the wooden door. After that, open the wooden door. And then, go east. If you can accomplish that, open the refrigerator. Then, pick up the bell pepper from the refrigerator inside the kitchen. And then, rest the bell pepper on the stove. Once that's all handled, you can stop!",True,1.0,9,20,8,21969,69,22038,0.03844575,0.000966,0.03941175,1767204161.0117285,,11.392741203308105,0.1111111111111111,4.537616843633724e-05,,1767204181.4044697
actor-only,gpt-5.2,tw-simple-1,70,"Who's got a virtual machine and is about to play through an fast paced round of TextWorld? You do! First thing I need you to do is to look and see that the antique trunk is opened. After that, retrieve the old key from the antique trunk. Then, unlock the wooden door with the old key. Then, ensure that the wooden door is open. After opening the wooden door, head east. After that, open the screen door in the kitchen. And then, attempt to venture east. Following that, attempt to take a trip south. And then, retrieve the half of a bag of chips from the floor of the garden. With the half of a bag of chips, travel north. Then, try to go west. After that, place the half of a bag of chips on the stove inside the kitchen. Alright, thanks!",True,1.0,13,20,12,33286,100,33386,0.058250500000000004,0.0014,0.0596505,1767204182.5480735,,32.24380302429199,0.07692307692307693,2.9952674773857304e-05,,1767204227.7918766
actor-only,gpt-5.2,tw-simple-1,80,"Who's got a virtual machine and is about to play through an exciting round of TextWorld? You do! Here is how to play! First of all, you could, like, doublecheck that the chest drawer within the bedroom is ajar. After that, take the old key from the chest drawer inside the bedroom. With the old key, unlock the wooden door in the bedroom. After that, make sure that the wooden door is ajar. Then, make an attempt to take a trip east. If you can get through with that, ensure that the screen door is open. Once you have opened the screen door, go east. With that over with, move south. Next, retrieve the half of a bag of chips from the floor of the garden. After getting the half of a bag of chips, attempt to go north. Then, attempt to venture west. If you can manage that, rest the half of a bag of chips on the stove in the kitchen. And once you've done that, you win!",True,1.0,13,20,12,34338,100,34438,0.0600915,0.0014,0.0614915,1767204228.8942695,,14.894336223602295,0.07692307692307693,2.9037690922817816e-05,,1767204256.7886057
actor-only,gpt-5.2,tw-simple-1,90,"It's time to explore the amazing world of TextWorld! Here is your task for today. First stop, ensure that the antique trunk is open. Then, recover the old key from the antique trunk. If you can get your hands on the old key, unlock the wooden door in the bedroom. Once you have unlocked the wooden door, open the wooden door. And then, move east. And then, take a trip south. Okay, and then, pick up the apple from the couch inside the living room. After that, make an effort to venture north. Following that, sit the apple on the stove within the kitchen. Got that? Good!",True,1.0,10,20,9,23900,73,23973,0.041825,0.001022,0.042847,1767204257.9020662,,32.14567565917969,0.1,4.171359446043466e-05,,1767204300.047742
actor-only,gpt-5.2,tw-simple-1,100,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First of all, you could, like, open the antique trunk in the bedroom. And then, recover the old key from the antique trunk. And then, look and see that the wooden door is unlocked with the old key. And then, open the wooden door within the bedroom. And then, try to head east. Following that, try to move south. After that, pick up the bell pepper from the couch in the living room. After that, attempt to take a trip north. Following that, sit the bell pepper on the stove. Once that's all handled, you can stop!",True,1.0,10,20,9,24001,75,24076,0.042001750000000004,0.00105,0.04305175000000001,1767204301.1516097,,6.569634199142456,0.1,4.153513872736335e-05,,1767204317.7212439
