agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
actor-only,gpt-5.2,tw-treasure-3,10,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! First off, if it's not too much trouble, I need you to take a trip west. That done, venture north. And then, pick-up the fondue from the floor of the studio. And if you do that, you're the winner!",True,1.0,4,20,3,7009,24,7033,0.012265749999999999,0.00033600000000000004,0.012601749999999998,1767204592.653654,,5.412607908248901,0.25,0.00014218683349921798,,1767204602.066262
actor-only,gpt-5.2,tw-treasure-3,20,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to ensure that the passageway inside the bedchamber is open. And then, make an effort to take a trip south. With that over with, venture south. And then, travel east. Then, pick-up the passkey from the floor of the laundromat. Once that's all handled, you can stop!",True,1.0,6,20,5,12139,37,12176,0.02124325,0.000518,0.021761250000000003,1767204603.19719,,1.2680320739746094,0.16666666666666666,8.21287779237845e-05,,1767204610.4652221
actor-only,gpt-5.2,tw-treasure-3,30,"Who's got a virtual machine and is about to play through an life changing round of TextWorld? You do! Here is how to play! First of all, you could, like, head west. Then, take a trip west. If you can get around to doing that, take a trip west. If you can finish that, make an attempt to head south. And then, make an effort to go east. Then, try to go east. Then, recover the loaf of bread from the rack in the laundromat. And once you've done that, you win!",True,1.0,8,20,7,18785,51,18836,0.03287375,0.000714,0.03358775,1767204611.6286342,,11.8603675365448,0.125,5.308982798895732e-05,,1767204631.4890018
actor-only,gpt-5.2,tw-treasure-3,40,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First stop, make an effort to travel north. And then, travel west. With that over with, make an attempt to travel west. With that accomplished, make an effort to venture south. After that, head south. With that done, travel west. After that, go north. That done, go north. And then, lift the keycard from the floor of the cubicle. Once that's all handled, you can stop!",True,1.0,10,20,9,24054,60,24114,0.0420945,0.00084,0.0429345,1767204632.670486,,27.00195813179016,0.1,4.14696856597827e-05,,1767204669.672444
actor-only,gpt-5.2,tw-treasure-3,50,"Welcome to another fast paced session of TextWorld! First of all, you could, like, travel west. Then, attempt to venture west. And then, go north. And then, make an effort to head east. And then, move east. Then, head east. With that done, attempt to venture north. Okay, and then, attempt to move west. After that, try to venture west. Then, try to head west. Next, retrieve the Comic Strip Calendar from the chair. Once that's all handled, you can stop!",True,1.0,14,20,11,35350,88,35438,0.0618625,0.001232,0.0630945,1767204670.840276,,28.565084218978882,0.07142857142857142,2.8218296743608557e-05,,1767204713.4053602
actor-only,gpt-5.2,tw-treasure-3,60,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Your first objective is to open the portal in the bar. After that, go to the south. And then, recover the passkey from the plate inside the dish-pit. If you can get your hands on the passkey, unlock the gateway with the passkey. Then, ensure that the gateway inside the dish-pit is open. After that, go south. And then, try to take a trip west. And then, take a trip west. If you can get through with that, make an attempt to venture west. Once you accomplish that, take a trip north. And then, make an effort to go east. Then, lift the sandwich from the floor of the parlor. And if you do that, you're the winner!",True,1.0,13,20,12,29833,85,29918,0.05220775,0.00119,0.053397749999999994,1767204714.6445494,,17.78916025161743,0.07692307692307693,3.34246941640484e-05,,1767204745.4337096
actor-only,gpt-5.2,tw-treasure-3,70,"Welcome to TextWorld! First thing I need you to do is to attempt to travel south. Then, pick-up the Canadian keycard from the floor of the cubicle. With the Canadian keycard, check that the Canadian passageway inside the cubicle is unlocked with the Canadian keycard. Then, ensure that the Canadian passageway is open. After that, go to the west. After that, make an effort to go to the north. Then, retrieve the key from the floor of the workshop. Alright, thanks!",True,1.0,8,20,7,16524,57,16581,0.028917,0.0007980000000000001,0.029715000000000002,1767204746.5934548,,18.660813331604004,0.125,6.030999336590073e-05,,1767204773.2542682
actor-only,gpt-5.2,tw-treasure-3,80,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First off, if it's not too much trouble, I need you to attempt to go to the north. And then, make sure that the door inside the basement is unlocked with the key. Then, ensure that the door in the basement is open. After that, move north. With that over with, attempt to take a trip west. That done, attempt to move west. Once you finish that, head north. Okay, and then, attempt to head west. And then, try to head north. Following that, take a trip east. Then, make an effort to go to the east. And then, head east. Then, venture east. And then, attempt to head south. And then, head west. Once you get through with that, pick-up the lampshade from the floor of the cellar. Got that? Good!",True,1.0,21,24,16,54212,129,54341,0.09487100000000001,0.0018059999999999999,0.09667700000000001,1767204774.4289286,,46.27929496765137,0.047619047619047616,1.8402311330303085e-05,,1767204841.7082236
actor-only,gpt-5.2,tw-treasure-3,90,"Welcome to TextWorld! First off, if it's not too much trouble, I need you to go to the north. Then, open the gate. Then, head west. And then, make an effort to head north. With that done, ensure that the hatch in the steam room is open. After that, try to move west. And then, travel west. With that over with, make an effort to go to the west. If you can get through with that, make an effort to move south. After that, attempt to head south. With that accomplished, attempt to travel east. After that, try to travel south. And then, travel south. After that, take a trip east. And then, make an attempt to take a trip north. Then, go north. Okay, and then, attempt to venture north. Next, lift the sandwich from the floor of the bar. That's it!",True,1.0,19,27,18,48505,113,48618,0.08488375,0.0015819999999999999,0.08646575,1767204842.8872106,,40.587799072265625,0.05263157894736842,2.056851371919865e-05,,1767204902.4750097
actor-only,gpt-5.2,tw-treasure-3,100,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, move west. And then, try to move south. And then, make an attempt to go to the south. With that done, retrieve the American style passkey from the basket. After that, go north. Then, unlock the American style gate in the study. And then, open the American style gate. After that, go to the east. And then, open the gate inside the sauna. After opening the gate, make an attempt to venture east. Then, make an attempt to move east. With that done, try to venture south. After that, pick-up the non-euclidean latchkey from the floor of the spare room. And then, go north. After that, make absolutely sure that the non-euclidean passageway is unlocked. After that, open the non-euclidean passageway. Then, move north. With that over with, move east. After that, make an effort to head south. Then, recover the stapler from the floor of the studio. Got that? Good!",True,1.0,21,30,20,53148,164,53312,0.09300900000000001,0.002296,0.09530500000000001,1767204903.5938492,,42.53165531158447,0.047619047619047616,1.875750300120048e-05,,1767204967.1255045
