agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
baseline-100,gpt-5.2,tw-cooking-1,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,3,20,4,5690,71,5761,0.0099575,0.000994,0.0109515,1767289401.7430613,,2.642245054244995,0.3333333333333333,0.00017358097552508245,,1767289407.3853064
baseline-100,gpt-5.2,tw-cooking-1,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,4,20,5,7962,99,8061,0.013933500000000001,0.0013859999999999999,0.015319500000000002,1767289408.6387858,,4.439064025878906,0.25,0.00012405408758218582,,1767289417.0778499
baseline-100,gpt-5.2,tw-cooking-1,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,6,9846,142,9988,0.017230500000000003,0.001988,0.019218500000000003,1767289418.292546,,6.561147928237915,0.2,0.00010012014417300761,,1767289429.853694
baseline-100,gpt-5.2,tw-cooking-1,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,6,10669,138,10807,0.01867075,0.001932,0.02060275,1767289431.110353,,6.5717613697052,0.2,9.253261774775608e-05,,1767289442.6821144
baseline-100,gpt-5.2,tw-cooking-1,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,6,10789,120,10909,0.01888075,0.00168,0.020560750000000003,1767289443.558355,,4.57691764831543,0.2,9.166743056192135e-05,,1767289453.1352727
baseline-100,gpt-5.2,tw-cooking-1,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,8,12606,143,12749,0.022060499999999997,0.0020020000000000003,0.024062499999999997,1767289454.8158972,,11.73383116722107,0.16666666666666666,7.84375245117264e-05,,1767289472.5497284
baseline-100,gpt-5.2,tw-cooking-1,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,6,10196,139,10335,0.017843,0.0019459999999999998,0.019789,1767289473.733224,,6.353444576263428,0.2,9.675858732462506e-05,,1767289485.0866685
baseline-100,gpt-5.2,tw-cooking-1,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,7,20,9,16013,168,16181,0.02802275,0.002352,0.03037475,1767289486.3059747,,10.848540544509888,0.14285714285714285,6.180087757246153e-05,,1767289504.1545153
baseline-100,gpt-5.2,tw-cooking-1,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,8,20,10,18901,214,19115,0.03307675,0.002996,0.03607275,1767289505.635753,,16.525487422943115,0.125,5.2314935914203506e-05,,1767289530.1612403
baseline-100,gpt-5.2,tw-cooking-1,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,8,20,10,18909,242,19151,0.033090749999999995,0.003388,0.03647875,1767289531.35007,,13.33789348602295,0.125,5.221659443371103e-05,,1767289552.6879635
