agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
actor-only,gpt-5.2,tw-cooking-1,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,4,20,4,8257,24,8281,0.01444975,0.00033600000000000004,0.01478575,1767215083.1188529,,2.9867970943450928,0.25,0.00012075836251660427,,1767215090.10565
actor-only,gpt-5.2,tw-cooking-1,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,10679,32,10711,0.01868825,0.000448,0.01913625,1767215091.2985034,,2.6689205169677734,0.2,9.336196433572963e-05,,1767215098.967424
actor-only,gpt-5.2,tw-cooking-1,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,12424,42,12466,0.021741999999999997,0.000588,0.022329999999999996,1767215100.1736677,,9.993497610092163,0.16666666666666666,8.021819348628268e-05,,1767215116.1671653
actor-only,gpt-5.2,tw-cooking-1,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,13561,44,13605,0.02373175,0.000616,0.024347749999999998,1767215117.398577,,15.735564947128296,0.16666666666666666,7.350238882763689e-05,,1767215139.134142
actor-only,gpt-5.2,tw-cooking-1,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,7,20,6,16653,48,16701,0.029142750000000002,0.0006720000000000001,0.02981475,1767215140.408541,,9.112334489822388,0.14285714285714285,5.9876654092569307e-05,,1767215156.5208755
actor-only,gpt-5.2,tw-cooking-1,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,7,20,8,15261,48,15309,0.02670675,0.0006720000000000001,0.02737875,1767215157.795995,,4.887092590332031,0.14285714285714285,6.532105297537396e-05,,1767215169.6830876
actor-only,gpt-5.2,tw-cooking-1,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,12890,46,12936,0.0225575,0.000644,0.0232015,1767215170.900979,,21.171274423599243,0.16666666666666666,7.730364873222017e-05,,1767215198.0722535
actor-only,gpt-5.2,tw-cooking-1,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,8,20,9,18730,57,18787,0.0327775,0.0007980000000000001,0.0335755,1767215199.3202069,,9.9700767993927,0.125,5.3228296162239846e-05,,1767215217.2902837
actor-only,gpt-5.2,tw-cooking-1,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,9,20,10,21585,69,21654,0.03777375,0.000966,0.03873975,1767215218.5046694,,13.452368974685669,0.1111111111111111,4.6180844185831714e-05,,1767215240.9570384
actor-only,gpt-5.2,tw-cooking-1,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,9,20,10,21460,69,21529,0.037555,0.000966,0.038521,1767215242.0438936,,21.03030753135681,0.1111111111111111,4.6448975800083605e-05,,1767215272.074201
