agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
baseline-10,gpt-4.1-mini,tw-simple-1,10,"Welcome to another fast paced episode of TextWorld! First, it would be good if you could ensure that the chest drawer is open. After that, retrieve the old key from the chest drawer. Having taken the old key, look and see that the wooden door is unlocked with the old key. After that, doublecheck that the wooden door is opened. After that, make an effort to take a trip east. Once you get through with that, ensure that the refrigerator inside the kitchen is open. And then, recover the lettuce from the refrigerator. Then, place the lettuce on the stove inside the kitchen. Alright, thanks!",True,1.0,9,20,8,20080,180,20260,0.016064000000000002,0.000576,0.016640000000000002,1763865289.4232426,,22.39088010787964,0.1111111111111111,4.935834155972359e-05,,1763865320.8141227
baseline-10,gpt-4.1-mini,tw-simple-1,20,"Welcome to another life changing round of TextWorld! First step, make it so that the chest drawer inside the bedroom is opened. Then, recover the old key from the chest drawer in the bedroom. Having picked up the old key, make it so that the wooden door inside the bedroom is unlocked. If you have unlocked the wooden door, make it so that the wooden door inside the bedroom is open. After that, travel east. And then, ensure that the screen door in the kitchen is open. And then, venture east. And then, travel south. After that, pick-up the lettuce from the floor of the garden. And then, make an attempt to take a trip north. After that, head west. If you can accomplish that, rest the lettuce on the stove. Once that's all handled, you can stop!",True,1.0,12,20,12,28525,220,28745,0.02282,0.0007040000000000001,0.023524,1763865321.98607,,55.23631453514099,0.08333333333333333,3.478865889719951e-05,,1763865389.2223845
baseline-10,gpt-4.1-mini,tw-simple-1,30,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, ensure that the chest drawer in the bedroom is open. And then, retrieve the old key from the chest drawer within the bedroom. And then, make it so that the wooden door inside the bedroom is unlocked. Then, open the wooden door. After that, take a trip east. Then, look and see that the screen door is ajar. Then, head east. After that, travel south. And then, pick up the apple from the floor of the garden. Then, go to the north. After that, make an effort to head west. And then, sit the apple on the stove inside the kitchen. And once you've done that, you win!",True,1.0,14,20,12,35559,279,35838,0.028447200000000002,0.0008928,0.02934,1763865390.378724,,49.89869451522827,0.07142857142857142,2.790334282046989e-05,,1763865454.2774186
baseline-10,gpt-4.1-mini,tw-simple-1,40,The dinner is almost ready! It's only missing a grilled half of a bag of chips.,True,1.0,14,20,9,30449,384,30833,0.0243592,0.0012288000000000002,0.025588,1763865455.5166743,,45.520402669906616,0.07142857142857142,3.243278305711413e-05,,1763865515.037077
baseline-10,gpt-4.1-mini,tw-simple-1,50,The dinner is almost ready! It's only missing a grilled apple.,False,0.75,20,20,12,47376,545,47921,0.037900800000000005,0.001744,0.03964480000000001,1763865516.234821,,49.40411138534546,0.0375,1.5650758540097245e-05,,1763865585.6389325
baseline-10,gpt-4.1-mini,tw-simple-1,60,The dinner is almost ready! It's only missing a grilled bell pepper.,False,0.0,20,20,8,50180,525,50705,0.040144000000000006,0.00168,0.04182400000000001,1763865586.907394,,46.66124868392944,0.0,0.0,,1763865653.5686426
baseline-10,gpt-4.1-mini,tw-simple-1,70,,False,0.7,20,20,12,47943,558,48501,0.038354400000000004,0.0017856,0.04014,1763865654.7510145,,85.20786690711975,0.034999999999999996,1.443269210944104e-05,,1763865759.9588814
baseline-10,gpt-4.1-mini,tw-simple-1,80,,False,0.75,20,20,12,46262,491,46753,0.0370096,0.0015712,0.0385808,1763865761.1809108,,50.54010605812073,0.0375,1.604175133146536e-05,,1763865831.721017
baseline-10,gpt-4.1-mini,tw-simple-1,90,,False,0.0,20,20,9,46634,543,47177,0.037307200000000006,0.0017376,0.039044800000000005,1763865832.9090097,,83.37012648582458,0.0,0.0,,1763865936.2791362
baseline-10,gpt-4.1-mini,tw-simple-1,100,,False,0.0,20,20,9,45862,495,46357,0.0366896,0.0015840000000000001,0.038273600000000005,1763865937.5645168,,41.109052896499634,0.0,0.0,,1763865998.6735697
