agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
baseline-10,gpt-4.1-mini,tw-cooking-2,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,26,30,20,64535,665,65200,0.051628,0.002128,0.053756,1763863629.2381096,,97.72169518470764,0.038461538461538464,1.5337423312883436e-05,,1763863752.9598048
baseline-10,gpt-4.1-mini,tw-cooking-2,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.375,33,33,22,83849,914,84763,0.0670792,0.0029248,0.07000400000000001,1763863754.2439501,,86.50480818748474,0.011363636363636364,4.424100138031925e-06,,1763863873.7487583
baseline-10,gpt-4.1-mini,tw-cooking-2,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4,35,37,25,87466,857,88323,0.0699728,0.0027424000000000003,0.07271520000000001,1763863874.9736753,,91.45867919921875,0.011428571428571429,4.5288316746487324e-06,,1763864001.4323545
baseline-10,gpt-4.1-mini,tw-cooking-2,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.7,42,42,28,112780,1106,113886,0.09022400000000001,0.0035392,0.09376320000000002,1763864002.7618911,,106.06279444694519,0.016666666666666666,6.14649737456755e-06,,1763864150.8246856
baseline-10,gpt-4.1-mini,tw-cooking-2,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.7857142857142857,60,60,40,156372,1565,157937,0.1250976,0.005008,0.13010560000000002,1763864152.046778,,206.9223828315735,0.013095238095238096,4.974858872298991e-06,,1763864418.9691608
baseline-10,gpt-4.1-mini,tw-cooking-2,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.46153846153846156,15,46,31,37315,413,37728,0.029852000000000004,0.0013216,0.031173600000000003,1763864420.2038674,,46.0941424369812,0.03076923076923077,1.2233313760031318e-05,,1763864481.2980099
baseline-10,gpt-4.1-mini,tw-cooking-2,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.25,17,51,34,40392,448,40840,0.0323136,0.0014336000000000002,0.0337472,1763864482.5136688,,27.63402247428894,0.014705882352941176,6.121449559255631e-06,,1763864527.1476912
baseline-10,gpt-4.1-mini,tw-cooking-2,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.5714285714285714,29,55,37,80138,698,80836,0.0641104,0.0022336,0.066344,1763864528.3812308,,34.045175075531006,0.019704433497536946,7.068986236683797e-06,,1763864591.426406
baseline-10,gpt-4.1-mini,tw-cooking-2,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4375,20,61,41,52692,609,53301,0.042153600000000006,0.0019487999999999999,0.04410240000000001,1763864592.8078952,,10.788472414016724,0.021875,8.208101161329056e-06,,1763864623.5963676
baseline-10,gpt-4.1-mini,tw-cooking-2,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.35294117647058826,18,66,44,49693,492,50185,0.0397544,0.0015744,0.0413288,1763864624.7912357,,16.244633197784424,0.0196078431372549,7.0328021614145315e-06,,1763864659.035869
