agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
baseline-10,gpt-4.1-mini,tw-cooking-2,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.5714285714285714,18,30,20,41962,449,42411,0.0335696,0.0014368000000000002,0.0350064,1763858837.1551144,,43.116822242736816,0.031746031746031744,1.3473593441054713e-05,,1763858898.2719367
baseline-10,gpt-4.1-mini,tw-cooking-2,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.5,33,33,22,81920,795,82715,0.06553600000000001,0.0025440000000000003,0.06808000000000002,1763858899.4568064,,81.8429684638977,0.015151515151515152,6.044852807834129e-06,,1763859014.299775
baseline-10,gpt-4.1-mini,tw-cooking-2,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.3,8,37,25,15997,208,16205,0.012797600000000001,0.0006656,0.013463200000000002,1763859015.5613966,,4.1998231410980225,0.0375,1.8512804689910522e-05,,1763859027.7612197
baseline-10,gpt-4.1-mini,tw-cooking-2,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,27,42,28,69234,669,69903,0.055387200000000004,0.0021408,0.057528,1763859028.9733584,,96.42487478256226,0.037037037037037035,1.4305537673633463e-05,,1763859152.3982332
baseline-10,gpt-4.1-mini,tw-cooking-2,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.7857142857142857,59,60,40,148846,1577,150423,0.11907680000000001,0.0050464,0.12412320000000002,1763859153.6224573,,113.54116868972778,0.013317191283292978,5.2233653478144014e-06,,1763859326.163626
baseline-10,gpt-4.1-mini,tw-cooking-2,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.46153846153846156,18,46,31,43372,453,43825,0.0346976,0.0014496,0.036147200000000004,1763859327.377727,,37.7540807723999,0.025641025641025644,1.0531396726490851e-05,,1763859383.1318078
baseline-10,gpt-4.1-mini,tw-cooking-2,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.5833333333333334,35,51,34,85255,870,86125,0.068204,0.002784,0.070988,1763859384.385128,,71.33649325370789,0.016666666666666666,6.773101112723754e-06,,1763859490.7216213
baseline-10,gpt-4.1-mini,tw-cooking-2,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.21428571428571427,8,55,37,18550,195,18745,0.01484,0.000624,0.015464,1763859491.9248571,,7.134187698364258,0.026785714285714284,1.1431619860534237e-05,,1763859507.0590448
baseline-10,gpt-4.1-mini,tw-cooking-2,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.375,20,61,41,50701,558,51259,0.04056080000000001,0.0017856,0.042346400000000006,1763859508.2230234,,39.82367181777954,0.01875,7.3157884469068844e-06,,1763859568.0466952
baseline-10,gpt-4.1-mini,tw-cooking-2,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4117647058823529,23,66,44,62422,607,63029,0.0499376,0.0019424000000000002,0.051879999999999996,1763859569.258889,,37.46121406555176,0.017902813299232736,6.532940485845451e-06,,1763859629.720103
