agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
baseline-10,gpt-4.1-mini,tw-cooking-1,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,3,20,4,5276,75,5351,0.0042208,0.00023999999999999998,0.0044608,1763866856.0189626,,1.136070966720581,0.3333333333333333,0.00018688095683049897,,1763866860.1550336
baseline-10,gpt-4.1-mini,tw-cooking-1,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,4,20,5,7407,101,7508,0.0059256000000000005,0.00032320000000000005,0.0062488000000000005,1763866861.38836,,0.5443644523620605,0.25,0.00013319126265316994,,1763866865.9327245
baseline-10,gpt-4.1-mini,tw-cooking-1,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,6,9150,138,9288,0.00732,0.0004416,0.0077616000000000004,1763866867.1016407,,18.968881845474243,0.2,0.00010766580534022394,,1763866891.0705225
baseline-10,gpt-4.1-mini,tw-cooking-1,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.25,3,20,6,5191,96,5287,0.004152800000000001,0.00030720000000000004,0.00446,1763866892.3449192,,1.74265718460083,0.08333333333333333,4.728579534707774e-05,,1763866897.0875764
baseline-10,gpt-4.1-mini,tw-cooking-1,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,6,10084,111,10195,0.0080672,0.0003552,0.0084224,1763866898.3299367,,2.602835178375244,0.2,9.808729769494851e-05,,1763866905.932772
baseline-10,gpt-4.1-mini,tw-cooking-1,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,8,11747,141,11888,0.0093976,0.00045120000000000007,0.009848800000000001,1763866907.1091914,,12.996776819229126,0.16666666666666666,8.411843876177658e-05,,1763866926.1059682
baseline-10,gpt-4.1-mini,tw-cooking-1,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,6,9494,139,9633,0.007595200000000001,0.00044479999999999997,0.00804,1763866927.2767098,,23.804985761642456,0.2,0.00010380982040901069,,1763866956.0816956
baseline-10,gpt-4.1-mini,tw-cooking-1,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4,5,20,9,9683,123,9806,0.0077464000000000005,0.0003936,0.008140000000000001,1763866957.224698,,4.132502555847168,0.08,4.0791352233326534e-05,,1763866966.3572006
baseline-10,gpt-4.1-mini,tw-cooking-1,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4,17,20,10,42267,424,42691,0.0338136,0.0013568,0.0351704,1763866967.7782297,,43.99535250663757,0.023529411764705882,9.36965636785271e-06,,1763867028.7735822
baseline-10,gpt-4.1-mini,tw-cooking-1,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4,6,20,10,12252,155,12407,0.0098016,0.000496,0.0102976,1763867029.979605,,5.850738048553467,0.06666666666666667,3.2239864592568716e-05,,1763867041.830343
