agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
memory-v2,gpt-4.1-mini,tw-cooking-1,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,3,20,4,6130,221,6351,0.004904,0.0007072000000000001,0.0056112,1763916871.3005579,,2.041308641433716,0.3333333333333333,0.0001574555188159345,,1763916876.3418665
memory-v2,gpt-4.1-mini,tw-cooking-1,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,4,20,5,8580,206,8786,0.006864000000000001,0.0006592,0.007523200000000001,1763916877.5482478,,5.6664958000183105,0.25,0.00011381743683132256,,1763916887.2147436
memory-v2,gpt-4.1-mini,tw-cooking-1,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,6,10793,330,11123,0.0086344,0.001056,0.0096904,1763916888.4664376,,3.603445529937744,0.2,8.990380293086398e-05,,1763916897.069883
memory-v2,gpt-4.1-mini,tw-cooking-1,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.25,20,20,6,58698,1405,60103,0.046958400000000004,0.004496,0.051454400000000004,1763916898.3393874,,49.22466802597046,0.0125,4.159526146781359e-06,,1763916967.5640554
memory-v2,gpt-4.1-mini,tw-cooking-1,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,6,11624,257,11881,0.0092992,0.0008224,0.010121600000000001,1763916968.8047788,,2.9848792552948,0.2,8.416799932665601e-05,,1763916976.789658
memory-v2,gpt-4.1-mini,tw-cooking-1,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,7,20,8,17762,688,18450,0.014209600000000001,0.0022016,0.0164112,1763916978.0253277,,21.727888584136963,0.14285714285714285,5.4200542005420054e-05,,1763917006.7532163
memory-v2,gpt-4.1-mini,tw-cooking-1,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,14213,412,14625,0.011370400000000001,0.0013184,0.0126888,1763917007.9895222,,8.254966497421265,0.16666666666666666,6.837606837606838e-05,,1763917022.2444887
memory-v2,gpt-4.1-mini,tw-cooking-1,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4,5,20,9,11263,292,11555,0.0090104,0.0009344,0.0099448,1763917023.583488,,5.933690547943115,0.08,3.461704889658157e-05,,1763917034.5171785
memory-v2,gpt-4.1-mini,tw-cooking-1,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4,20,20,10,58528,1394,59922,0.0468224,0.0044608,0.0512832,1763917036.08583,,59.724201917648315,0.02,6.675344614665733e-06,,1763917115.810032
memory-v2,gpt-4.1-mini,tw-cooking-1,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4,20,20,10,58037,1495,59532,0.0464296,0.004784,0.0512136,1763917117.0942829,,55.29831123352051,0.02,6.719075455217362e-06,,1763917192.392594
