agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
baseline-10,gpt-4.1-mini,tw-cooking-3,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.3125,19,67,45,50515,550,51065,0.040412000000000003,0.0017600000000000003,0.042172,1763857335.8060465,,133.8882474899292,0.01644736842105263,6.119651424654851e-06,,1763857488.694294
baseline-10,gpt-4.1-mini,tw-cooking-3,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.6875,27,67,45,71219,713,71932,0.056975200000000004,0.0022816,0.059256800000000005,1763857490.0482643,,89.40395450592041,0.02546296296296296,9.55763776900406e-06,,1763857606.4522188
baseline-10,gpt-4.1-mini,tw-cooking-3,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.6470588235294118,29,61,41,75821,813,76634,0.060656800000000004,0.0026016000000000004,0.0632584,1763857607.7396867,,109.53594470024109,0.02231237322515213,8.443495361450684e-06,,1763857746.2756314
baseline-10,gpt-4.1-mini,tw-cooking-3,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.14285714285714285,30,84,56,78274,792,79066,0.0626192,0.0025344,0.0651536,1763857747.504765,,138.0101420879364,0.0047619047619047615,1.806808778199768e-06,,1763857915.5149071
baseline-10,gpt-4.1-mini,tw-cooking-3,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.11764705882352941,13,91,61,32713,367,33080,0.0261704,0.0011744,0.0273448,1763857916.7371728,,62.2539222240448,0.009049773755656108,3.5564407141332955e-06,,1763857991.991095
baseline-10,gpt-4.1-mini,tw-cooking-3,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.6470588235294118,52,75,50,135806,1369,137175,0.10864480000000001,0.0043808,0.11302560000000002,1763857993.23755,,142.2673375606537,0.01244343891402715,4.717031700597134e-06,,1763858187.5048876
baseline-10,gpt-4.1-mini,tw-cooking-3,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4375,44,96,64,124069,1291,125360,0.0992552,0.004131200000000001,0.1033864,1763858188.7434533,,116.24120664596558,0.009943181818181818,3.4899489470325464e-06,,1763858348.98466
baseline-10,gpt-4.1-mini,tw-cooking-3,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.1875,19,100,69,48187,512,48699,0.0385496,0.0016384,0.040188,1763858350.2811935,,49.73175930976868,0.009868421052631578,3.850181728577589e-06,,1763858419.0129528
baseline-10,gpt-4.1-mini,tw-cooking-3,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.17647058823529413,61,100,75,171564,1760,173324,0.1372512,0.005632000000000001,0.1428832,1763858420.2125766,,246.02040934562683,0.0028929604628736743,1.0181543712082236e-06,,1763858727.232986
baseline-10,gpt-4.1-mini,tw-cooking-3,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.29411764705882354,100,100,68,275845,2799,278644,0.220676,0.0089568,0.2296328,1763858728.423725,,319.9657759666443,0.0029411764705882353,1.0555319585522155e-06,,1763859148.3895009
