agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
summary-10,gpt-4.1-mini,tw-treasure-1,1,Your objective is to recover the sandwich from the floor of the dish-pit.,True,1.0,1,20,1,1333,37,1370,0.0010664000000000001,0.0001184,0.0011848000000000002,1763141995.8054094,,0.1003870964050293,1.0,0.00072992700729927,,1763141996.9057965
summary-10,gpt-4.1-mini,tw-treasure-1,2,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Your task for today is to pick up the stapler from the floor of the workshop.",True,1.0,1,20,1,1329,35,1364,0.0010632,0.000112,0.0011752,1763141998.0599988,,-0.27339649200439453,1.0,0.0007331378299120235,,1763141998.7866023
summary-10,gpt-4.1-mini,tw-treasure-1,3,Your objective is to lift the latchkey from the floor of the bedroom.,True,1.0,1,20,1,1337,28,1365,0.0010696000000000002,8.960000000000001e-05,0.0011592000000000002,1763141999.981513,,-0.33013200759887695,1.0,0.0007326007326007326,,1763142000.651381
summary-10,gpt-4.1-mini,tw-treasure-1,4,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Your task for today is to pick up the keycard from the floor of the cellar.",True,1.0,1,20,1,1344,35,1379,0.0010752,0.000112,0.0011871999999999998,1763142001.828119,,-0.17159652709960938,1.0,0.0007251631617113851,,1763142002.6565225
summary-10,gpt-4.1-mini,tw-treasure-1,5,You are now playing a exciting round of TextWorld! Pick up the keycard from the floor of the kitchen.,True,1.0,1,20,1,1338,35,1373,0.0010704,0.000112,0.0011824,1763142003.983688,,-0.259629487991333,1.0,0.0007283321194464676,,1763142004.7240586
summary-10,gpt-4.1-mini,tw-treasure-1,6,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Retrieve the keycard from the floor of the kitchenette.",True,1.0,1,20,1,1365,38,1403,0.0010919999999999999,0.00012160000000000001,0.0012135999999999998,1763142005.9959779,,-0.02903294563293457,1.0,0.0007127583749109052,,1763142006.966945
summary-10,gpt-4.1-mini,tw-treasure-1,7,"Hey, thanks for coming over to TextWorld! Please lift the worm from the floor of the sauna.",True,1.0,1,20,1,1364,26,1390,0.0010912,8.32e-05,0.0011744000000000001,1763142008.135799,,-0.2752342224121094,1.0,0.0007194244604316547,,1763142008.8605647
summary-10,gpt-4.1-mini,tw-treasure-1,8,Welcome to another profound episode of TextWorld! Lift the soap dispenser from the floor of the launderette.,True,1.0,1,20,1,1345,37,1382,0.0010760000000000001,0.0001184,0.0011944000000000002,1763142010.0676165,,-0.19999194145202637,1.0,0.000723589001447178,,1763142010.8676245
summary-10,gpt-4.1-mini,tw-treasure-1,9,Who's got a virtual machine and is about to play through an exciting round of TextWorld? You do! Pick-up the latchkey from the floor of the kitchenette.,True,1.0,1,20,1,1350,29,1379,0.00108,9.28e-05,0.0011728,1763142012.1095357,,-0.28000617027282715,1.0,0.0007251631617113851,,1763142012.8295295
summary-10,gpt-4.1-mini,tw-treasure-1,10,You are now playing a life changing round of TextWorld! Recover the loaf of bread from the floor of the shower.,True,1.0,1,20,1,1344,38,1382,0.0010752,0.00012160000000000001,0.0011967999999999998,1763142014.0824625,,-0.13422751426696777,1.0,0.000723589001447178,,1763142014.948235
summary-10,gpt-4.1-mini,tw-treasure-1,11,Welcome to another exciting session of TextWorld! Your task for today is to retrieve the fondue from the floor of the basement.,True,1.0,1,20,1,1337,36,1373,0.0010696000000000002,0.00011520000000000001,0.0011848000000000002,1763142014.1430273,,-0.2626338005065918,1.0,0.0007283321194464676,,1763142014.8803935
summary-10,gpt-4.1-mini,tw-treasure-1,12,"Hey, thanks for coming over to TextWorld! Please recover the latchkey from the floor of the study.",True,1.0,1,20,1,1370,28,1398,0.001096,8.960000000000001e-05,0.0011856,1763142016.0433822,,-0.27025604248046875,1.0,0.000715307582260372,,1763142016.7731261
summary-10,gpt-4.1-mini,tw-treasure-1,13,It's time to explore the amazing world of TextWorld! Your task for today is to lift the passkey from the floor of the bedroom.,True,1.0,1,20,1,1339,35,1374,0.0010712,0.000112,0.0011832,1763142017.9937487,,-0.1376023292541504,1.0,0.000727802037845706,,1763142018.8561463
summary-10,gpt-4.1-mini,tw-treasure-1,14,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Pick-up the laptop from the floor of the bedroom.",True,1.0,1,20,1,1339,32,1371,0.0010712,0.0001024,0.0011736,1763142020.0122635,,-0.3278372287750244,1.0,0.0007293946024799417,,1763142020.6844263
