agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
truncate-10,gpt-4.1-mini,tw-cooking-3,1,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4666666666666667,25,67,45,102264,714,102978,0.0818112,0.0022848,0.084096,1763701209.5490294,,84.50465655326843,0.018666666666666668,4.5317122751137785e-06,,1763701319.053686
truncate-10,gpt-4.1-mini,tw-cooking-3,2,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.21428571428571427,17,60,40,56284,414,56698,0.0450272,0.0013248000000000001,0.046352000000000004,1763701320.2203908,,47.43523120880127,0.012605042016806721,3.7794228065489838e-06,,1763701384.655622
truncate-10,gpt-4.1-mini,tw-cooking-3,3,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.6,33,69,46,118411,1009,119420,0.0947288,0.0032288,0.0979576,1763701385.8459313,,62.05533242225647,0.01818181818181818,5.024284039524367e-06,,1763701480.9012637
truncate-10,gpt-4.1-mini,tw-cooking-3,4,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.2,20,66,44,66937,566,67503,0.0535496,0.0018112,0.0553608,1763701482.0390303,,36.196431398391724,0.01,2.962831281572671e-06,,1763701538.2354617
truncate-10,gpt-4.1-mini,tw-cooking-3,5,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.14285714285714285,21,64,43,71237,565,71802,0.0569896,0.001808,0.0587976,1763701539.4214838,,31.09012532234192,0.006802721088435374,1.9895983796710793e-06,,1763701591.511609
truncate-10,gpt-4.1-mini,tw-cooking-3,6,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.5333333333333333,46,66,44,177979,1296,179275,0.14238320000000002,0.0041472,0.1465304,1763701592.6987467,,109.7997841835022,0.011594202898550725,2.97494538186213e-06,,1763701748.4985309
truncate-10,gpt-4.1-mini,tw-cooking-3,7,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.3125,72,72,48,305788,2484,308272,0.24463040000000003,0.0079488,0.2525792,1763701749.7020617,,259.30207443237305,0.004340277777777778,1.0137151606373591e-06,,1763702081.004136
truncate-10,gpt-4.1-mini,tw-cooking-3,8,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.3125,21,64,43,67558,665,68223,0.05404640000000001,0.002128,0.056174400000000006,1763702082.175697,,50.96018648147583,0.01488095238095238,4.580566671064011e-06,,1763702154.1358836
truncate-10,gpt-4.1-mini,tw-cooking-3,9,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.6,26,63,42,99206,814,100020,0.07936480000000001,0.0026048000000000004,0.08196960000000002,1763702155.3411984,,113.49236798286438,0.023076923076923075,5.99880023995201e-06,,1763702294.8335664
truncate-10,gpt-4.1-mini,tw-cooking-3,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.375,18,67,45,59819,539,60358,0.0478552,0.0017248,0.04958,1763702295.9984932,,35.30507707595825,0.020833333333333332,6.212929520527519e-06,,1763702349.3035703
truncate-10,gpt-4.1-mini,tw-cooking-3,11,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.25,18,66,44,64451,598,65049,0.0515608,0.0019136000000000001,0.0534744,1763702350.4109511,,85.53694605827332,0.013888888888888888,3.84325662193116e-06,,1763702453.9478972
truncate-10,gpt-4.1-mini,tw-cooking-3,12,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.26666666666666666,20,66,44,66901,621,67522,0.05352080000000001,0.0019872,0.05550800000000001,1763702455.1178846,,44.328025579452515,0.013333333333333332,3.9493300948826555e-06,,1763702519.4459102
truncate-10,gpt-4.1-mini,tw-cooking-3,13,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.21428571428571427,26,64,43,89095,697,89792,0.07127599999999999,0.0022304,0.07350639999999999,1763702520.6453326,,59.50597023963928,0.008241758241758242,2.3864677731391915e-06,,1763702606.1513028
