agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
truncate-10,gpt-4.1-mini,tw-coin-2,1,You are now playing a profound round of TextWorld! Your task for today is to lift the coin from the floor of the studio.,True,1.0,1,20,1,1196,21,1217,0.0009568000000000001,6.72e-05,0.001024,1763703009.140188,,1.8241660594940186,1.0,0.0008216926869350862,,1763703011.964354
truncate-10,gpt-4.1-mini,tw-coin-2,2,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First of all, make an attempt to go north. With that done, pick up the coin from the floor of the cookery. That's it!",True,1.0,2,20,2,2618,36,2654,0.0020944,0.00011520000000000001,0.0022096000000000004,1763703013.1354387,,-0.07961153984069824,0.5,0.00037678975131876413,,1763703015.0558271
truncate-10,gpt-4.1-mini,tw-coin-2,3,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to head east. And then, go north. If you can manage that, pick up the coin from the floor of the spare room. And once you've done that, you win!",True,1.0,3,20,3,4237,50,4287,0.0033896000000000004,0.00016,0.0035496000000000004,1763703016.3110425,,0.5506937503814697,0.3333333333333333,0.00023326335432703523,,1763703019.8617363
truncate-10,gpt-4.1-mini,tw-coin-2,4,"It's time to explore the amazing world of TextWorld! First off, try to head east. And then, head east. With that done, attempt to head south. With that accomplished, recover the coin from the floor of the bedroom. And if you do that, you're the winner!",True,1.0,4,20,4,6092,79,6171,0.0048736000000000005,0.0002528,0.005126400000000001,1763703021.0945892,,5.24128532409668,0.25,0.00016204829039053638,,1763703030.3358746
truncate-10,gpt-4.1-mini,tw-coin-2,5,"Who's got a virtual machine and is about to play through an exciting round of TextWorld? You do! Here is how to play! First of all, make an attempt to take a trip west. If you can get through with that, try to take a trip west. Then, go south. Then, head west. With that accomplished, pick-up the coin from the floor of the closet. Got that? Good!",True,1.0,5,20,5,8304,102,8406,0.006643200000000001,0.0003264,0.006969600000000001,1763703031.5806022,,9.128854990005493,0.2,0.00011896264572924102,,1763703045.7094572
truncate-10,gpt-4.1-mini,tw-coin-2,6,"Welcome to another fast paced round of TextWorld! Here is how to play! First off, if it's not too much trouble, I need you to make an attempt to move east. And then, try to take a trip south. After that, make an attempt to head south. Next, make an attempt to move west. After that, venture south. Next, pick up the coin from the floor of the shower. And if you do that, you're the winner!",True,1.0,6,20,6,10528,110,10638,0.0084224,0.00035200000000000005,0.0087744,1763703047.0335703,,5.562762260437012,0.16666666666666666,9.400263207369807e-05,,1763703058.5963326
truncate-10,gpt-4.1-mini,tw-coin-2,7,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to head west. After that, make an effort to move north. If you can get around to doing that, make an effort to take a trip east. And then, go east. And then, move north. With that accomplished, try to move east. Then, recover the coin from the floor of the spare room. Once that's all handled, you can stop!",True,1.0,7,20,7,12481,142,12623,0.009984800000000002,0.00045440000000000004,0.010439200000000003,1763703059.8091822,,3.0969765186309814,0.14285714285714285,7.922047056959519e-05,,1763703069.9061587
truncate-10,gpt-4.1-mini,tw-coin-2,8,"You are now playing a fast paced round of TextWorld! First off, if it's not too much trouble, I need you to make an attempt to go to the west. If you can finish that, attempt to go north. With that done, make an effort to travel east. After that, make an effort to head south. And then, attempt to venture east. After that, go to the east. And then, make an effort to go to the north. Okay, and then, recover the coin from the floor of the chamber. And if you do that, you're the winner!",True,1.0,8,20,8,15074,141,15215,0.0120592,0.00045120000000000007,0.012510400000000001,1763703071.073145,,8.592206239700317,0.125,6.572461386789353e-05,,1763703087.6653512
truncate-10,gpt-4.1-mini,tw-coin-2,9,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is how to play! First of all, move east. Next, head north. With that done, try to move west. Next, make an attempt to go south. And then, go west. And then, take a trip north. Then, travel west. Next, attempt to take a trip south. And then, pick-up the coin from the floor of the studio. Once that's all handled, you can stop!",True,1.0,9,20,9,17670,163,17833,0.014136000000000003,0.0005216,0.014657600000000003,1763703088.8168166,,13.142168283462524,0.1111111111111111,5.607581450120563e-05,,1763703110.9589849
truncate-10,gpt-4.1-mini,tw-coin-2,10,"Who's got a virtual machine and is about to play through an fast paced round of TextWorld? You do! Here is your task for today. First of all, attempt to go south. Okay, and then, make an effort to go to the east. And then, try to venture north. Then, venture north. Okay, and then, move east. With that done, move north. And then, try to travel east. After that, move south. Next, make an effort to take a trip south. And then, pick up the coin from the floor of the chamber. Alright, thanks!",True,1.0,10,20,10,21703,191,21894,0.0173624,0.0006112000000000001,0.0179736,1763703112.1981153,,5.269295930862427,0.1,4.567461404951128e-05,,1763703127.4674113
truncate-10,gpt-4.1-mini,tw-coin-2,11,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First of all, you could, like, try to go to the south. Then, try to go to the south. Next, make an effort to move east. Then, head south. Once you accomplish that, make an effort to move south. And then, attempt to venture east. And then, go to the east. After that, travel north. After that, make an effort to venture east. With that over with, attempt to go north. Then, pick up the coin from the floor of the canteen. Alright, thanks!",True,1.0,11,20,11,23908,212,24120,0.0191264,0.0006784,0.0198048,1763703128.6845706,,11.692421913146973,0.09090909090909091,4.145936981757877e-05,,1763703151.3769925
