agent_name,model_name,eval_name,task_id,type,task,correct_answer,agent_answer,reward,steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,episode_id,episode,stop_time
react-v0,gpt-4.1-mini,tw-treasure-1,0,,,,,1.0,1,1084,21,1105,0.0008671999999999999,6.72e-05,0.0009343999999999999,1761773303.8038359,,1.052473545074463,1.0,0.0009049773755656109,,0,Your objective is to recover the sandwich from the floor of the dish-pit.,1761773304.8563094
react-v0,gpt-4.1-mini,tw-treasure-1,0,,,,,1.0,1,1080,23,1103,0.0008640000000000001,7.36e-05,0.0009376,1761773306.1534312,,0.8675553798675537,1.0,0.0009066183136899365,,1,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Your task for today is to pick up the stapler from the floor of the workshop.",1761773307.0209866
react-v0,gpt-4.1-mini,tw-treasure-1,0,,,,,1.0,1,1088,23,1111,0.0008704,7.36e-05,0.000944,1761773308.178324,,0.8417618274688721,1.0,0.0009000900090009,,2,Your objective is to lift the latchkey from the floor of the bedroom.,1761773309.0200858
react-v0,gpt-4.1-mini,tw-treasure-1,0,,,,,1.0,1,1095,24,1119,0.000876,7.680000000000001e-05,0.0009528000000000001,1761773307.5766687,,0.5518660545349121,1.0,0.0008936550491510277,,3,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Your task for today is to pick up the keycard from the floor of the cellar.",1761773308.1285348
react-v0,gpt-4.1-mini,tw-treasure-1,0,,,,,1.0,1,1089,23,1112,0.0008711999999999999,7.36e-05,0.0009448,1761773309.3675072,,0.5551612377166748,1.0,0.0008992805755395684,,4,You are now playing a exciting round of TextWorld! Pick up the keycard from the floor of the kitchen.,1761773309.9226685
react-v0,gpt-4.1-mini,tw-treasure-1,0,,,,,1.0,1,1116,23,1139,0.0008928,7.36e-05,0.0009664000000000001,1761773311.1115031,,0.4894118309020996,1.0,0.000877963125548727,,5,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Retrieve the keycard from the floor of the kitchenette.",1761773311.600915
react-v0,gpt-4.1-mini,tw-treasure-1,0,,,,,1.0,1,1115,21,1136,0.0008920000000000001,6.72e-05,0.0009592000000000001,1761773312.780617,,0.5362832546234131,1.0,0.0008802816901408451,,6,"Hey, thanks for coming over to TextWorld! Please lift the worm from the floor of the sauna.",1761773313.3169003
react-v0,gpt-4.1-mini,tw-treasure-1,0,,,,,1.0,1,1096,20,1116,0.0008768000000000001,6.400000000000001e-05,0.0009408000000000001,1761773314.571667,,0.5155596733093262,1.0,0.0008960573476702509,,7,Welcome to another profound episode of TextWorld! Lift the soap dispenser from the floor of the launderette.,1761773315.0872266
react-v0,gpt-4.1-mini,tw-treasure-1,0,,,,,1.0,1,1101,24,1125,0.0008808,7.680000000000001e-05,0.0009576000000000001,1761773316.2863355,,0.5453062057495117,1.0,0.0008888888888888889,,8,Who's got a virtual machine and is about to play through an exciting round of TextWorld? You do! Pick-up the latchkey from the floor of the kitchenette.,1761773316.8316417
react-v0,gpt-4.1-mini,tw-treasure-1,0,,,,,1.0,1,1095,25,1120,0.000876,8e-05,0.000956,1761773318.0750513,,0.5705122947692871,1.0,0.0008928571428571428,,9,You are now playing a life changing round of TextWorld! Recover the loaf of bread from the floor of the shower.,1761773318.6455636
