agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
v1-simple,gpt-4.1-mini,tw-coin-2,1,You are now playing a profound round of TextWorld! Your task for today is to lift the coin from the floor of the studio.,True,1.0,1,20,1,1312,35,1347,0.0010496000000000001,0.000112,0.0011616,1762475557.8675225,,52.92491912841797,1.0,0.0007423904974016332,,1762475611.7924416
v1-simple,gpt-4.1-mini,tw-coin-2,2,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First of all, make an attempt to go north. With that done, pick up the coin from the floor of the cookery. That's it!",True,1.0,2,20,2,2869,86,2955,0.0022952000000000003,0.0002752,0.0025704000000000005,1762475612.9344037,,2.641263484954834,0.5,0.00033840947546531303,,1762475617.5756671
v1-simple,gpt-4.1-mini,tw-coin-2,3,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to head east. And then, go north. If you can manage that, pick up the coin from the floor of the spare room. And once you've done that, you win!",True,1.0,3,20,3,4664,148,4812,0.0037312,0.0004736,0.0042048,1762475618.793587,,18.44865608215332,0.3333333333333333,0.00020781379883624273,,1762475640.242243
v1-simple,gpt-4.1-mini,tw-coin-2,4,"It's time to explore the amazing world of TextWorld! First off, try to head east. And then, head east. With that done, attempt to head south. With that accomplished, recover the coin from the floor of the bedroom. And if you do that, you're the winner!",True,1.0,4,20,4,6723,221,6944,0.0053784,0.0007072000000000001,0.0060856,1762475641.4492145,,75.76280117034912,0.25,0.00014400921658986175,,1762475721.2120156
v1-simple,gpt-4.1-mini,tw-coin-2,5,"Who's got a virtual machine and is about to play through an exciting round of TextWorld? You do! Here is how to play! First of all, make an attempt to take a trip west. If you can get through with that, try to take a trip west. Then, go south. Then, head west. With that accomplished, pick-up the coin from the floor of the closet. Got that? Good!",True,1.0,5,20,5,9310,347,9657,0.007448000000000001,0.0011103999999999999,0.0085584,1762475722.5613773,,4.532820701599121,0.2,0.00010355182768975873,,1762475732.094198
v1-simple,gpt-4.1-mini,tw-coin-2,6,"Welcome to another fast paced round of TextWorld! Here is how to play! First off, if it's not too much trouble, I need you to make an attempt to move east. And then, try to take a trip south. After that, make an attempt to head south. Next, make an attempt to move west. After that, venture south. Next, pick up the coin from the floor of the shower. And if you do that, you're the winner!",True,1.0,6,20,6,11922,431,12353,0.0095376,0.0013792000000000001,0.0109168,1762475733.197182,,8.121677875518799,0.16666666666666666,8.095199546668825e-05,,1762475747.3188598
v1-simple,gpt-4.1-mini,tw-coin-2,7,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to head west. After that, make an effort to move north. If you can get around to doing that, make an effort to take a trip east. And then, go east. And then, move north. With that accomplished, try to move east. Then, recover the coin from the floor of the spare room. Once that's all handled, you can stop!",True,1.0,7,20,7,14292,533,14825,0.0114336,0.0017056000000000003,0.0131392,1762475748.430072,,30.56565833091736,0.14285714285714285,6.745362563237774e-05,,1762475785.9957304
v1-simple,gpt-4.1-mini,tw-coin-2,8,"You are now playing a fast paced round of TextWorld! First off, if it's not too much trouble, I need you to make an attempt to go to the west. If you can finish that, attempt to go north. With that done, make an effort to travel east. After that, make an effort to head south. And then, attempt to venture east. After that, go to the east. And then, make an effort to go to the north. Okay, and then, recover the coin from the floor of the chamber. And if you do that, you're the winner!",True,1.0,8,20,8,17600,660,18260,0.014080000000000002,0.002112,0.016192,1762475787.1391594,,60.44142937660217,0.125,5.47645125958379e-05,,1762475855.5805888
v1-simple,gpt-4.1-mini,tw-coin-2,9,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is how to play! First of all, move east. Next, head north. With that done, try to move west. Next, make an attempt to go south. And then, go west. And then, take a trip north. Then, travel west. Next, attempt to take a trip south. And then, pick-up the coin from the floor of the studio. Once that's all handled, you can stop!",True,1.0,9,20,9,20919,781,21700,0.016735200000000002,0.0024992,0.019234400000000002,1762475856.8354175,,16.901994943618774,0.1111111111111111,4.608294930875576e-05,,1762475882.7374125
v1-simple,gpt-4.1-mini,tw-coin-2,10,"Who's got a virtual machine and is about to play through an fast paced round of TextWorld? You do! Here is your task for today. First of all, attempt to go south. Okay, and then, make an effort to go to the east. And then, try to venture north. Then, venture north. Okay, and then, move east. With that done, move north. And then, try to travel east. After that, move south. Next, make an effort to take a trip south. And then, pick up the coin from the floor of the chamber. Alright, thanks!",True,1.0,10,20,10,25979,959,26938,0.0207832,0.0030688,0.023852,1762475883.9034326,,32.554187059402466,0.1,3.712228079293192e-05,,1762475926.4576197
