agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
v0-baseline,gpt-4.1-mini,tw-coin-3,1,You are now playing a profound round of TextWorld! Your task for today is to lift the coin from the floor of the studio.,True,1.0,1,100,1,1076,21,1097,0.0008608,6.72e-05,0.000928,1762259174.3289971,,-0.7640347480773926,1.0,0.0009115770282588879,,1762259174.5649624
v0-baseline,gpt-4.1-mini,tw-coin-3,2,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First of all, make an attempt to go north. With that done, pick up the coin from the floor of the sauna. That's it!",True,1.0,2,100,2,2423,40,2463,0.0019383999999999998,0.00012800000000000002,0.0020664,1762259175.7623787,,0.31625843048095703,0.5,0.0004060089321965083,,1762259178.0786371
v0-baseline,gpt-4.1-mini,tw-coin-3,3,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to head east. And then, go north. If you can manage that, pick up the coin from the floor of the shower. And once you've done that, you win!",True,1.0,3,100,3,4062,59,4121,0.0032496,0.0001888,0.0034384,1762259179.3223817,,0.8366918563842773,0.3333333333333333,0.0002426595486532395,,1762259183.1590736
v0-baseline,gpt-4.1-mini,tw-coin-3,4,"It's time to explore the amazing world of TextWorld! First off, try to head east. And then, head east. With that done, attempt to head south. With that accomplished, recover the coin from the floor of the cellar. And if you do that, you're the winner!",True,1.0,4,100,4,5862,85,5947,0.0046896,0.00027200000000000005,0.0049616,1762259184.375262,,2.1400578022003174,0.25,0.00016815200941651252,,1762259190.5153198
v0-baseline,gpt-4.1-mini,tw-coin-3,5,"Who's got a virtual machine and is about to play through an exciting round of TextWorld? You do! Here is how to play! First of all, make an attempt to take a trip west. If you can get through with that, try to take a trip west. Then, go south. Then, head west. With that accomplished, pick-up the coin from the floor of the canteen. Got that? Good!",True,1.0,5,100,5,8137,103,8240,0.006509600000000001,0.0003296,0.006839200000000001,1762259191.7490551,,2.1746649742126465,0.2,0.00012135922330097087,,1762259198.9237201
v0-baseline,gpt-4.1-mini,tw-coin-3,6,"Welcome to another fast paced round of TextWorld! Here is how to play! First off, if it's not too much trouble, I need you to make an attempt to move east. And then, try to take a trip south. After that, make an attempt to head south. Next, make an attempt to move west. After that, venture south. Next, pick up the coin from the floor of the shower. And if you do that, you're the winner!",True,1.0,6,100,6,9927,106,10033,0.0079416,0.0003392,0.0082808,1762259200.1606934,,1.7626965045928955,0.16666666666666666,9.96710854181202e-05,,1762259207.92339
v0-baseline,gpt-4.1-mini,tw-coin-3,7,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to head west. After that, make an effort to move north. If you can get around to doing that, make an effort to take a trip east. And then, go east. And then, move north. With that accomplished, try to move east. Then, recover the coin from the floor of the spare room. Once that's all handled, you can stop!",True,1.0,7,100,7,12292,128,12420,0.009833600000000001,0.0004096,0.010243200000000001,1762259209.098999,,3.393423080444336,0.14285714285714285,8.051529790660226e-05,,1762259219.492422
v0-baseline,gpt-4.1-mini,tw-coin-3,8,"You are now playing a fast paced round of TextWorld! First off, if it's not too much trouble, I need you to make an attempt to go to the west. If you can finish that, attempt to go north. With that done, make an effort to travel east. After that, make an effort to head south. And then, attempt to venture east. After that, go to the east. And then, make an effort to go to the north. Okay, and then, recover the coin from the floor of the kitchen. And if you do that, you're the winner!",True,1.0,8,100,8,15115,147,15262,0.012092,0.0004704,0.0125624,1762259220.6949544,,4.066295385360718,0.125,6.552221202987813e-05,,1762259232.7612498
v0-baseline,gpt-4.1-mini,tw-coin-3,9,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is how to play! First of all, move east. Next, head north. With that done, try to move west. Next, make an attempt to go south. And then, go west. And then, take a trip north. Then, travel west. Next, attempt to take a trip south. And then, pick-up the coin from the floor of the washroom. Once that's all handled, you can stop!",True,1.0,9,100,9,18358,161,18519,0.0146864,0.0005152000000000001,0.015201600000000001,1762259233.951802,,4.085612535476685,0.1111111111111111,5.399859603650305e-05,,1762259247.0374146
v0-baseline,gpt-4.1-mini,tw-coin-3,10,"Who's got a virtual machine and is about to play through an fast paced round of TextWorld? You do! Here is your task for today. First of all, attempt to go south. Okay, and then, make an effort to go to the east. And then, try to venture north. Then, venture north. Okay, and then, move east. With that done, move north. And then, try to travel east. After that, move south. Next, make an effort to take a trip south. And then, pick up the coin from the floor of the washroom. Alright, thanks!",True,1.0,10,100,10,21182,175,21357,0.0169456,0.0005600000000000001,0.017505600000000003,1762259248.2947981,,5.296248197555542,0.1,4.6823055672613196e-05,,1762259263.5910463
