step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, make an effort to take a trip east. And then, venture north. And then, go east. Following that, attempt to go to the east. Following that, move south. And then, try to move west. And then, make an effort to head west. And then, go to the west. And then, venture north. After that, make an attempt to go to the north. Then, make an attempt to travel west. After that, attempt to venture south. If you can succeed at that, make an effort to go to the east. If you can finish that, try to head south. If you can get through with that, make an attempt to venture west. Then, venture west. Then, make an attempt to go to the west. And then, pick-up the coin from the floor of the study. That's it!",,Chamber,"You're now in a chamber.



You need an unblocked exit? You should try going east. There is an unguarded exit to the north.",You are carrying nothing.,0 of 1,0.0,False,
1,,,I will start by going east as instructed.,go east,,"You've entered a bar. You start to take note of what's in the room.



You need an unblocked exit? You should try going east. There is an unguarded exit to the north. You need an unblocked exit? You should try going west.",Bar,"You've entered a bar. You start to take note of what's in the room.



You need an unblocked exit? You should try going east. There is an unguarded exit to the north. You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
2,,,"Next, I will go north as the instructions say to venture north.",go north,,"Well I'll be, you are in a place we're calling an office. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south. There is an exit to the west. Don't worry, it is unguarded.",Office,"Well I'll be, you are in a place we're calling an office. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
3,,,I will go east as the next step in the instructions is to go east.,go east,,"You find yourself in a studio. A standard one.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",Studio,"You find yourself in a studio. A standard one.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
4,,,"The next step is to go north, but there is no mention of a north exit here. I will check the available exits by going east as the next step in the instructions is to go east.",go east,,"You've entered a bedchamber.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the south. There is an unguarded exit to the west.",Bedchamber,"You've entered a bedchamber.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
5,,,"The instructions say to go north next, but there is no north exit here. I will try to go east as the next step in the instructions is to go east again.",go east,,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",Lounge,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
6,,,"The next step is to go north, but there is no north exit here. I will follow the instructions and go east again.",go east,,You can't go that way.,Lounge,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
7,,,"Since going east is blocked, I will try going north as the next step in the instructions.",go north,,You can't go that way.,Lounge,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
8,,,"Both east and north are blocked, so I will try going west as suggested to find an unblocked exit.",go west,,"You've entered a bedchamber.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the south. There is an unguarded exit to the west.",Bedchamber,"You've entered a bedchamber.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
9,,,I should go east as it is an unblocked entranceway.,go east,,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",Lounge,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
10,,,I should go north as the task instructs after going east.,go north,,You can't go that way.,Lounge,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
11,,,"Since I cannot go north from the lounge, I will try going east as the next step in the task.",go east,,You can't go that way.,Lounge,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
12,,,"Since I cannot go east or north from the lounge, I will try going west as suggested.",go west,,"You've entered a bedchamber.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the south. There is an unguarded exit to the west.",Bedchamber,"You've entered a bedchamber.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
13,,,I should go east from the bedchamber since the entranceway is unblocked.,go east,,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",Lounge,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
14,,,I should go north next as per the instructions.,go north,,You can't go that way.,Lounge,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
15,,,"Since I cannot go north, I will try to go west as suggested.",go west,,"You've entered a bedchamber.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the south. There is an unguarded exit to the west.",Bedchamber,"You've entered a bedchamber.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
16,,,I should go east as it is an unblocked entranceway.,go east,,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",Lounge,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
17,,,I should go north as per the instructions.,go north,,You can't go that way.,Lounge,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
18,,,"Since I cannot go north from the lounge, I will try going west as suggested.",go west,,"You've entered a bedchamber.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the south. There is an unguarded exit to the west.",Bedchamber,"You've entered a bedchamber.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
19,,,I should go east from the bedchamber as it is an unblocked entranceway.,go east,,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",Lounge,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
20,,,"I should go north as the task instructs after going east, but the current room only suggests going west. I will try going north to follow the task instructions.",go north,,You can't go that way.,Lounge,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
21,,,"Since I cannot go north from the lounge and the only suggested exit is west, I will go west as the next best option.",go west,,"You've entered a bedchamber.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the south. There is an unguarded exit to the west.",Bedchamber,"You've entered a bedchamber.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
22,,,"From the bedchamber, I will go east as it is an unblocked entranceway.",go east,,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",Lounge,"You've just sauntered into a lounge.



You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
