agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
v0-baseline,gpt-5-mini,tw-cooking-3,1,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,40,67,45,295246,32709,327955,0.0738115,0.065418,0.1392295,1763054784.5085957,,458.2628695964813,0.025,3.0491988230092543e-06,,1763055282.7714653
v0-baseline,gpt-5-mini,tw-cooking-3,2,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,34,60,40,205242,15357,220599,0.0513105,0.030714,0.0820245,1763055284.0287597,,236.65350770950317,0.029411764705882353,4.533112117462001e-06,,1763055554.6822674
v0-baseline,gpt-5-mini,tw-cooking-3,3,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,37,69,46,215315,24701,240016,0.05382875,0.049402,0.10323075000000001,1763055555.9425619,,314.4607880115509,0.02702702702702703,4.166388907406173e-06,,1763055907.4033499
v0-baseline,gpt-5-mini,tw-cooking-3,4,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,40,66,44,269131,24797,293928,0.06728275,0.049594,0.11687675,1763055908.6139889,,326.9026186466217,0.025,3.4021937345200187e-06,,1763056275.5166075
v0-baseline,gpt-5-mini,tw-cooking-3,5,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,57,64,43,534226,37920,572146,0.1335565,0.07584,0.20939649999999999,1763056276.7423224,,516.2175853252411,0.017543859649122806,1.7478056300314956e-06,,1763056849.9599078
v0-baseline,gpt-5-mini,tw-cooking-3,6,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,63,66,44,660831,59947,720778,0.16520775,0.119894,0.28510175,1763056851.195697,,827.9179079532623,0.015873015873015872,1.387389737200636e-06,,1763057742.113605
v0-baseline,gpt-5-mini,tw-cooking-3,7,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,40,72,48,296072,25291,321363,0.074018,0.050582,0.1246,1763057743.2964132,,340.14874029159546,0.025,3.1117459072761954e-06,,1763058123.4451535
v0-baseline,gpt-5-mini,tw-cooking-3,8,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,31,64,43,153569,17986,171555,0.03839225,0.035972,0.07436424999999999,1763058124.5988688,,268.02701592445374,0.03225806451612903,5.829034420448253e-06,,1763058423.6258848
v0-baseline,gpt-5-mini,tw-cooking-3,9,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,28,63,42,149188,11958,161146,0.037297,0.023916,0.061213,1763058424.8272488,,175.81998896598816,0.03571428571428571,6.205552728581535e-06,,1763058628.6472378
v0-baseline,gpt-5-mini,tw-cooking-3,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,34,67,45,205178,21419,226597,0.0512945,0.042838,0.09413250000000001,1763058629.008711,,307.82750701904297,0.029411764705882353,4.413121091629633e-06,,1763058970.836218
v0-baseline,gpt-5-mini,tw-cooking-3,11,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4375,22,66,44,98097,15370,113467,0.02452425,0.03074,0.05526425,1763058972.0882297,,211.3079993724823,0.019886363636363636,3.855746604739704e-06,,1763059205.396229
v0-baseline,gpt-5-mini,tw-cooking-3,12,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,43,66,44,313666,21322,334988,0.0784165,0.042644,0.1210605,1763059206.7321239,,324.4013068675995,0.023255813953488372,2.985181558742403e-06,,1763059574.1334307
v0-baseline,gpt-5-mini,tw-cooking-3,13,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,40,64,43,237791,17374,255165,0.05944775,0.034748,0.09419575,1763059575.4098632,,242.36922574043274,0.025,3.919032782709227e-06,,1763059857.779089
v0-baseline,gpt-5-mini,tw-cooking-3,14,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,30,61,41,155050,10827,165877,0.0387625,0.021654,0.0604165,1763059859.0691993,,169.09432125091553,0.03333333333333333,6.028563333072095e-06,,1763060058.1635206
v0-baseline,gpt-5-mini,tw-cooking-3,15,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,38,72,48,287212,17794,305006,0.071803,0.035588,0.10739100000000001,1763060059.4170732,,275.69411516189575,0.02631578947368421,3.27862402706832e-06,,1763060373.1111884
v0-baseline,gpt-5-mini,tw-cooking-3,16,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,33,64,43,170431,16963,187394,0.04260775,0.033926,0.07653375,1763060374.4054606,,245.2960331439972,0.030303030303030304,5.336350149951439e-06,,1763060652.7014937
v0-baseline,gpt-5-mini,tw-cooking-3,17,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,37,61,41,240131,17107,257238,0.06003275,0.034214,0.09424675,1763060653.9125679,,260.0144054889679,0.02702702702702703,3.887450532191978e-06,,1763060950.9269733
v0-baseline,gpt-5-mini,tw-cooking-3,18,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,32,70,47,176820,18139,194959,0.044205,0.036278,0.080483,1763060951.2717519,,257.7163166999817,0.03125,5.129283592960571e-06,,1763061240.9880686
v0-baseline,gpt-5-mini,tw-cooking-3,19,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,32,69,46,170823,13428,184251,0.04270575,0.026856,0.06956175,1763061242.222299,,201.57863545417786,0.03125,5.427378955880836e-06,,1763061475.8009346
v0-baseline,gpt-5-mini,tw-cooking-3,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,51,67,45,408132,34945,443077,0.102033,0.06989,0.171923,1763061477.033144,,481.3992192745209,0.0196078431372549,2.2569440526138796e-06,,1763062009.4323633
v0-baseline,gpt-5-mini,tw-cooking-3,21,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,41,69,46,284692,20333,305025,0.071173,0.040666,0.111839,1763062010.753537,,293.7681453227997,0.024390243902439025,3.278419801655602e-06,,1763062345.5216823
v0-baseline,gpt-5-mini,tw-cooking-3,22,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.5,20,69,46,81668,16165,97833,0.020417,0.03233,0.052747,1763062346.718649,,233.18676114082336,0.025,5.110749951447875e-06,,1763062599.90541
v0-baseline,gpt-5-mini,tw-cooking-3,23,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,31,63,42,180492,17394,197886,0.045123,0.034788,0.07991100000000001,1763062601.1452672,,255.77611684799194,0.03225806451612903,5.0534145922399765e-06,,1763062887.921384
v0-baseline,gpt-5-mini,tw-cooking-3,24,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,37,70,47,238698,18101,256799,0.0596745,0.036202,0.0958765,1763062889.1528387,,251.77953481674194,0.02702702702702703,3.8940961608105955e-06,,1763063177.9323735
v0-baseline,gpt-5-mini,tw-cooking-3,25,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,29,63,42,148836,16107,164943,0.037209,0.032214,0.069423,1763063178.2312238,,227.8000569343567,0.034482758620689655,6.062700448033563e-06,,1763063435.0312808
v0-baseline,gpt-5-mini,tw-cooking-3,26,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,43,63,42,324924,24833,349757,0.081231,0.049666,0.13089699999999999,1763063436.2700093,,340.85788774490356,0.023255813953488372,2.8591279088052563e-06,,1763063820.127897
v0-baseline,gpt-5-mini,tw-cooking-3,27,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,31,63,42,156255,8931,165186,0.03906375,0.017862,0.05692575,1763063821.3881562,,143.59482884407043,0.03225806451612903,6.053781797488892e-06,,1763063995.982985
v0-baseline,gpt-5-mini,tw-cooking-3,28,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,45,64,43,362268,28168,390436,0.090567,0.056336,0.146903,1763063997.172329,,399.5054008960724,0.022222222222222223,2.561239229989038e-06,,1763064441.6777298
v0-baseline,gpt-5-mini,tw-cooking-3,29,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.8823529411764706,50,67,45,419309,38610,457919,0.10482725,0.07722,0.18204725,1763064442.9497375,,1129.6780829429626,0.01764705882352941,1.9268755853687456e-06,,1763065622.6278205
v0-baseline,gpt-5-mini,tw-cooking-3,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,37,61,41,221556,15758,237314,0.055389,0.031516,0.08690500000000001,1763065623.9443817,,261.63104152679443,0.02702702702702703,4.213826407207329e-06,,1763065922.5754232
v0-baseline,gpt-5-mini,tw-cooking-3,31,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,42,64,43,270341,24950,295291,0.06758525,0.0499,0.11748525,1763065923.8042612,,341.72273564338684,0.023809523809523808,3.3864899370451523e-06,,1763066307.5269969
