agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
v0-baseline,gpt-5-mini,tw-cooking-2,1,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,20,24,16,64890,7873,72763,0.0162225,0.015746,0.0319685,1763071946.940421,,101.26511454582214,0.05,1.3743248629110949e-05,,1763072068.2055357
v0-baseline,gpt-5-mini,tw-cooking-2,2,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,20,24,16,73682,7943,81625,0.0184205,0.015886,0.034306500000000004,1763072069.4503055,,106.96208882331848,0.05,1.225114854517611e-05,,1763072196.4123943
v0-baseline,gpt-5-mini,tw-cooking-2,3,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,18,24,16,51461,5678,57139,0.01286525,0.011356,0.02422125,1763072197.6281197,,80.32002997398376,0.05555555555555555,1.7501181329739758e-05,,1763072295.9481497
v0-baseline,gpt-5-mini,tw-cooking-2,4,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,18,24,16,53776,5958,59734,0.013444,0.011916,0.02536,1763072296.102554,,86.30875563621521,0.05555555555555555,1.674088458834165e-05,,1763072400.4113097
v0-baseline,gpt-5-mini,tw-cooking-2,5,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.6666666666666666,24,24,16,91093,17898,108991,0.02277325,0.035796,0.05856925,1763072401.7261367,,230.58829617500305,0.027777777777777776,6.116713000767647e-06,,1763072656.3144329
v0-baseline,gpt-5-mini,tw-cooking-2,6,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.16666666666666666,14,24,16,40456,3957,44413,0.010114,0.007914,0.018028,1763072657.6134577,,61.85913395881653,0.011904761904761904,3.7526550034149157e-06,,1763072733.4725916
v0-baseline,gpt-5-mini,tw-cooking-2,7,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,22,30,20,76634,8802,85436,0.0191585,0.017604,0.036762500000000004,1763072734.7717485,,123.70172047615051,0.045454545454545456,1.1704667821527225e-05,,1763072880.473469
v0-baseline,gpt-5-mini,tw-cooking-2,8,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,22,30,20,81605,7984,89589,0.02040125,0.015968,0.03636925,1763072881.7581427,,118.32960081100464,0.045454545454545456,1.1162084630925671e-05,,1763073022.0877435
v0-baseline,gpt-5-mini,tw-cooking-2,9,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,25,30,20,94614,16272,110886,0.0236535,0.032544,0.0561975,1763073023.3026044,,224.69994926452637,0.04,9.018271017080606e-06,,1763073273.0025537
v0-baseline,gpt-5-mini,tw-cooking-2,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,22,30,20,78778,11382,90160,0.0196945,0.022764,0.042458499999999996,1763073274.2489479,,175.45352363586426,0.045454545454545456,1.1091393078970719e-05,,1763073471.7024715
v0-baseline,gpt-5-mini,tw-cooking-2,11,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,23,33,22,92340,11726,104066,0.023085,0.023452,0.046537,1763073472.9436922,,171.5593776702881,0.043478260869565216,9.609286414390867e-06,,1763073667.5030699
v0-baseline,gpt-5-mini,tw-cooking-2,12,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,20,27,18,64896,9627,74523,0.016224,0.019254,0.035477999999999996,1763073668.7030327,,132.84115934371948,0.05,1.341867611341465e-05,,1763073821.544192
v0-baseline,gpt-5-mini,tw-cooking-2,13,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,21,34,23,74823,9285,84108,0.01870575,0.01857,0.037275749999999996,1763073822.8331954,,144.2167580127716,0.047619047619047616,1.188947543634375e-05,,1763073988.0499535
v0-baseline,gpt-5-mini,tw-cooking-2,14,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.7142857142857143,28,28,19,128096,16093,144189,0.032024,0.032186,0.06420999999999999,1763073989.2602851,,239.3150007724762,0.025510204081632654,4.953815577372159e-06,,1763074256.575286
v0-baseline,gpt-5-mini,tw-cooking-2,15,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,22,31,21,84915,7873,92788,0.02122875,0.015746,0.03697475,1763074257.8317318,,120.08956837654114,0.045454545454545456,1.0777255679613744e-05,,1763074399.9213002
v0-baseline,gpt-5-mini,tw-cooking-2,16,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,21,30,20,81946,12063,94009,0.0204865,0.024126,0.0446125,1763074401.1646273,,166.20428609848022,0.047619047619047616,1.0637279409418247e-05,,1763074588.3689134
v0-baseline,gpt-5-mini,tw-cooking-2,17,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.25,11,30,20,30400,5660,36060,0.0076,0.01132,0.01892,1763074588.496562,,80.97776222229004,0.022727272727272728,6.9328896283971155e-06,,1763074680.4743242
v0-baseline,gpt-5-mini,tw-cooking-2,18,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,17,33,22,50101,8485,58586,0.01252525,0.01697,0.02949525,1763074681.720369,,123.49900674819946,0.058823529411764705,1.706892431638958e-05,,1763074822.2193758
v0-baseline,gpt-5-mini,tw-cooking-2,19,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,20,33,22,74131,12357,86488,0.01853275,0.024714,0.04324675,1763074823.4847846,,172.5269021987915,0.05,1.1562297659790954e-05,,1763075016.0116868
v0-baseline,gpt-5-mini,tw-cooking-2,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,31,33,22,149141,19808,168949,0.03728525,0.039616,0.07690125,1763075017.2635121,,268.89445400238037,0.03225806451612903,5.918945954104493e-06,,1763075317.1579661
v0-baseline,gpt-5-mini,tw-cooking-2,21,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,18,33,22,60345,10505,70850,0.01508625,0.02101,0.03609625,1763075318.4051385,,138.48618030548096,0.05555555555555555,1.4114326040931545e-05,,1763075474.8913188
v0-baseline,gpt-5-mini,tw-cooking-2,22,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,24,33,22,88219,10973,99192,0.02205475,0.021946,0.044000750000000005,1763075476.1403387,,149.71290612220764,0.041666666666666664,1.008145818211146e-05,,1763075649.8532448
