step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,,,Bedroom,"You're now in the bedroom.

You can see a closed chest drawer. You make out an antique trunk, so there's that. Hey, want to see a king-size bed? Look over there, a king-size bed. Wow, isn't TextWorld just the best? However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 8,0.0,False,
1,,,I should open the chest drawer to see if there is anything useful inside.,open chest drawer,,You open the chest drawer.,Bedroom,"You're now in the bedroom.

You can see an opened chest drawer. What a letdown! The chest drawer is empty! You make out an antique trunk, so there's that. Hey, want to see a king-size bed? Look over there, a king-size bed. Wow, isn't TextWorld just the best? However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 8,0.0,False,
2,,,I should open the antique trunk to check if there is anything inside.,open antique trunk,,"You open the antique trunk, revealing an old key.


Your score has just gone up by one point.",Bedroom,"You're now in the bedroom.

You can see an opened chest drawer. What a letdown! The chest drawer is empty! You make out an antique trunk, so there's that. The antique trunk contains an old key. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting. Hey, want to see a king-size bed? Look over there, a king-size bed. Wow, isn't TextWorld just the best? However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying nothing.,1 of 8,0.125,False,
3,,,I should take the old key from the antique trunk.,take old key from antique trunk,,"You take the old key from the antique trunk.



Your score has just gone up by one point.",Bedroom,"You're now in the bedroom.

You can see an opened chest drawer. What a letdown! The chest drawer is empty! You make out an antique trunk, so there's that. Empty! What kind of nightmare TextWorld is this? Hey, want to see a king-size bed? Look over there, a king-size bed. Wow, isn't TextWorld just the best? However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying: an old key.,2 of 8,0.25,False,
4,,,I should use the old key to unlock the closed wooden door leading east.,unlock wooden door with old key,,"You unlock wooden door.


Your score has just gone up by one point.",Bedroom,"You're now in the bedroom.

You can see an opened chest drawer. What a letdown! The chest drawer is empty! You make out an antique trunk, so there's that. Empty! What kind of nightmare TextWorld is this? Hey, want to see a king-size bed? Look over there, a king-size bed. Wow, isn't TextWorld just the best? However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying: an old key.,3 of 8,0.375,False,
5,,,I should open the now unlocked wooden door leading east to proceed.,open wooden door,,"You open wooden door.


Your score has just gone up by one point.",Bedroom,"You're now in the bedroom.

You can see an opened chest drawer. What a letdown! The chest drawer is empty! You make out an antique trunk, so there's that. Empty! What kind of nightmare TextWorld is this? Hey, want to see a king-size bed? Look over there, a king-size bed. Wow, isn't TextWorld just the best? However, the king-size bed, like an empty king-size bed, has nothing on it.

There is an open wooden door leading east.",You are carrying: an old key.,4 of 8,0.5,False,
6,,,I should go east through the open wooden door to explore the next room.,go east,,"I am obligated to announce that you are now in the kitchen. You begin to take stock of what's in the room.

You make out a closed refrigerator. You make out a counter. Looks like someone's already been here and taken everything off it, though. Hm. Oh well You see a stove. But the thing hasn't got anything on it. You can see a kitchen island. What a coincidence, weren't you just thinking about a kitchen island? On the kitchen island you see a note. You shudder, but continue examining the room.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an unguarded exit to the south.



Your score has just gone up by one point.",Kitchen,"I am obligated to announce that you are now in the kitchen. You begin to take stock of what's in the room.

You make out a closed refrigerator. You make out a counter. Looks like someone's already been here and taken everything off it, though. Hm. Oh well You see a stove. But the thing hasn't got anything on it. You can see a kitchen island. What a coincidence, weren't you just thinking about a kitchen island? On the kitchen island you see a note. You shudder, but continue examining the room.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an unguarded exit to the south.",You are carrying: an old key.,5 of 8,0.625,False,
7,,,I should examine the note on the kitchen island to see if it contains any useful information.,examine note on kitchen island,,I only understood you as far as wanting to examine the note.,Kitchen,"I am obligated to announce that you are now in the kitchen. You begin to take stock of what's in the room.

You make out a closed refrigerator. You make out a counter. Looks like someone's already been here and taken everything off it, though. Hm. Oh well You see a stove. But the thing hasn't got anything on it. You can see a kitchen island. What a coincidence, weren't you just thinking about a kitchen island? On the kitchen island you see a note. You shudder, but continue examining the room.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an unguarded exit to the south.",You are carrying: an old key.,5 of 8,0.625,False,
8,,,I should take the note from the kitchen island to read it more closely.,take note from kitchen island,,You take the note from the kitchen island.,Kitchen,"I am obligated to announce that you are now in the kitchen. You begin to take stock of what's in the room.

You make out a closed refrigerator. You make out a counter. Looks like someone's already been here and taken everything off it, though. Hm. Oh well You see a stove. But the thing hasn't got anything on it. You can see a kitchen island. What a coincidence, weren't you just thinking about a kitchen island? Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an unguarded exit to the south.",You are carrying: a note and an old key.,5 of 8,0.625,False,
9,,,I should read the note I just took to understand its contents.,examine note,,The dinner is almost ready! It's only missing a grilled bell pepper.,Kitchen,"I am obligated to announce that you are now in the kitchen. You begin to take stock of what's in the room.

You make out a closed refrigerator. You make out a counter. Looks like someone's already been here and taken everything off it, though. Hm. Oh well You see a stove. But the thing hasn't got anything on it. You can see a kitchen island. What a coincidence, weren't you just thinking about a kitchen island? Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an unguarded exit to the south.",You are carrying: a note and an old key.,5 of 8,0.625,False,
