step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"You are now playing a profound game of TextWorld! Here is your task for today. First of all, try to head east. If you can finish that, venture south. With that over with, attempt to travel west. If you can do that, travel south. With that done, make an attempt to take a trip east. Then, travel east. Then, retrieve the cloak from the floor of the pantry. Once that's all handled, you can stop!",,Bedroom,"You arrive in a bedroom. A normal kind of place.



You need an unblocked exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
1,,,I should go east as the first step of the task.,go east,,"Okay, so you're in a spare room, cool, but is it typical? You better believe it is.

You can see a locked locker.

There is an exit to the east. Don't worry, it is unblocked. There is an unblocked exit to the south. You need an unblocked exit? You should try going west.",Spare Room,"Okay, so you're in a spare room, cool, but is it typical? You better believe it is.

You can see a locked locker.

There is an exit to the east. Don't worry, it is unblocked. There is an unblocked exit to the south. You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
2,,,I should go south as the next step of the task.,go south,,"You are in a cellar. A normal kind of place.

What's that over there? It looks like it's a counter. Wow, isn't TextWorld just the best? The counter is usual. But the thing is empty. What, you think everything in TextWorld should have stuff on it?

There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked. There is an unblocked exit to the west.",Cellar,"You are in a cellar. A normal kind of place.

What's that over there? It looks like it's a counter. Wow, isn't TextWorld just the best? The counter is usual. But the thing is empty. What, you think everything in TextWorld should have stuff on it?

There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
3,,,I should go west as the next step of the task.,go west,,"You arrive in a bedchamber. An usual kind of place.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an unblocked exit to the north. There is an unguarded exit to the south.",Bedchamber,"You arrive in a bedchamber. An usual kind of place.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an unblocked exit to the north. There is an unguarded exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
4,,,I should go south as the next step of the task.,go south,,"You're now in the studio.

You can see a coffer. Look out! It's a- oh, never mind, it's just a mantelpiece. You shudder, but continue examining the mantelpiece. But the thing is empty. It would have been so cool if there was stuff on the mantelpiece.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded.",Studio,"You're now in the studio.

You can see a coffer. Look out! It's a- oh, never mind, it's just a mantelpiece. You shudder, but continue examining the mantelpiece. But the thing is empty. It would have been so cool if there was stuff on the mantelpiece.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
5,,,I should go west as the next step of the task.,go west,,You can't go that way.,Studio,"You're now in the studio.

You can see a coffer. Look out! It's a- oh, never mind, it's just a mantelpiece. You shudder, but continue examining the mantelpiece. But the thing is empty. It would have been so cool if there was stuff on the mantelpiece.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
6,,,"I cannot go west, so I will go east as the first step of the task.",go east,,"Of every shower you could have walked into, you had to walk into a typical one.

You can see a cabinet. You see a bench. But the thing is empty, unfortunately.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Shower,"Of every shower you could have walked into, you had to walk into a typical one.

You can see a cabinet. You see a bench. But the thing is empty, unfortunately.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
7,,,"I have gone east, now I should go south as the next step of the task.",go south,,You can't go that way.,Shower,"Of every shower you could have walked into, you had to walk into a typical one.

You can see a cabinet. You see a bench. But the thing is empty, unfortunately.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
8,,,"I cannot go south from here, so I will try going west as the next step.",go west,,"You're now in the studio.

You can see a coffer. Look out! It's a- oh, never mind, it's just a mantelpiece. You shudder, but continue examining the mantelpiece. But the thing is empty. It would have been so cool if there was stuff on the mantelpiece.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded.",Studio,"You're now in the studio.

You can see a coffer. Look out! It's a- oh, never mind, it's just a mantelpiece. You shudder, but continue examining the mantelpiece. But the thing is empty. It would have been so cool if there was stuff on the mantelpiece.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
9,,,"I have successfully gone west, now I will go south as the next step.",go south,,You can't go that way.,Studio,"You're now in the studio.

You can see a coffer. Look out! It's a- oh, never mind, it's just a mantelpiece. You shudder, but continue examining the mantelpiece. But the thing is empty. It would have been so cool if there was stuff on the mantelpiece.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
10,,,"I cannot go south from here, so I will try going east as the first step.",go east,,"Of every shower you could have walked into, you had to walk into a typical one.

You can see a cabinet. You see a bench. But the thing is empty, unfortunately.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Shower,"Of every shower you could have walked into, you had to walk into a typical one.

You can see a cabinet. You see a bench. But the thing is empty, unfortunately.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
11,,,"I have successfully gone east, now I should try going south as the next step.",go south,,You can't go that way.,Shower,"Of every shower you could have walked into, you had to walk into a typical one.

You can see a cabinet. You see a bench. But the thing is empty, unfortunately.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
12,,,"I cannot go south from here, so I will try going west as the next step.",go west,,"You're now in the studio.

You can see a coffer. Look out! It's a- oh, never mind, it's just a mantelpiece. You shudder, but continue examining the mantelpiece. But the thing is empty. It would have been so cool if there was stuff on the mantelpiece.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded.",Studio,"You're now in the studio.

You can see a coffer. Look out! It's a- oh, never mind, it's just a mantelpiece. You shudder, but continue examining the mantelpiece. But the thing is empty. It would have been so cool if there was stuff on the mantelpiece.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
