step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Who's got a virtual machine and is about to play through an fast paced round of TextWorld? You do! Here is your task for today. First of all, attempt to go south. Okay, and then, make an effort to go to the east. And then, try to venture north. Then, venture north. Okay, and then, move east. With that done, move north. And then, try to travel east. After that, move south. Next, make an effort to take a trip south. And then, pick up the coin from the floor of the closet. Alright, thanks!",,Laundromat,"You've entered a laundromat. You begin to take stock of what's here.



You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
1,"- Starting location is Laundromat.
- Need to go south first as suggested.",I will go south as the first step to find an unblocked exit.,go south,,"Well, here we are in an office.



You need an unblocked exit? You should try going east. There is an unguarded exit to the north.",Office,"Well, here we are in an office.



You need an unblocked exit? You should try going east. There is an unguarded exit to the north.",You are carrying nothing.,0 of 1,0.0,False,
2,"- Moved south from Laundromat to Office.
- Office has an unblocked exit to the north and suggests going east.",I will go east as the next step.,go east,,"You've just shown up in a scullery.



There is an unguarded exit to the north. There is an unblocked exit to the west.",Scullery,"You've just shown up in a scullery.



There is an unguarded exit to the north. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
3,"- Moved east from Office to Scullery.
- Scullery has an unguarded exit to the north and an unblocked exit to the west.",I will go north as the next step.,go north,,"You've just shown up in a dish-pit.



There is an unblocked exit to the north. You need an unblocked exit? You should try going south.",Dish-Pit,"You've just shown up in a dish-pit.



There is an unblocked exit to the north. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
4,"- Moved north from Scullery to Dish-Pit.
- Dish-Pit has an unblocked exit to the north and suggests going south for an unblocked exit.",I will go north again as instructed.,go north,,"You've entered a shower.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going south.",Shower,"You've entered a shower.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
5,"- Moved north from Dish-Pit to Shower.
- Shower has an unguarded entranceway to the east and suggests going south for an unguarded exit.",I will go east as the next step.,go east,,"You arrive in a kitchen. A standard one.



There is an unblocked exit to the north. There is an unblocked exit to the west.",Kitchen,"You arrive in a kitchen. A standard one.



There is an unblocked exit to the north. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
6,"- Moved east from Shower to Kitchen.
- Kitchen has unblocked exits to the north and west.",I will go north as the next step.,go north,,"You find yourself in a studio. A typical one.



There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going south.",Studio,"You find yourself in a studio. A typical one.



There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
7,"- Moved north from Kitchen to Studio.
- Studio has an unguarded exit to the east and suggests going south for an unblocked exit.",I will go east as the next step.,go east,,"You've entered a restroom. I guess you better just go and list everything you see here.



You don't like doors? Why not try going south, that entranceway is unguarded. There is an exit to the west. Don't worry, it is unblocked.",Restroom,"You've entered a restroom. I guess you better just go and list everything you see here.



You don't like doors? Why not try going south, that entranceway is unguarded. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
8,"- Moved east from Studio to Restroom.
- Restroom has an unguarded exit to the south and an unblocked exit to the west.",I will go south as the next step.,go south,,"You're now in the kitchenette. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked.",Kitchenette,"You're now in the kitchenette. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
9,"- Moved south from Restroom to Kitchenette.
- Kitchenette has an unblocked exit to the south and suggests going north for an unblocked exit.",I will go south as the next step.,go south,,"You find yourself in a closet. A standard kind of place.



You need an unguarded exit? You should try going north.

There is a coin on the floor.",Closet,"You find yourself in a closet. A standard kind of place.



You need an unguarded exit? You should try going north.

There is a coin on the floor.",You are carrying nothing.,0 of 1,0.0,False,
10,"- Moved south from Kitchenette to Closet.
- Closet has an unguarded exit to the north.
- There is a coin on the floor in the Closet.",I will take the coin from the floor.,take coin from floor,,"You pick up the coin from the ground.



Your score has just gone up by one point.


                               *** The End ***

You scored 1 out of a possible 1, in 11 turns.


Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command?
>",Closet,"You find yourself in a closet. A standard kind of place.



You need an unguarded exit? You should try going north.",You are carrying: a coin.,1 of 1,1.0,True,
