step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Welcome to another life changing round of TextWorld! Here is your task for today. First step, make an attempt to move west. If you can accomplish that, travel west. Okay, and then, go north. With that accomplished, make an attempt to travel west. With that done, go to the south. And then, take a trip south. With that over with, attempt to go to the west. Then, venture west. Following that, make an effort to travel north. After that, attempt to go to the west. And then, venture north. And then, travel east. And then, make an effort to go to the east. After that, venture east. And then, travel north. After that, make an effort to go to the east. With that accomplished, try to venture east. With that over with, venture east. Next, head east. If you can accomplish that, lift the coin from the floor of the attic. That's it!",,Study,"Ah, the study. This is some kind of study, really great ordinary vibes in this place, a wonderful ordinary atmosphere.



There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
1,"- Starting location is the Study.
- There is an exit to the west from the Study, and it is unblocked.",The first step is to attempt to move west from the Study.,go west,,"This is going to sound unbelievable, but you've just entered a parlor.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going west.",Parlor,"This is going to sound unbelievable, but you've just entered a parlor.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
2,"- Starting location was the Study.
- Went west to the Parlor.
- Parlor has unguarded exits east and west.","Next, I should go north as instructed.",go north,,You can't go that way.,Parlor,"This is going to sound unbelievable, but you've just entered a parlor.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
3,"- Starting location was the Study.
- Went west to the Parlor.
- Parlor has unguarded exits east and west.
- Cannot go north from the Parlor.","Since I cannot go north from the Parlor, I will attempt to go west as the next step.",go west,,"You find yourself in a shower. An ordinary kind of place. Okay, just remember what you're here to do, and everything will go great.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unguarded.",Shower,"You find yourself in a shower. An ordinary kind of place. Okay, just remember what you're here to do, and everything will go great.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
4,"- Starting location was the Study.
- Went west to the Parlor.
- Could not go north from Parlor.
- Went west to the Shower.
- Shower has unguarded exits east and north.","Next, I should go south as instructed.",go south,,You can't go that way.,Shower,"You find yourself in a shower. An ordinary kind of place. Okay, just remember what you're here to do, and everything will go great.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
5,"- Starting location was the Study.
- Went west to the Parlor.
- Could not go north from Parlor.
- Went west to the Shower.
- Cannot go south from Shower.
- Shower has unguarded exits east and north.","Since I cannot go south, I will try to go south again as the next step.",go south,,You can't go that way.,Shower,"You find yourself in a shower. An ordinary kind of place. Okay, just remember what you're here to do, and everything will go great.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
6,"- Starting location was the Study.
- Went west to the Parlor.
- Could not go north from Parlor.
- Went west to the Shower.
- Cannot go south from Shower.
- Shower has unguarded exits east and north.
- Tried going south twice, both failed.","Since going south is not possible, I will attempt to go west as the next step.",go west,,You can't go that way.,Shower,"You find yourself in a shower. An ordinary kind of place. Okay, just remember what you're here to do, and everything will go great.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
7,"- Starting location was the Study.
- Went west to the Parlor.
- Could not go north from Parlor.
- Went west to the Shower.
- Cannot go south or west from Shower.
- Shower has unguarded exits east and north.",I will go east from the Shower as the next step.,go east,,"This is going to sound unbelievable, but you've just entered a parlor.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going west.",Parlor,"This is going to sound unbelievable, but you've just entered a parlor.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
8,"- Starting location was the Study.
- Went west to the Parlor.
- Could not go north from Parlor.
- Went west to the Shower.
- Cannot go south or west from Shower.
- Went east from Shower back to Parlor.
- Parlor has unguarded exits east and west.",I will go north from the Parlor as the next step.,go north,,You can't go that way.,Parlor,"This is going to sound unbelievable, but you've just entered a parlor.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
9,"- Starting location was the Study.
- Went west to the Parlor.
- Could not go north from Parlor.
- Went west to the Shower.
- Cannot go south or west from Shower.
- Went east from Shower back to Parlor.
- Cannot go north from Parlor.
- Parlor has unguarded exits east and west.",I will try going west from the Parlor again.,go west,,"You find yourself in a shower. An ordinary kind of place. Okay, just remember what you're here to do, and everything will go great.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unguarded.",Shower,"You find yourself in a shower. An ordinary kind of place. Okay, just remember what you're here to do, and everything will go great.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
