agent_name,model_name,eval_name,task_id,type,task,correct_answer,agent_answer,reward,steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,episode_id,episode,stop_time
react-v0,gpt-4.1-mini,tw-cooking-100,0,,,,,1.0,14,16930,350,17280,0.013544,0.0011200000000000001,0.014664,1760975525.5550492,,25.653908252716064,0.07142857142857142,5.787037037037037e-05,,0,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1760975551.2089574
react-v0,gpt-4.1-mini,tw-cooking-100,0,,,,,0.5,75,204383,2209,206592,0.16350640000000002,0.0070688,0.17057520000000004,1760975552.3984084,,153.06278657913208,0.006666666666666667,2.4202292441140025e-06,,1,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1760975705.461195
react-v0,gpt-4.1-mini,tw-cooking-100,0,,,,,0.6363636363636364,55,150876,2078,152954,0.12070080000000001,0.0066496,0.1273504,1760975706.6055915,,117.88331127166748,0.011570247933884297,4.160490319727737e-06,,2,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1760975824.4889028
react-v0,gpt-4.1-mini,tw-cooking-100,0,,,,,0.8571428571428571,75,224010,2205,226215,0.179208,0.007056,0.186264,1760975825.6821501,,165.68985652923584,0.011428571428571429,3.7890628700256707e-06,,3,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1760975991.3720067
react-v0,gpt-4.1-mini,tw-cooking-100,0,,,,,0.29411764705882354,13,20014,381,20395,0.0160112,0.0012192000000000001,0.0172304,1760975992.6954515,,23.386653184890747,0.02262443438914027,1.4421066293641752e-05,,4,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1760976016.0821047
react-v0,gpt-4.1-mini,tw-cooking-100,0,,,,,0.35294117647058826,16,23325,429,23754,0.01866,0.0013728000000000002,0.0200328,1760976017.2086022,,28.22592806816101,0.022058823529411766,1.485817868445686e-05,,5,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1760976045.4345303
react-v0,gpt-4.1-mini,tw-cooking-100,0,,,,,0.29411764705882354,35,63081,903,63984,0.050464800000000004,0.0028896000000000004,0.0533544,1760976046.6868854,,64.64610505104065,0.008403361344537815,4.59673741964903e-06,,6,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1760976111.3329904
react-v0,gpt-4.1-mini,tw-cooking-100,0,,,,,0.29411764705882354,75,310207,2445,312652,0.24816560000000001,0.007824000000000001,0.25598960000000004,1760976112.4748971,,213.07121014595032,0.00392156862745098,9.407189049128856e-07,,7,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1760976325.5461073
react-v0,gpt-4.1-mini,tw-cooking-100,0,,,,,0.35294117647058826,66,249956,1796,251752,0.19996480000000003,0.005747200000000001,0.20571200000000003,1760976326.8917992,,178.41594099998474,0.005347593582887701,1.401939910986162e-06,,8,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1760976505.3077402
react-v0,gpt-4.1-mini,tw-cooking-100,0,,,,,0.17647058823529413,25,42379,653,43032,0.0339032,0.0020896,0.0359928,1760976506.445499,,43.16354060173035,0.007058823529411765,4.100915324300384e-06,,9,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1760976549.6090395
