step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Driveway,"You've entered a driveway.



There is a closed front door leading west. There is an exit to the north. Don't worry, there is no door.","You are carrying: a white onion, an orange bell pepper, a raw yellow potato, a red hot pepper, a red onion and a raw red potato.",0 of 15,0.0,False,
1,,,I should go north to explore more of the house and find the kitchen where the cookbook might be.,go north,,"You've just sauntered into a street.



There is a closed commercial glass door leading east. You need an exit without a door? You should try going south.",Street,"You've just sauntered into a street.



There is a closed commercial glass door leading east. You need an exit without a door? You should try going south.","You are carrying: a white onion, an orange bell pepper, a raw yellow potato, a red hot pepper, a red onion and a raw red potato.",0 of 15,0.0,False,
2,,,I should go back south to the driveway and then try the front door to enter the house.,go south,,"You've entered a driveway.



There is a closed front door leading west. There is an exit to the north. Don't worry, there is no door.",Driveway,"You've entered a driveway.



There is a closed front door leading west. There is an exit to the north. Don't worry, there is no door.","You are carrying: a white onion, an orange bell pepper, a raw yellow potato, a red hot pepper, a red onion and a raw red potato.",0 of 15,0.0,False,
3,,,I should go west through the front door to enter the house.,go west,,You have to open the front door first.,Driveway,"You've entered a driveway.



There is a closed front door leading west. There is an exit to the north. Don't worry, there is no door.","You are carrying: a white onion, an orange bell pepper, a raw yellow potato, a red hot pepper, a red onion and a raw red potato.",0 of 15,0.0,False,
4,,,I need to open the front door before going west.,open front door,,You open front door.,Driveway,"You've entered a driveway.



There is an open front door leading west. There is an exit to the north. Don't worry, there is no door.","You are carrying: a white onion, an orange bell pepper, a raw yellow potato, a red hot pepper, a red onion and a raw red potato.",0 of 15,0.0,False,
5,,,I should go west through the open front door to enter the house.,go west,,"You make another one of your grand eccentric entrances into a livingroom.

You can make out a sofa. The sofa is comfy. But the thing is empty.

There is an open front door leading east. There is an exit to the north. Don't worry, there is no door. There is an exit to the south. Don't worry, there is no door. There is an exit to the west. Don't worry, there is no door.",Livingroom,"You make another one of your grand eccentric entrances into a livingroom.

You can make out a sofa. The sofa is comfy. But the thing is empty.

There is an open front door leading east. There is an exit to the north. Don't worry, there is no door. There is an exit to the south. Don't worry, there is no door. There is an exit to the west. Don't worry, there is no door.","You are carrying: a white onion, an orange bell pepper, a raw yellow potato, a red hot pepper, a red onion and a raw red potato.",0 of 15,0.0,False,
6,,,I should go north to explore the room that might be the kitchen where the cookbook could be.,go north,,"You find yourself in a corridor. A normal kind of place.



You need an exit without a door? You should try going south. There is an exit to the west.",Corridor,"You find yourself in a corridor. A normal kind of place.



You need an exit without a door? You should try going south. There is an exit to the west.","You are carrying: a white onion, an orange bell pepper, a raw yellow potato, a red hot pepper, a red onion and a raw red potato.",0 of 15,0.0,False,
7,,,I should go west from the corridor to check if that leads to the kitchen.,go west,,"You've just sauntered into a bathroom.

You hear a noise behind you and spin around, but you can't see anything other than a toilet. The toilet is white. But oh no! there's nothing on this piece of garbage. Oh! Why couldn't there just be stuff on it?

You don't like doors? Why not try going east, that entranceway is not blocked by one.",Bathroom,"You've just sauntered into a bathroom.

You hear a noise behind you and spin around, but you can't see anything other than a toilet. The toilet is white. But oh no! there's nothing on this piece of garbage. Oh! Why couldn't there just be stuff on it?

You don't like doors? Why not try going east, that entranceway is not blocked by one.","You are carrying: a white onion, an orange bell pepper, a raw yellow potato, a red hot pepper, a red onion and a raw red potato.",0 of 15,0.0,False,
8,,,I should go east to return to the corridor and then try going south to find the kitchen.,go east,,"You find yourself in a corridor. A normal kind of place.



You need an exit without a door? You should try going south. There is an exit to the west.",Corridor,"You find yourself in a corridor. A normal kind of place.



You need an exit without a door? You should try going south. There is an exit to the west.","You are carrying: a white onion, an orange bell pepper, a raw yellow potato, a red hot pepper, a red onion and a raw red potato.",0 of 15,0.0,False,
9,,,I should go south to reach the kitchen.,go south,,"You make another one of your grand eccentric entrances into a livingroom.

You can make out a sofa. The sofa is comfy. But the thing is empty.

There is an open front door leading east. There is an exit to the north. Don't worry, there is no door. There is an exit to the south. Don't worry, there is no door. There is an exit to the west. Don't worry, there is no door.",Livingroom,"You make another one of your grand eccentric entrances into a livingroom.

You can make out a sofa. The sofa is comfy. But the thing is empty.

There is an open front door leading east. There is an exit to the north. Don't worry, there is no door. There is an exit to the south. Don't worry, there is no door. There is an exit to the west. Don't worry, there is no door.","You are carrying: a white onion, an orange bell pepper, a raw yellow potato, a red hot pepper, a red onion and a raw red potato.",0 of 15,0.0,False,
10,,,I should go north to find the kitchen.,go north,,"You find yourself in a corridor. A normal kind of place.



You need an exit without a door? You should try going south. There is an exit to the west.",Corridor,"You find yourself in a corridor. A normal kind of place.



You need an exit without a door? You should try going south. There is an exit to the west.","You are carrying: a white onion, an orange bell pepper, a raw yellow potato, a red hot pepper, a red onion and a raw red potato.",0 of 15,0.0,False,
11,,,I should go west to find the kitchen.,go west,,"You've just sauntered into a bathroom.

You hear a noise behind you and spin around, but you can't see anything other than a toilet. The toilet is white. But oh no! there's nothing on this piece of garbage. Oh! Why couldn't there just be stuff on it?

You don't like doors? Why not try going east, that entranceway is not blocked by one.",Bathroom,"You've just sauntered into a bathroom.

You hear a noise behind you and spin around, but you can't see anything other than a toilet. The toilet is white. But oh no! there's nothing on this piece of garbage. Oh! Why couldn't there just be stuff on it?

You don't like doors? Why not try going east, that entranceway is not blocked by one.","You are carrying: a white onion, an orange bell pepper, a raw yellow potato, a red hot pepper, a red onion and a raw red potato.",0 of 15,0.0,False,
12,,,I should go east to return to the corridor and then try going south to find the kitchen.,go east,,"You find yourself in a corridor. A normal kind of place.



You need an exit without a door? You should try going south. There is an exit to the west.",Corridor,"You find yourself in a corridor. A normal kind of place.



You need an exit without a door? You should try going south. There is an exit to the west.","You are carrying: a white onion, an orange bell pepper, a raw yellow potato, a red hot pepper, a red onion and a raw red potato.",0 of 15,0.0,False,
13,,,I should go south to reach the kitchen where the cookbook might be.,go south,,"You make another one of your grand eccentric entrances into a livingroom.

You can make out a sofa. The sofa is comfy. But the thing is empty.

There is an open front door leading east. There is an exit to the north. Don't worry, there is no door. There is an exit to the south. Don't worry, there is no door. There is an exit to the west. Don't worry, there is no door.",Livingroom,"You make another one of your grand eccentric entrances into a livingroom.

You can make out a sofa. The sofa is comfy. But the thing is empty.

There is an open front door leading east. There is an exit to the north. Don't worry, there is no door. There is an exit to the south. Don't worry, there is no door. There is an exit to the west. Don't worry, there is no door.","You are carrying: a white onion, an orange bell pepper, a raw yellow potato, a red hot pepper, a red onion and a raw red potato.",0 of 15,0.0,False,
14,,,I should go north to find the kitchen where the cookbook might be.,go north,,"You find yourself in a corridor. A normal kind of place.



You need an exit without a door? You should try going south. There is an exit to the west.",Corridor,"You find yourself in a corridor. A normal kind of place.



You need an exit without a door? You should try going south. There is an exit to the west.","You are carrying: a white onion, an orange bell pepper, a raw yellow potato, a red hot pepper, a red onion and a raw red potato.",0 of 15,0.0,False,
