step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Kitchen,"You arrive in a kitchen. An usual kind of place. You start to take note of what's in the room.

You can see a fridge. You can make out a closed oven nearby. You can make out a table. Unfortunately, there isn't a thing on it. You bend down to tie your shoe. When you stand up, you notice a counter. The counter is vast. On the counter you make out a red hot pepper, a raw red potato, a cookbook and a knife. You can make out a stove. But the thing is empty.","You are carrying: a block of cheese, a raw yellow potato and a raw purple potato.",0 of 13,0.0,False,
1,,,I should examine the cookbook to find a recipe for a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
red hot pepper
  block of cheese
  yellow bell pepper
  red potato

Directions:
slice the red hot pepper
  roast the red hot pepper
  dice the block of cheese
  fry the block of cheese
  dice the yellow bell pepper
  roast the yellow bell pepper
  dice the red potato
  roast the red potato
  prepare meal",Kitchen,"You arrive in a kitchen. An usual kind of place. You start to take note of what's in the room.

You can see a fridge. You can make out a closed oven nearby. You can make out a table. Unfortunately, there isn't a thing on it. You bend down to tie your shoe. When you stand up, you notice a counter. The counter is vast. On the counter you make out a red hot pepper, a raw red potato, a cookbook and a knife. You can make out a stove. But the thing is empty.","You are carrying: a block of cheese, a raw yellow potato and a raw purple potato.",0 of 13,0.0,False,
2,,,"I need to gather the required ingredients from the recipe. I already have the block of cheese and a raw yellow potato, but I need the red hot pepper and the red potato from the counter. I will take the red hot pepper and the red potato from the counter first.",take red hot pepper from counter; take red potato from counter,,You can't see any such thing.,Kitchen,"You arrive in a kitchen. An usual kind of place. You start to take note of what's in the room.

You can see a fridge. You can make out a closed oven nearby. You can make out a table. Unfortunately, there isn't a thing on it. You bend down to tie your shoe. When you stand up, you notice a counter. The counter is vast. On the counter you make out a red hot pepper, a raw red potato, a cookbook and a knife. You can make out a stove. But the thing is empty.","You are carrying: a block of cheese, a raw yellow potato and a raw purple potato.",0 of 13,0.0,False,
3,,,"The command to take multiple items at once failed. I will try to take the red hot pepper first, then take the red potato separately.",take red hot pepper from counter,,"You take the red hot pepper from the counter.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. An usual kind of place. You start to take note of what's in the room.

You can see a fridge. You can make out a closed oven nearby. You can make out a table. Unfortunately, there isn't a thing on it. You bend down to tie your shoe. When you stand up, you notice a counter. The counter is vast. On the counter you make out a raw red potato, a cookbook and a knife. You can make out a stove. But the thing is empty.","You are carrying: a red hot pepper, a block of cheese, a raw yellow potato and a raw purple potato.",1 of 13,0.07692307692307693,False,
4,,,I should take the raw red potato from the counter next.,take raw red potato from counter,,You're carrying too many things already.,Kitchen,"You arrive in a kitchen. An usual kind of place. You start to take note of what's in the room.

You can see a fridge. You can make out a closed oven nearby. You can make out a table. Unfortunately, there isn't a thing on it. You bend down to tie your shoe. When you stand up, you notice a counter. The counter is vast. On the counter you make out a raw red potato, a cookbook and a knife. You can make out a stove. But the thing is empty.","You are carrying: a red hot pepper, a block of cheese, a raw yellow potato and a raw purple potato.",1 of 13,0.07692307692307693,False,
5,,,I need to drop one item to free up space before taking the raw red potato.,drop block of cheese,,You drop the block of cheese on the ground.,Kitchen,"You arrive in a kitchen. An usual kind of place. You start to take note of what's in the room.

You can see a fridge. You can make out a closed oven nearby. You can make out a table. Unfortunately, there isn't a thing on it. You bend down to tie your shoe. When you stand up, you notice a counter. The counter is vast. On the counter you make out a raw red potato, a cookbook and a knife. You can make out a stove. But the thing is empty.



There is a block of cheese on the floor.","You are carrying: a red hot pepper, a raw yellow potato and a raw purple potato.",1 of 13,0.07692307692307693,False,
6,,,I should take the raw red potato from the counter to have all potatoes.,take raw red potato from counter,,"You take the red potato from the counter.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. An usual kind of place. You start to take note of what's in the room.

You can see a fridge. You can make out a closed oven nearby. You can make out a table. Unfortunately, there isn't a thing on it. You bend down to tie your shoe. When you stand up, you notice a counter. The counter is vast. On the counter you make out a cookbook and a knife. You can make out a stove. But the thing is empty.



There is a block of cheese on the floor.","You are carrying: a raw red potato, a red hot pepper, a raw yellow potato and a raw purple potato.",2 of 13,0.15384615384615385,False,
7,,,I should take the knife from the counter to prepare the ingredients.,take knife from counter,,You're carrying too many things already.,Kitchen,"You arrive in a kitchen. An usual kind of place. You start to take note of what's in the room.

You can see a fridge. You can make out a closed oven nearby. You can make out a table. Unfortunately, there isn't a thing on it. You bend down to tie your shoe. When you stand up, you notice a counter. The counter is vast. On the counter you make out a cookbook and a knife. You can make out a stove. But the thing is empty.



There is a block of cheese on the floor.","You are carrying: a raw red potato, a red hot pepper, a raw yellow potato and a raw purple potato.",2 of 13,0.15384615384615385,False,
8,,,I need to drop one item to free up space before taking the knife.,drop raw purple potato,,You drop the purple potato on the ground.,Kitchen,"You arrive in a kitchen. An usual kind of place. You start to take note of what's in the room.

You can see a fridge. You can make out a closed oven nearby. You can make out a table. Unfortunately, there isn't a thing on it. You bend down to tie your shoe. When you stand up, you notice a counter. The counter is vast. On the counter you make out a cookbook and a knife. You can make out a stove. But the thing is empty.



There is a raw purple potato and a block of cheese on the floor.","You are carrying: a raw red potato, a red hot pepper and a raw yellow potato.",2 of 13,0.15384615384615385,False,
9,,,I should take the knife from the counter to prepare the meal.,take knife from counter,,You take the knife from the counter.,Kitchen,"You arrive in a kitchen. An usual kind of place. You start to take note of what's in the room.

You can see a fridge. You can make out a closed oven nearby. You can make out a table. Unfortunately, there isn't a thing on it. You bend down to tie your shoe. When you stand up, you notice a counter. The counter is vast. On the counter you make out a cookbook. You can make out a stove. But the thing is empty.



There is a raw purple potato and a block of cheese on the floor.","You are carrying: a knife, a raw red potato, a red hot pepper and a raw yellow potato.",2 of 13,0.15384615384615385,False,
