step_id,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,"Who's got a virtual machine and is about to play through an fast paced round of TextWorld? You do! First thing I need you to do is to look and see that the antique trunk is opened. After that, retrieve the old key from the antique trunk. Then, unlock the wooden door with the old key. Then, ensure that the wooden door is open. After opening the wooden door, head east. After that, open the screen door in the kitchen. And then, attempt to venture east. Following that, attempt to take a trip south. And then, retrieve the half of a bag of chips from the floor of the garden. With the half of a bag of chips, travel north. Then, try to go west. After that, place the half of a bag of chips on the stove inside the kitchen. Alright, thanks!",,Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room.

You see a chest drawer. You can make out a closed antique trunk in the corner. Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
1,I need to look around first and confirm the antique trunk’s status.,look,,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room.

You see a chest drawer. You can make out a closed antique trunk in the corner. Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well

There is a closed wooden door leading east.",Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room.

You see a chest drawer. You can make out a closed antique trunk in the corner. Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
2,"The antique trunk is closed, so I must open it.",open antique trunk,,"You open the antique trunk, revealing an old key.",Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room.

You see a chest drawer. You can make out an opened antique trunk in the corner. The antique trunk contains an old key. Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
3,Retrieve the old key from the opened antique trunk.,take old key from antique trunk,,You take the old key from the antique trunk.,Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room.

You see a chest drawer. You can make out an opened antique trunk in the corner. The antique trunk is empty! This is the worst thing that could possibly happen, ever! Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
4,Unlock the wooden door using the old key.,unlock wooden door with old key,,You unlock wooden door.,Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room.

You see a chest drawer. You can make out an opened antique trunk in the corner. The antique trunk is empty! This is the worst thing that could possibly happen, ever! Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
5,Ensure the wooden door is open by opening it.,open wooden door,,You open wooden door.,Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room.

You see a chest drawer. You can make out an opened antique trunk in the corner. The antique trunk is empty! This is the worst thing that could possibly happen, ever! Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well

There is an open wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
6,Go east through the open wooden door.,go east,,"You arrive in a kitchen. A typical kind of place. You start to take note of what's in the room.

You make out a refrigerator. You see a counter. I guess it's true what they say, if you're looking for a counter, go to TextWorld. However, the counter, like an empty counter, has nothing on it. You scan the room, seeing a stove. But oh no! there's nothing on this piece of trash. Hm. Oh well Hey, want to see a kitchen island? Look over there, a kitchen island. On the kitchen island you see a note.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unguarded exit? You should try going north. You need an unblocked exit? You should try going south.",Kitchen,"You arrive in a kitchen. A typical kind of place. You start to take note of what's in the room.

You make out a refrigerator. You see a counter. I guess it's true what they say, if you're looking for a counter, go to TextWorld. However, the counter, like an empty counter, has nothing on it. You scan the room, seeing a stove. But oh no! there's nothing on this piece of trash. Hm. Oh well Hey, want to see a kitchen island? Look over there, a kitchen island. On the kitchen island you see a note.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unguarded exit? You should try going north. You need an unblocked exit? You should try going south.",You are carrying: an old key.,0 of 1,0.0,False,
7,Open the closed screen door in the kitchen.,open screen door,,You open screen door.,Kitchen,"You arrive in a kitchen. A typical kind of place. You start to take note of what's in the room.

You make out a refrigerator. You see a counter. I guess it's true what they say, if you're looking for a counter, go to TextWorld. However, the counter, like an empty counter, has nothing on it. You scan the room, seeing a stove. But oh no! there's nothing on this piece of trash. Hm. Oh well Hey, want to see a kitchen island? Look over there, a kitchen island. On the kitchen island you see a note.

There is an open screen door leading east. There is an open wooden door leading west. You need an unguarded exit? You should try going north. You need an unblocked exit? You should try going south.",You are carrying: an old key.,0 of 1,0.0,False,
8,Attempt to venture east through the open screen door.,go east,,"You are in a backyard. An usual one.

You can make out a set of chairs. But the thing is empty. What's that over there? It looks like it's a bbq. Why don't you take a picture of it, it'll last longer! But oh no! there's nothing on this piece of junk. You make out a patio table. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it?

There is an open screen door leading west. You need an unguarded exit? You should try going south.",Backyard,"You are in a backyard. An usual one.

You can make out a set of chairs. But the thing is empty. What's that over there? It looks like it's a bbq. Why don't you take a picture of it, it'll last longer! But oh no! there's nothing on this piece of junk. You make out a patio table. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it?

There is an open screen door leading west. You need an unguarded exit? You should try going south.",You are carrying: an old key.,0 of 1,0.0,False,
9,Attempt to take a trip south from the backyard.,go south,,"You are in a garden. A normal kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an exit to the north. Don't worry, it is unblocked.

There is a bell pepper, an apple, a half of a bag of chips and a shovel on the floor.",Garden,"You are in a garden. A normal kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an exit to the north. Don't worry, it is unblocked.

There is a bell pepper, an apple, a half of a bag of chips and a shovel on the floor.",You are carrying: an old key.,0 of 1,0.0,False,
