agent_name,model_name,eval_name,tasks,successes,failures,errors,accuracy,total_reward,total_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,total_time,avg_reward_per_task,avg_reward_per_step,avg_reward_per_token
v0-baseline,gpt-4.1-mini,tw-coin-1,100,17,0,0,0.17,17.0,6486,49877655,136292,50013947,39.90212400000001,0.4361344,40.33825840000001,10580.223076343536,0.17,0.0026210299105766,3.3990518684718085e-07
v0-baseline,gpt-4.1-mini,tw-coin-2,100,13,0,0,0.13,13.0,6586,54005506,131361,54136867,43.204404800000006,0.4203552,43.62476,13338.365090847015,0.13,0.0019738839963559,2.40132108125134e-07
v0-baseline,gpt-4.1-mini,tw-coin-3,100,15,0,0,0.15,15.0,6621,57269843,132787,57402630,45.815874400000006,0.4249184,46.24079280000001,12469.725268125534,0.15,0.002265518803806,2.613120688024225e-07
v0-baseline,gpt-4.1-mini,tw-cooking-1,100,78,0,0,0.78,86.20000000000002,693,1480217,17936,1498153,1.1841736000000005,0.0573952,1.2415688,443.0751233100891,0.8620000000000002,0.1243867243867244,5.7537514526219965e-05
v0-baseline,gpt-4.1-mini,tw-cooking-2,100,22,0,0,0.22,58.7550920484744,2752,14915399,75493,14990892,11.9323192,0.2415776,12.1738968,4616.019793748856,0.587550920484744,0.0213499607734281,3.919385987736714e-06
v0-baseline,gpt-4.1-mini,tw-cooking-3,100,2,0,0,0.02,37.967011419952605,3559,25628033,100955,25728988,20.502426400000004,0.3230559999999999,20.8254824,10785.218903541563,0.379670114199526,0.0106678874458984,1.4756511767953176e-06
v0-baseline,gpt-4.1-mini,tw-simple-1,100,53,0,0,0.53,73.85595238095237,1606,4613950,39951,4653901,3.69116,0.1278432,3.8190032,1947.8030400276184,0.7385595238095237,0.0459875170491608,1.5869687039099538e-05
v0-baseline,gpt-4.1-mini,tw-treasure-1,100,99,0,0,0.99,99.0,297,389645,6191,395836,0.311716,0.0198111999999999,0.3315272000000001,109.86715245246889,0.99,0.3333333333333333,0.0002501035782495
v0-baseline,gpt-4.1-mini,tw-treasure-2,100,97,0,0,0.97,97.0,649,1208981,13144,1222125,0.9671848,0.0420608,1.0092456,462.3919813632965,0.97,0.1494607087827426,7.936994988237701e-05
v0-baseline,gpt-4.1-mini,tw-treasure-3,100,85,0,0,0.85,85.0,1180,3124263,24262,3148525,2.499410400000001,0.0776384,2.5770488,1540.7078607082367,0.85,0.0720338983050847,2.699676832802661e-05
v99-oracle,oracle,tw-coin-1,100,100,0,0,1.0,100.0,5050,0,0,0,0.0,0.0,0.0,34.238935708999634,1.0,0.0198019801980198,0.0
v99-oracle,oracle,tw-coin-2,100,100,0,0,1.0,100.0,5050,0,0,0,0.0,0.0,0.0,60.85951280593872,1.0,0.0198019801980198,0.0
v99-oracle,oracle,tw-coin-3,100,100,0,0,1.0,100.0,5050,0,0,0,0.0,0.0,0.0,105.7664439678192,1.0,0.0198019801980198,0.0
v99-oracle,oracle,tw-cooking-1,100,100,0,0,1.0,100.0,700,0,0,0,0.0,0.0,0.0,5.169436693191528,1.0,0.1428571428571428,0.0
v99-oracle,oracle,tw-cooking-2,100,100,0,0,1.0,100.0,3155,0,0,0,0.0,0.0,0.0,42.11897850036621,1.0,0.0316957210776545,0.0
v99-oracle,oracle,tw-cooking-3,100,100,0,0,1.0,100.0,5661,0,0,0,0.0,0.0,0.0,84.85879874229431,1.0,0.01766472354707649,0.0
v99-oracle,oracle,tw-simple-1,100,100,0,0,1.0,100.0,1028,0,0,0,0.0,0.0,0.0,7.124274492263794,1.0,0.0972762645914396,0.0
v99-oracle,oracle,tw-treasure-1,100,100,0,0,1.0,100.0,300,0,0,0,0.0,0.0,0.0,1.935940504074097,1.0,0.3333333333333333,0.0
v99-oracle,oracle,tw-treasure-2,100,100,0,0,1.0,100.0,577,0,0,0,0.0,0.0,0.0,3.861552000045776,1.0,0.1733102253032929,0.0
v99-oracle,oracle,tw-treasure-3,100,100,0,0,1.0,100.0,1066,0,0,0,0.0,0.0,0.0,8.09445333480835,1.0,0.0938086303939962,0.0
