step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Kitchen,"You find yourself in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?

You see a closed fridge. You rest your hand against a wall, but you miss the wall and fall onto an oven. Classic TextWorld. You make out a table. The table is massive. Looks like someone's already been here and taken everything off it, though. As if things weren't amazing enough already, you can even see a counter. Now why would someone leave that there? You see a red apple, a red hot pepper, a cookbook and a knife on the counter. You see a gleam over in a corner, where you can see a stove. The stove is conventional. But the thing is empty, unfortunately.","You are carrying: a raw yellow potato, a yellow bell pepper, an orange bell pepper and a raw purple potato.",0 of 9,0.0,False,
1,"1. [ ] Examine the cookbook for a recipe
2. [ ] Take the knife from the counter
3. [ ] Prepare a meal using the ingredients and the knife
4. [ ] Cook the meal on the stove
5. [ ] Eat the meal",I should first examine the cookbook to find a recipe for a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
yellow bell pepper
  yellow potato
  red apple

Directions:
dice the yellow bell pepper
  roast the yellow bell pepper
  chop the yellow potato
  roast the yellow potato
  slice the red apple
  roast the red apple
  prepare meal",Kitchen,"You find yourself in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?

You see a closed fridge. You rest your hand against a wall, but you miss the wall and fall onto an oven. Classic TextWorld. You make out a table. The table is massive. Looks like someone's already been here and taken everything off it, though. As if things weren't amazing enough already, you can even see a counter. Now why would someone leave that there? You see a red apple, a red hot pepper, a cookbook and a knife on the counter. You see a gleam over in a corner, where you can see a stove. The stove is conventional. But the thing is empty, unfortunately.","You are carrying: a raw yellow potato, a yellow bell pepper, an orange bell pepper and a raw purple potato.",0 of 9,0.0,False,
2,"1. [ ] Take the knife from the counter
2. [ ] Dice the yellow bell pepper
3. [ ] Roast the yellow bell pepper
4. [ ] Chop the yellow potato
5. [ ] Roast the yellow potato
6. [ ] Slice the red apple
7. [ ] Roast the red apple
8. [ ] Prepare meal
9. [ ] Eat the meal",I need to take the knife from the counter first to prepare the ingredients.,take knife from counter,,You're carrying too many things already.,Kitchen,"You find yourself in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?

You see a closed fridge. You rest your hand against a wall, but you miss the wall and fall onto an oven. Classic TextWorld. You make out a table. The table is massive. Looks like someone's already been here and taken everything off it, though. As if things weren't amazing enough already, you can even see a counter. Now why would someone leave that there? You see a red apple, a red hot pepper, a cookbook and a knife on the counter. You see a gleam over in a corner, where you can see a stove. The stove is conventional. But the thing is empty, unfortunately.","You are carrying: a raw yellow potato, a yellow bell pepper, an orange bell pepper and a raw purple potato.",0 of 9,0.0,False,
3,"1. [ ] Drop unnecessary items to free inventory space
2. [ ] Take the knife from the counter
3. [ ] Dice the yellow bell pepper
4. [ ] Roast the yellow bell pepper
5. [ ] Chop the yellow potato
6. [ ] Roast the yellow potato
7. [ ] Slice the red apple
8. [ ] Roast the red apple
9. [ ] Prepare meal
10. [ ] Eat the meal",I need to drop some items to free up space before taking the knife.,drop orange bell pepper,,You drop the orange bell pepper on the ground.,Kitchen,"You find yourself in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?

You see a closed fridge. You rest your hand against a wall, but you miss the wall and fall onto an oven. Classic TextWorld. You make out a table. The table is massive. Looks like someone's already been here and taken everything off it, though. As if things weren't amazing enough already, you can even see a counter. Now why would someone leave that there? You see a red apple, a red hot pepper, a cookbook and a knife on the counter. You see a gleam over in a corner, where you can see a stove. The stove is conventional. But the thing is empty, unfortunately.



There is an orange bell pepper on the floor.","You are carrying: a raw yellow potato, a yellow bell pepper and a raw purple potato.",0 of 9,0.0,False,
4,"1. [ ] Take the knife from the counter
2. [ ] Dice the yellow bell pepper
3. [ ] Roast the yellow bell pepper
4. [ ] Chop the yellow potato
5. [ ] Roast the yellow potato
6. [ ] Slice the red apple
7. [ ] Roast the red apple
8. [ ] Prepare meal
9. [ ] Eat the meal","Now that I have enough space, I should take the knife from the counter.",take knife from counter,,You're carrying too many things already.,Kitchen,"You find yourself in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?

You see a closed fridge. You rest your hand against a wall, but you miss the wall and fall onto an oven. Classic TextWorld. You make out a table. The table is massive. Looks like someone's already been here and taken everything off it, though. As if things weren't amazing enough already, you can even see a counter. Now why would someone leave that there? You see a red apple, a red hot pepper, a cookbook and a knife on the counter. You see a gleam over in a corner, where you can see a stove. The stove is conventional. But the thing is empty, unfortunately.



There is an orange bell pepper on the floor.","You are carrying: a raw yellow potato, a yellow bell pepper and a raw purple potato.",0 of 9,0.0,False,
5,"1. [ ] Drop raw purple potato to free space
2. [ ] Take the knife from the counter
3. [ ] Dice the yellow bell pepper
4. [ ] Roast the yellow bell pepper
5. [ ] Chop the yellow potato
6. [ ] Roast the yellow potato
7. [ ] Slice the red apple
8. [ ] Roast the red apple
9. [ ] Prepare meal
10. [ ] Eat the meal",I need to drop the raw purple potato to free space before taking the knife.,drop raw purple potato,,You drop the purple potato on the ground.,Kitchen,"You find yourself in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?

You see a closed fridge. You rest your hand against a wall, but you miss the wall and fall onto an oven. Classic TextWorld. You make out a table. The table is massive. Looks like someone's already been here and taken everything off it, though. As if things weren't amazing enough already, you can even see a counter. Now why would someone leave that there? You see a red apple, a red hot pepper, a cookbook and a knife on the counter. You see a gleam over in a corner, where you can see a stove. The stove is conventional. But the thing is empty, unfortunately.



There is a raw purple potato and an orange bell pepper on the floor.",You are carrying: a raw yellow potato and a yellow bell pepper.,0 of 9,0.0,False,
6,"1. [ ] Take the knife from the counter
2. [ ] Dice the yellow bell pepper
3. [ ] Roast the yellow bell pepper
4. [ ] Chop the yellow potato
5. [ ] Roast the yellow potato
6. [ ] Slice the red apple
7. [ ] Roast the red apple
8. [ ] Prepare meal
9. [ ] Eat the meal",I now have enough space to take the knife from the counter.,take knife from counter,,You take the knife from the counter.,Kitchen,"You find yourself in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?

You see a closed fridge. You rest your hand against a wall, but you miss the wall and fall onto an oven. Classic TextWorld. You make out a table. The table is massive. Looks like someone's already been here and taken everything off it, though. As if things weren't amazing enough already, you can even see a counter. Now why would someone leave that there? You see a red apple, a red hot pepper and a cookbook on the counter. You see a gleam over in a corner, where you can see a stove. The stove is conventional. But the thing is empty, unfortunately.



There is a raw purple potato and an orange bell pepper on the floor.","You are carrying: a knife, a raw yellow potato and a yellow bell pepper.",0 of 9,0.0,False,
7,"1. [ ] Dice the yellow bell pepper
2. [ ] Roast the yellow bell pepper
3. [ ] Chop the yellow potato
4. [ ] Roast the yellow potato
5. [ ] Slice the red apple
6. [ ] Roast the red apple
7. [ ] Prepare meal
8. [ ] Eat the meal",I should dice the yellow bell pepper first as per the recipe.,dice yellow bell pepper with knife,,"You dice the yellow bell pepper.



Your score has just gone up by one point.",Kitchen,"You find yourself in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?

You see a closed fridge. You rest your hand against a wall, but you miss the wall and fall onto an oven. Classic TextWorld. You make out a table. The table is massive. Looks like someone's already been here and taken everything off it, though. As if things weren't amazing enough already, you can even see a counter. Now why would someone leave that there? You see a red apple, a red hot pepper and a cookbook on the counter. You see a gleam over in a corner, where you can see a stove. The stove is conventional. But the thing is empty, unfortunately.



There is a raw purple potato and an orange bell pepper on the floor.","You are carrying: a knife, a raw yellow potato and a diced yellow bell pepper.",1 of 9,0.1111111111111111,False,
8,"1. [ ] Roast the diced yellow bell pepper
2. [ ] Chop the yellow potato
3. [ ] Roast the yellow potato
4. [ ] Slice the red apple
5. [ ] Roast the red apple
6. [ ] Prepare meal
7. [ ] Eat the meal",I should roast the diced yellow bell pepper next.,roast diced yellow bell pepper,,That's not a verb I recognise.,Kitchen,"You find yourself in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?

You see a closed fridge. You rest your hand against a wall, but you miss the wall and fall onto an oven. Classic TextWorld. You make out a table. The table is massive. Looks like someone's already been here and taken everything off it, though. As if things weren't amazing enough already, you can even see a counter. Now why would someone leave that there? You see a red apple, a red hot pepper and a cookbook on the counter. You see a gleam over in a corner, where you can see a stove. The stove is conventional. But the thing is empty, unfortunately.



There is a raw purple potato and an orange bell pepper on the floor.","You are carrying: a knife, a raw yellow potato and a diced yellow bell pepper.",1 of 9,0.1111111111111111,False,
9,"1. [ ] Put diced yellow bell pepper on stove
2. [ ] Cook diced yellow bell pepper on stove (roast)
3. [ ] Chop the yellow potato
4. [ ] Put yellow potato on stove
5. [ ] Cook yellow potato on stove (roast)
6. [ ] Slice the red apple
7. [ ] Put red apple on stove
8. [ ] Cook red apple on stove (roast)
9. [ ] Prepare meal
10. [ ] Eat the meal",I need to put the diced yellow bell pepper on the stove and then cook it to roast it.,put diced yellow bell pepper on stove,,You put the yellow bell pepper on the stove.,Kitchen,"You find yourself in a kitchen. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not?

You see a closed fridge. You rest your hand against a wall, but you miss the wall and fall onto an oven. Classic TextWorld. You make out a table. The table is massive. Looks like someone's already been here and taken everything off it, though. As if things weren't amazing enough already, you can even see a counter. Now why would someone leave that there? You see a red apple, a red hot pepper and a cookbook on the counter. You see a gleam over in a corner, where you can see a stove. The stove is conventional. On the stove you see a diced yellow bell pepper. I mean, just wow! Isn't TextWorld just the best?



There is a raw purple potato and an orange bell pepper on the floor.",You are carrying: a knife and a raw yellow potato.,1 of 9,0.1111111111111111,False,
